subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_040_TS1 1 10 Snickers.bmp 3.338934e-01 12 999000 120 999000 999 1.34 7.000033e+02 7.666700e+02 24 51 2.060000e+00
BMS_040_TS1 1 10 BabyRuth.bmp 3.306839e+00 24 999000 240 999000 999 4.32 7.000033e+02 7.666700e+02 35 5 1.926667e+00
BMS_040_TS1 1 10 Milkduds.bmp 5.309823e+00 12 999000 120 999000 999 6.31 7.000033e+02 7.666700e+02 27 36 2.006667e+00
BMS_040_TS1 1 10 Riprolls.bmp 7.313496e+00 24 999000 240 999000 999 8.32 7.000033e+02 7.666700e+02 51 47 9.533333e-01
BMS_040_TS1 1 10 FigNewton_small.bmp 9.300976e+00 12 999000 120 999000 999 10.32 7.000033e+02 7.666700e+02 6 16 2.646667e+00
BMS_040_TS1 1 10 Whatchamacallit.bmp 1.230602e+01 22 9.269646e+02 220 7.668373e+02 98 13.32 7.000033e+02 7.833367e+02 38 60 1.520000e+00
BMS_040_TS1 1 10 Chocolate_mm.bmp 1.430979e+01 11 8.872059e+02 110 7.001667e+02 98 15.31 7.166700e+02 7.833367e+02 11 11 2.486667e+00
BMS_040_TS1 1 10 Sourpatch.bmp 1.830107e+01 24 999000 240 999000 999 19.32 7.166700e+02 7.833367e+02 43 54 1.153333e+00
BMS_040_TS1 1 10 ChipsAhoy_small.bmp 2.030414e+01 12 999000 120 999000 999 21.31 7.166700e+02 7.833367e+02 18 10 2.360000e+00
BMS_040_TS1 1 10 100grand_small.bmp 2.531343e+01 24 999000 240 999000 999 26.32 7.166700e+02 7.833367e+02 40 1 1.466667e+00
BMS_040_TS1 1 10 PayDay.bmp 2.730095e+01 12 999000 120 999000 999 28.32 7.166700e+02 7.833367e+02 26 41 2.040000e+00
BMS_040_TS1 1 10 FlamingCheetos.bmp 3.130785e+01 24 999000 240 999000 999 32.33 7.166700e+02 7.833367e+02 33 17 1.973333e+00
BMS_040_TS1 1 10 Granolabar.bmp 3.331145e+01 12 999000 120 999000 999 34.31 7.166700e+02 7.833367e+02 3 24 2.673333e+00
