subjid order runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_055_TS1 2 4 Slimjim.bmp 3.463121e-01 22 9.398348e+02 220 7.668577e+02 98 1.36 8.166667e+02 7.833367e+02 47 50 2.266667e-01
BMS_055_TS1 2 4 Streusel.bmp 5.322142e+00 12 999000 120 999000 999 6.34 8.166667e+02 7.833367e+02 12 55 1.993333e+00
BMS_055_TS1 2 4 Sourpatch.bmp 7.325845e+00 12 999000 120 999000 999 8.33 8.166667e+02 7.833367e+02 11 54 2.013333e+00
BMS_055_TS1 2 4 Chocolate_mm.bmp 9.329550e+00 12 999000 120 999000 999 10.35 8.166667e+02 7.833367e+02 26 11 1.066667e+00
BMS_055_TS1 2 4 Riprolls.bmp 1.532396e+01 24 999000 240 999000 999 16.34 8.166667e+02 7.833367e+02 38 47 5.733333e-01
BMS_055_TS1 2 4 Whatchamacallit.bmp 1.732759e+01 11 9.655319e+02 110 8.168542e+02 98 18.33 8.333333e+02 7.833367e+02 13 60 1.866667e+00
BMS_055_TS1 2 4 Almondjoy.bmp 2.033320e+01 24 999000 240 999000 999 21.34 8.333333e+02 7.833367e+02 53 3 1.266667e-01
BMS_055_TS1 2 4 Ghiradelli_milk.bmp 2.233690e+01 12 999000 120 999000 999 23.36 8.333333e+02 7.833367e+02 6 21 2.340000e+00
BMS_055_TS1 2 4 PopTartsCinnamon.bmp 2.632765e+01 12 999000 120 999000 999 27.35 8.333333e+02 7.833367e+02 29 43 1.040000e+00
BMS_055_TS1 2 4 FamousAmos_small.bmp 2.833140e+01 12 999000 120 999000 999 29.33 8.333333e+02 7.833367e+02 25 15 1.146667e+00
BMS_055_TS1 2 4 PeanutMMs.bmp 3.332386e+01 12 999000 120 999000 999 34.34 8.333333e+02 7.833367e+02 4 42 2.473333e+00
BMS_055_TS1 2 4 SnoBall.bmp 4.033678e+01 24 999000 240 999000 999 41.34 8.333333e+02 7.833367e+02 60 52 3.333333e-02
BMS_055_TS1 2 4 Milano.bmp 4.232381e+01 11 9.982917e+02 110 8.335176e+02 98 43.34 8.500000e+02 7.833367e+02 18 35 1.526667e+00
BMS_055_TS1 2 4 FlamingCheetos.bmp 4.532933e+01 24 999000 240 999000 999 46.35 8.500000e+02 7.833367e+02 49 17 1.666667e-01
BMS_055_TS1 2 4 Cheetos.bmp 4.833491e+01 11 1.014198e+03 1100 8.501430e+02 98 49.35 8.000000e+02 7.833367e+02 9 8 2.013333e+00
BMS_055_TS1 2 4 FigNewton_small.bmp 5.232552e+01 24 999000 240 999000 999 53.34 8.000000e+02 7.833367e+02 56 16 6.000000e-02
BMS_055_TS1 2 4 Oreos.bmp 5.633294e+01 12 999000 120 999000 999 57.34 8.000000e+02 7.833367e+02 7 40 2.040000e+00
BMS_055_TS1 2 4 Cheezits.bmp 6.032363e+01 24 999000 240 999000 999 61.34 8.000000e+02 7.833367e+02 31 9 9.933333e-01
