subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_214	 2	 1	 2457.jpg	 4.148383e+00	 12	 999000	 120	 999000	 999	 5.164412e+00	 750.00	 750.00	 22.00	 13	 0.62	 
n_214	 2	 1	 2205.jpg	 7.147810e+00	 12	 999000	 120	 999000	 999	 8.164611e+00	 750.00	 750.00	 13.00	 10	 0.75	 
n_214	 2	 1	 6560.JPG	 9.147795e+00	 24	 999000	 240	 999000	 999	 1.016440e+01	 750.00	 750.00	 53.00	 23	 0.22	 
n_214	 2	 1	 9120.jpg	 1.114780e+01	 12	 999000	 120	 999000	 999	 1.216440e+01	 750.00	 750.00	 19.00	 37	 0.69	 
n_214	 2	 1	 7359.jpg	 1.314779e+01	 24	 999000	 240	 999000	 999	 1.416440e+01	 750.00	 750.00	 40.00	 31	 0.36	 
n_214	 2	 1	 9042.jpg	 1.614778e+01	 24	 999000	 240	 999000	 999	 1.716438e+01	 750.00	 750.00	 50.00	 35	 0.25	 
n_214	 2	 1	 9373.jpg	 1.814778e+01	 11	 1.144178e+03	 1100	 7.499162e+02	 98	 1.918106e+01	 700.00	 750.00	 9.00	 48	 0.78	 
n_214	 2	 1	 9322.jpg	 2.214777e+01	 24	 999000	 240	 999000	 999	 2.316437e+01	 700.00	 750.00	 44.00	 43	 0.32	 
n_214	 2	 1	 9340.jpg	 2.414776e+01	 12	 999000	 120	 999000	 999	 2.516436e+01	 700.00	 750.00	 15.00	 45	 0.71	 
n_214	 2	 1	 1274.jpg	 2.914775e+01	 12	 999000	 120	 999000	 999	 3.016435e+01	 700.00	 750.00	 5.00	 7	 0.82	 
n_214	 2	 1	 9390.jpg	 3.114772e+01	 12	 999000	 120	 999000	 999	 3.216434e+01	 700.00	 750.00	 7.00	 49	 0.80	 
n_214	 2	 1	 9427.jpg	 3.514773e+01	 24	 999000	 240	 999000	 999	 3.616432e+01	 700.00	 750.00	 42.00	 52	 0.36	 
n_214	 2	 1	 9050.jpg	 3.714771e+01	 22	 1.104193e+03	 2200	 7.499405e+02	 98	 3.818101e+01	 700.00	 700.00	 46.00	 36	 0.30	 
n_214	 2	 1	 9495.jpg	 4.014772e+01	 12	 999000	 120	 999000	 999	 4.116432e+01	 700.00	 700.00	 20.00	 54	 0.67	 
n_214	 2	 1	 9291.jpg	 4.514770e+01	 12	 999000	 120	 999000	 999	 4.616431e+01	 700.00	 700.00	 12.00	 39	 0.76	 
n_214	 2	 1	 2039.jpg	 4.714768e+01	 12	 999000	 120	 999000	 999	 4.816430e+01	 700.00	 700.00	 3.00	 9	 0.86	 
n_214	 2	 1	 3103.jpg	 4.914769e+01	 24	 999000	 240	 999000	 999	 5.016429e+01	 700.00	 700.00	 47.00	 17	 0.29	 
n_214	 2	 1	 9290.jpg	 5.314768e+01	 11	 1.104168e+03	 1100	 6.999072e+02	 98	 5.416427e+01	 650.00	 700.00	 14.00	 38	 0.72	 
n_214	 2	 1	 2683.jpg	 5.714767e+01	 22	 1.040167e+03	 2200	 6.999038e+02	 98	 5.816426e+01	 650.00	 650.00	 49.00	 14	 0.25	 
n_214	 2	 1	 2456.jpg	 6.114766e+01	 11	 8.961105e+02	 110	 6.499020e+02	 98	 6.218091e+01	 666.67	 650.00	 11.00	 12	 0.78	 
n_214	 2	 1	 1002.jpg	 6.314765e+01	 11	 9.601149e+02	 110	 6.665675e+02	 98	 6.418108e+01	 683.33	 650.00	 8.00	 3	 0.79	 
n_214	 2	 1	 1019.jpg	 6.514764e+01	 12	 999000	 120	 999000	 999	 6.616439e+01	 683.33	 650.00	 4.00	 4	 0.84	 
n_214	 2	 1	 6836.jpg	 6.714763e+01	 22	 1.008171e+03	 220	 6.499157e+02	 98	 6.818089e+01	 683.33	 666.67	 43.00	 28	 0.35	 
n_214	 2	 1	 2455.jpg	 6.914762e+01	 12	 999000	 120	 999000	 999	 7.016423e+01	 683.33	 666.67	 6.00	 11	 0.81	 
n_214	 2	 1	 6370.jpg	 7.514762e+01	 24	 999000	 240	 999000	 999	 7.616421e+01	 683.33	 666.67	 57.00	 22	 0.15	 
n_214	 2	 1	 6821.jpg	 7.814760e+01	 24	 999000	 240	 999000	 999	 7.916420e+01	 683.33	 666.67	 45.00	 27	 0.31	 
n_214	 2	 1	 9341.jpg	 8.014759e+01	 11	 9.681348e+02	 110	 6.832536e+02	 98	 8.118088e+01	 700.00	 666.67	 17.00	 46	 0.70	 
n_214	 2	 1	 6571.jpg	 8.214758e+01	 24	 999000	 240	 999000	 999	 8.316419e+01	 700.00	 666.67	 41.00	 26	 0.36	 
n_214	 2	 1	 9321.jpg	 8.514758e+01	 12	 999000	 120	 999000	 999	 8.616419e+01	 700.00	 666.67	 18.00	 42	 0.70	 
n_214	 2	 1	 1111.jpg	 8.714758e+01	 12	 999000	 120	 999000	 999	 8.816418e+01	 700.00	 666.67	 10.00	 5	 0.78	 
n_214	 2	 1	 9301.jpg	 8.914756e+01	 22	 1.024177e+03	 2200	 6.665905e+02	 98	 9.018100e+01	 700.00	 616.67	 54.00	 41	 0.20	 
n_214	 2	 1	 9325.jpg	 9.114756e+01	 24	 999000	 240	 999000	 999	 9.216417e+01	 700.00	 616.67	 39.00	 44	 0.38	 
n_214	 2	 1	 9930.jpg	 9.414756e+01	 11	 1.064119e+03	 1100	 6.999028e+02	 98	 9.516415e+01	 650.00	 616.67	 16.00	 60	 0.71	 
n_214	 2	 1	 2799.jpg	 9.614755e+01	 24	 999000	 240	 999000	 999	 9.716415e+01	 650.00	 616.67	 56.00	 16	 0.18	 
n_214	 2	 1	 6570.JPG	 9.814754e+01	 24	 999000	 240	 999000	 999	 9.916414e+01	 650.00	 616.67	 55.00	 25	 0.19	 
n_214	 2	 1	 1304.jpg	 1.001475e+02	 12	 999000	 120	 999000	 999	 1.011641e+02	 650.00	 616.67	 21.00	 8	 0.63	 
n_214	 2	 1	 9425.jpg	 1.021475e+02	 22	 8.881577e+02	 220	 6.165797e+02	 98	 1.031808e+02	 650.00	 633.33	 48.00	 51	 0.26	 
n_214	 2	 1	 8485.jpg	 1.081475e+02	 24	 999000	 240	 999000	 999	 1.091641e+02	 650.00	 633.33	 52.00	 33	 0.23	 
n_214	 2	 1	 9490.jpg	 1.111475e+02	 22	 9.601461e+02	 220	 6.332398e+02	 98	 1.121641e+02	 650.00	 650.00	 51.00	 53	 0.24	 
n_214	 2	 1	 6210.jpg	 1.151475e+02	 24	 999000	 240	 999000	 999	 1.161641e+02	 650.00	 650.00	 58.00	 19	 0.12	 
