subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 10	 2457.jpg	 1.161848e+03	 11	 1.048047e+03	 1100	 7.166670e+02	 98	 1.162865e+03	 666.67	 583.33	 15.00	 13	 0.73	 
201	 1	 10	 3103.jpg	 1.166832e+03	 24	 999000	 240	 999000	 999	 1.167848e+03	 666.67	 583.33	 49.00	 17	 0.26	 
201	 1	 10	 7359.jpg	 1.168832e+03	 24	 999000	 240	 999000	 999	 1.169848e+03	 666.67	 583.33	 43.00	 31	 0.33	 
201	 1	 10	 9395.jpg	 1.170832e+03	 12	 999000	 120	 999000	 999	 1.171848e+03	 666.67	 583.33	 6.00	 50	 0.83	 
201	 1	 10	 8485.jpg	 1.176832e+03	 22	 8.481771e+02	 220	 5.832448e+02	 98	 1.177865e+03	 666.67	 600.00	 52.00	 33	 0.23	 
201	 1	 10	 9390.jpg	 1.178832e+03	 12	 999000	 120	 999000	 999	 1.179849e+03	 666.67	 600.00	 9.00	 49	 0.80	 
201	 1	 10	 1304.jpg	 1.181832e+03	 11	 9.280435e+02	 110	 6.665855e+02	 98	 1.182865e+03	 683.33	 600.00	 18.00	 8	 0.67	 
201	 1	 10	 9909.jpg	 1.183832e+03	 24	 999000	 240	 999000	 999	 1.184849e+03	 683.33	 600.00	 48.00	 59	 0.27	 
201	 1	 10	 8480.jpg	 1.187832e+03	 24	 999000	 240	 999000	 999	 1.191849e+03	 683.33	 600.00	 55.00	 32	 0.19	 
201	 1	 10	 9341.jpg	 1.192365e+03	 11	 9.464993e+02	 110	 6.833426e+02	 98	 1.193382e+03	 700.00	 600.00	 7.00	 46	 0.82	 
201	 1	 10	 1000.jpg	 1.194832e+03	 12	 999000	 120	 999000	 999	 1.195849e+03	 700.00	 600.00	 4.00	 1	 0.87	 
201	 1	 10	 9291.jpg	 1.201832e+03	 12	 999000	 120	 999000	 999	 1.202849e+03	 700.00	 600.00	 17.00	 39	 0.68	 
201	 1	 10	 6570.JPG	 1.203832e+03	 24	 999000	 240	 999000	 999	 1.204849e+03	 700.00	 600.00	 41.00	 25	 0.36	 
201	 1	 10	 9042.jpg	 1.206833e+03	 24	 1.295305e+03	 24	 999000	 98	 1.207849e+03	 700.00	 600.00	 56.00	 35	 0.17	 
201	 1	 10	 9930.jpg	 1.209833e+03	 24	 999000	 240	 999000	 999	 1.210849e+03	 700.00	 600.00	 39.00	 60	 0.38	 
201	 1	 10	 1274.jpg	 1.213833e+03	 24	 999000	 240	 999000	 999	 1.214849e+03	 700.00	 600.00	 58.00	 7	 0.10	 
201	 1	 10	 9290.jpg	 1.217833e+03	 11	 1.039037e+03	 1100	 6.999150e+02	 98	 1.218849e+03	 650.00	 600.00	 12.00	 38	 0.74	 
201	 1	 10	 9325.jpg	 1.221833e+03	 24	 999000	 240	 999000	 999	 1.222849e+03	 650.00	 600.00	 42.00	 44	 0.34	 
201	 1	 10	 9340.jpg	 1.224833e+03	 12	 999000	 120	 999000	 999	 1.225849e+03	 650.00	 600.00	 16.00	 45	 0.70	 
201	 1	 10	 2691.jpg	 1.230833e+03	 22	 9.266385e+02	 220	 5.999209e+02	 98	 1.231866e+03	 650.00	 616.67	 47.00	 15	 0.29	 
201	 1	 10	 6821.jpg	 1.232833e+03	 12	 999000	 120	 999000	 999	 1.233850e+03	 650.00	 616.67	 20.00	 27	 0.64	 
201	 1	 10	 2799.jpg	 1.235833e+03	 12	 999000	 120	 999000	 999	 1.236850e+03	 650.00	 616.67	 14.00	 16	 0.73	 
201	 1	 10	 6242.jpg	 1.237833e+03	 12	 999000	 120	 999000	 999	 1.238850e+03	 650.00	 616.67	 19.00	 20	 0.66	 
201	 1	 10	 6562.jpg	 1.239833e+03	 12	 999000	 120	 999000	 999	 1.243850e+03	 650.00	 616.67	 11.00	 24	 0.77	 
201	 1	 10	 1271.jpg	 1.244366e+03	 24	 999000	 240	 999000	 999	 1.245383e+03	 650.00	 616.67	 54.00	 6	 0.20	 
201	 1	 10	 9301.jpg	 1.245900e+03	 24	 999000	 240	 999000	 999	 1.246917e+03	 650.00	 616.67	 51.00	 41	 0.24	 
201	 1	 10	 9322.jpg	 1.248833e+03	 24	 999000	 240	 999000	 999	 1.249850e+03	 650.00	 616.67	 46.00	 43	 0.30	 
201	 1	 10	 6370.jpg	 1.250833e+03	 22	 9.340787e+02	 220	 6.166110e+02	 98	 1.251850e+03	 650.00	 633.33	 45.00	 22	 0.30	 
201	 1	 10	 1111.jpg	 1.252833e+03	 22	 9.420328e+02	 220	 6.332809e+02	 98	 1.253850e+03	 650.00	 650.00	 53.00	 5	 0.21	 
201	 1	 10	 6571.jpg	 1.254833e+03	 12	 999000	 120	 999000	 999	 1.255850e+03	 650.00	 650.00	 21.00	 26	 0.60	 
201	 1	 10	 2205.jpg	 1.256833e+03	 12	 999000	 120	 999000	 999	 1.257850e+03	 650.00	 650.00	 5.00	 10	 0.85	 
201	 1	 10	 6210.jpg	 1.258833e+03	 12	 999000	 120	 999000	 999	 1.259850e+03	 650.00	 650.00	 22.00	 19	 0.60	 
