subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 17	 9390.jpg	 2.067632e+03	 12	 999000	 120	 999000	 999	 2.068649e+03	 683.33	 616.67	 9.00	 49	 0.80	 
201	 1	 17	 2205.jpg	 2.070615e+03	 12	 999000	 120	 999000	 999	 2.071632e+03	 683.33	 616.67	 5.00	 10	 0.85	 
201	 1	 17	 1000.jpg	 2.074615e+03	 12	 999000	 120	 999000	 999	 2.075632e+03	 683.33	 616.67	 4.00	 1	 0.87	 
201	 1	 17	 9301.jpg	 2.076615e+03	 24	 999000	 240	 999000	 999	 2.077632e+03	 683.33	 616.67	 51.00	 41	 0.24	 
201	 1	 17	 9930.jpg	 2.078616e+03	 24	 999000	 240	 999000	 999	 2.079632e+03	 683.33	 616.67	 39.00	 60	 0.38	 
201	 1	 17	 9909.jpg	 2.082616e+03	 24	 999000	 240	 999000	 999	 2.086633e+03	 683.33	 616.67	 48.00	 59	 0.27	 
201	 1	 17	 8485.jpg	 2.087149e+03	 22	 9.622546e+02	 220	 6.166804e+02	 98	 2.088166e+03	 683.33	 633.33	 52.00	 33	 0.23	 
201	 1	 17	 6562.jpg	 2.089616e+03	 12	 999000	 120	 999000	 999	 2.090632e+03	 683.33	 633.33	 11.00	 24	 0.77	 
201	 1	 17	 2691.jpg	 2.091616e+03	 22	 9.033641e+02	 220	 6.332888e+02	 98	 2.092632e+03	 683.33	 650.00	 47.00	 15	 0.29	 
201	 1	 17	 1274.jpg	 2.094616e+03	 24	 999000	 240	 999000	 999	 2.095632e+03	 683.33	 650.00	 58.00	 7	 0.10	 
201	 1	 17	 9322.jpg	 2.097616e+03	 24	 999000	 240	 999000	 999	 2.098633e+03	 683.33	 650.00	 46.00	 43	 0.30	 
201	 1	 17	 7078.jpg	 2.101616e+03	 11	 9.351069e+02	 110	 6.832649e+02	 98	 2.102633e+03	 700.00	 650.00	 10.00	 30	 0.78	 
201	 1	 17	 2455.jpg	 2.104616e+03	 11	 9.509898e+02	 110	 6.999396e+02	 98	 2.105633e+03	 716.67	 650.00	 13.00	 11	 0.73	 
201	 1	 17	 2456.jpg	 2.106616e+03	 12	 999000	 120	 999000	 999	 2.107633e+03	 716.67	 650.00	 8.00	 12	 0.81	 
201	 1	 17	 2039.jpg	 2.109616e+03	 12	 999000	 120	 999000	 999	 2.110633e+03	 716.67	 650.00	 3.00	 9	 0.89	 
201	 1	 17	 1001.jpg	 2.113616e+03	 24	 999000	 240	 999000	 999	 2.114633e+03	 716.67	 650.00	 57.00	 2	 0.15	 
201	 1	 17	 1271.jpg	 2.116616e+03	 24	 999000	 240	 999000	 999	 2.117633e+03	 716.67	 650.00	 54.00	 6	 0.20	 
201	 1	 17	 1111.jpg	 2.118616e+03	 22	 1.006611e+03	 2200	 6.499549e+02	 98	 2.119633e+03	 716.67	 600.00	 53.00	 5	 0.21	 
201	 1	 17	 1019.jpg	 2.120616e+03	 22	 9.425193e+02	 220	 5.999394e+02	 98	 2.121633e+03	 716.67	 616.67	 50.00	 4	 0.25	 
201	 1	 17	 9395.jpg	 2.125616e+03	 12	 999000	 120	 999000	 999	 2.126633e+03	 716.67	 616.67	 6.00	 50	 0.83	 
201	 1	 17	 9325.jpg	 2.129616e+03	 24	 999000	 240	 999000	 999	 2.133633e+03	 716.67	 616.67	 42.00	 44	 0.34	 
201	 1	 17	 9291.jpg	 2.134150e+03	 12	 999000	 120	 999000	 999	 2.135167e+03	 716.67	 616.67	 17.00	 39	 0.68	 
201	 1	 17	 3103.jpg	 2.139617e+03	 24	 999000	 240	 999000	 999	 2.140633e+03	 716.67	 616.67	 49.00	 17	 0.26	 
201	 1	 17	 9340.jpg	 2.141617e+03	 12	 999000	 120	 999000	 999	 2.142633e+03	 716.67	 616.67	 16.00	 45	 0.70	 
201	 1	 17	 9290.jpg	 2.143617e+03	 11	 1.013920e+03	 1100	 7.166249e+02	 98	 2.144634e+03	 666.67	 616.67	 12.00	 38	 0.74	 
201	 1	 17	 1304.jpg	 2.145617e+03	 11	 9.338319e+02	 110	 6.665933e+02	 98	 2.146650e+03	 683.33	 616.67	 18.00	 8	 0.67	 
