subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_213	 1	 15	 1019.jpg	 1.786012e+03	 11	 9.137866e+02	 11	 9.166551e+02	 98	 1.787029e+03	 916.67	 916.67	 7.00	 4	 0.71	 
n_213	 1	 15	 9301.jpg	 1.790996e+03	 22	 9.462047e+02	 220	 9.165888e+02	 98	 1.792012e+03	 916.67	 916.67	 53.00	 41	 0.25	 
n_213	 1	 15	 1274.jpg	 1.792996e+03	 24	 999000	 240	 999000	 999	 1.794012e+03	 916.67	 916.67	 43.00	 7	 0.37	 
n_213	 1	 15	 9322.jpg	 1.794996e+03	 24	 999000	 240	 999000	 999	 1.796012e+03	 916.67	 916.67	 41.00	 43	 0.38	 
n_213	 1	 15	 9342.jpg	 1.800996e+03	 24	 999000	 240	 999000	 999	 1.802013e+03	 916.67	 916.67	 49.00	 47	 0.28	 
n_213	 1	 15	 6821.jpg	 1.802996e+03	 12	 999000	 120	 999000	 999	 1.804013e+03	 916.67	 916.67	 11.00	 27	 0.69	 
n_213	 1	 15	 9008.jpg	 1.805996e+03	 24	 999000	 240	 999000	 999	 1.807013e+03	 916.67	 916.67	 42.00	 34	 0.38	 
n_213	 1	 15	 9050.jpg	 1.807996e+03	 22	 8.178046e+02	 22	 9.166551e+02	 98	 1.809013e+03	 916.67	 916.67	 44.00	 36	 0.36	 
n_213	 1	 15	 9561.jpg	 1.811996e+03	 12	 999000	 120	 999000	 999	 1.813013e+03	 916.67	 916.67	 9.00	 55	 0.70	 
n_213	 1	 15	 8485.jpg	 1.813996e+03	 12	 999000	 120	 999000	 999	 1.815013e+03	 916.67	 916.67	 21.00	 33	 0.64	 
n_213	 1	 15	 6836.jpg	 1.818996e+03	 12	 999000	 120	 999000	 999	 1.820013e+03	 916.67	 916.67	 4.00	 28	 0.82	 
n_213	 1	 15	 1111.jpg	 1.825996e+03	 24	 999000	 240	 999000	 999	 1.827013e+03	 916.67	 916.67	 57.00	 5	 0.20	 
n_213	 1	 15	 9930.jpg	 1.827996e+03	 12	 999000	 120	 999000	 999	 1.829013e+03	 916.67	 916.67	 17.00	 60	 0.64	 
n_213	 1	 15	 1001.jpg	 1.830996e+03	 24	 999000	 240	 999000	 999	 1.832013e+03	 916.67	 916.67	 54.00	 2	 0.25	 
n_213	 1	 15	 9495.jpg	 1.833996e+03	 22	 8.969221e+02	 22	 9.165963e+02	 98	 1.835013e+03	 916.67	 916.67	 47.00	 54	 0.31	 
n_213	 1	 15	 6210.jpg	 1.837996e+03	 12	 999000	 120	 999000	 999	 1.839013e+03	 916.67	 916.67	 8.00	 19	 0.71	 
n_213	 1	 15	 1271.jpg	 1.841996e+03	 24	 999000	 240	 999000	 999	 1.843013e+03	 916.67	 916.67	 46.00	 6	 0.31	 
n_213	 1	 15	 9290.jpg	 1.845997e+03	 22	 9.685643e+02	 220	 9.165959e+02	 98	 1.847013e+03	 916.67	 916.67	 45.00	 38	 0.34	 
n_213	 1	 15	 2039.jpg	 1.848997e+03	 12	 999000	 120	 999000	 999	 1.850013e+03	 916.67	 916.67	 3.00	 9	 0.82	 
n_213	 1	 15	 6838.jpg	 1.854997e+03	 12	 999000	 120	 999000	 999	 1.856013e+03	 916.67	 916.67	 14.00	 29	 0.67	 
n_213	 1	 15	 9600.jpg	 1.856997e+03	 24	 999000	 240	 999000	 999	 1.858013e+03	 916.67	 916.67	 40.00	 56	 0.39	 
