subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
N217	 1	 1	 9325.jpg	 1.423358e+00	 24	 999000	 240	 999000	 999	 2.439342e+00	 750.00	 750.00	 54.00	 44	 0.23	 
N217	 1	 1	 1000.jpg	 6.422590e+00	 24	 999000	 240	 999000	 999	 7.439131e+00	 750.00	 750.00	 57.00	 1	 0.21	 
N217	 1	 1	 9490.jpg	 8.422469e+00	 11	 1.189507e+03	 1100	 7.499259e+02	 98	 9.455719e+00	 700.00	 750.00	 12.00	 53	 0.68	 
N217	 1	 1	 6562.jpg	 1.042241e+01	 22	 1.141499e+03	 2200	 7.499006e+02	 98	 1.145564e+01	 700.00	 700.00	 45.00	 24	 0.33	 
N217	 1	 1	 9395.jpg	 1.642218e+01	 22	 9.816295e+02	 220	 6.998702e+02	 98	 1.743871e+01	 700.00	 716.67	 47.00	 50	 0.32	 
N217	 1	 1	 9340.jpg	 1.842209e+01	 12	 999000	 120	 999000	 999	 1.943864e+01	 700.00	 716.67	 20.00	 45	 0.60	 
N217	 1	 1	 1019.jpg	 2.142197e+01	 11	 9.738209e+02	 110	 6.998822e+02	 98	 2.243851e+01	 716.67	 716.67	 10.00	 4	 0.69	 
N217	 1	 1	 9008.jpg	 2.342186e+01	 24	 999000	 240	 999000	 999	 2.443853e+01	 716.67	 716.67	 51.00	 34	 0.26	 
N217	 1	 1	 9373.jpg	 2.742173e+01	 22	 9.899891e+02	 220	 7.165441e+02	 98	 2.843838e+01	 716.67	 733.33	 53.00	 48	 0.23	 
N217	 1	 1	 9050.jpg	 2.942161e+01	 12	 999000	 120	 999000	 999	 3.043819e+01	 716.67	 733.33	 5.00	 36	 0.73	 
N217	 1	 1	 7359.jpg	 3.442144e+01	 24	 999000	 240	 999000	 999	 3.543798e+01	 716.67	 733.33	 41.00	 31	 0.41	 
N217	 1	 1	 3103.jpg	 4.142116e+01	 22	 1.054387e+03	 2200	 7.332054e+02	 98	 4.245447e+01	 716.67	 683.33	 50.00	 17	 0.27	 
N217	 1	 1	 6570.JPG	 4.342104e+01	 12	 999000	 120	 999000	 999	 4.443761e+01	 716.67	 683.33	 11.00	 25	 0.69	 
N217	 1	 1	 2039.jpg	 4.642094e+01	 24	 999000	 240	 999000	 999	 4.743749e+01	 716.67	 683.33	 56.00	 9	 0.22	 
N217	 1	 1	 2691.jpg	 4.942081e+01	 11	 1.006584e+03	 110	 7.165547e+02	 98	 5.045403e+01	 733.33	 683.33	 18.00	 15	 0.66	 
N217	 1	 1	 8480.jpg	 5.342065e+01	 22	 9.587209e+02	 220	 6.832191e+02	 98	 5.445388e+01	 733.33	 700.00	 44.00	 32	 0.35	 
N217	 1	 1	 9622.jpg	 5.742049e+01	 24	 999000	 240	 999000	 999	 5.843704e+01	 733.33	 700.00	 49.00	 57	 0.32	 
N217	 1	 1	 9322.jpg	 6.142033e+01	 24	 999000	 240	 999000	 999	 6.243687e+01	 733.33	 700.00	 39.00	 43	 0.43	 
N217	 1	 1	 1111.jpg	 6.442021e+01	 22	 9.989772e+02	 220	 6.998774e+02	 98	 6.543675e+01	 733.33	 716.67	 52.00	 5	 0.25	 
N217	 1	 1	 6571.jpg	 7.041997e+01	 12	 999000	 120	 999000	 999	 7.143651e+01	 733.33	 716.67	 4.00	 26	 0.74	 
N217	 1	 1	 9341.jpg	 7.241988e+01	 24	 999000	 240	 999000	 999	 7.343642e+01	 733.33	 716.67	 48.00	 46	 0.32	 
N217	 1	 1	 9495.jpg	 7.541976e+01	 12	 999000	 120	 999000	 999	 7.643630e+01	 733.33	 716.67	 19.00	 54	 0.65	 
N217	 1	 1	 2455.jpg	 7.741965e+01	 11	 1.087416e+03	 1100	 7.332400e+02	 98	 7.845299e+01	 683.33	 716.67	 7.00	 11	 0.70	 
N217	 1	 1	 6210.jpg	 7.941956e+01	 11	 9.914348e+02	 110	 6.832551e+02	 98	 8.043613e+01	 700.00	 716.67	 15.00	 19	 0.66	 
N217	 1	 1	 9290.jpg	 8.141950e+01	 12	 1.215501e+03	 12	 999000	 98	 8.243606e+01	 700.00	 716.67	 16.00	 38	 0.66	 
N217	 1	 1	 9042.jpg	 8.441939e+01	 24	 999000	 240	 999000	 999	 8.543593e+01	 700.00	 716.67	 55.00	 35	 0.23	 
N217	 1	 1	 9600.jpg	 8.841921e+01	 12	 999000	 120	 999000	 999	 8.943576e+01	 700.00	 716.67	 6.00	 56	 0.70	 
N217	 1	 1	 9321.jpg	 9.041913e+01	 24	 999000	 240	 999000	 999	 9.143568e+01	 700.00	 716.67	 42.00	 42	 0.40	 
N217	 1	 1	 6370.jpg	 9.241906e+01	 12	 999000	 120	 999000	 999	 9.343563e+01	 700.00	 716.67	 9.00	 22	 0.70	 
N217	 1	 1	 9930.jpg	 9.441896e+01	 12	 999000	 120	 999000	 999	 9.543552e+01	 700.00	 716.67	 3.00	 60	 0.77	 
N217	 1	 1	 2456.jpg	 9.641887e+01	 12	 999000	 120	 999000	 999	 9.743544e+01	 700.00	 716.67	 22.00	 12	 0.58	 
N217	 1	 1	 7078.jpg	 9.841878e+01	 12	 999000	 120	 999000	 999	 9.943545e+01	 700.00	 716.67	 21.00	 30	 0.59	 
N217	 1	 1	 9300.jpg	 1.024186e+02	 24	 999000	 240	 999000	 999	 1.034352e+02	 700.00	 716.67	 58.00	 40	 0.15	 
N217	 1	 1	 2799.jpg	 1.064185e+02	 12	 999000	 120	 999000	 999	 1.074350e+02	 700.00	 716.67	 14.00	 16	 0.66	 
N217	 1	 1	 1274.jpg	 1.084184e+02	 24	 999000	 240	 999000	 999	 1.094349e+02	 700.00	 716.67	 40.00	 7	 0.41	 
N217	 1	 1	 9903.jpg	 1.104183e+02	 12	 999000	 120	 999000	 999	 1.114349e+02	 700.00	 716.67	 8.00	 58	 0.70	 
N217	 1	 1	 6560.JPG	 1.124182e+02	 11	 1.128355e+03	 1100	 6.999147e+02	 98	 1.134348e+02	 650.00	 716.67	 13.00	 23	 0.68	 
N217	 1	 1	 1002.jpg	 1.144181e+02	 24	 999000	 240	 999000	 999	 1.154347e+02	 650.00	 716.67	 43.00	 3	 0.38	 
N217	 1	 1	 9425.jpg	 1.204179e+02	 12	 999000	 120	 999000	 999	 1.214345e+02	 650.00	 716.67	 17.00	 51	 0.66	 
N217	 1	 1	 9561.jpg	 1.224178e+02	 24	 999000	 240	 999000	 999	 1.234344e+02	 650.00	 716.67	 46.00	 55	 0.33	 
