subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 16	 2799.jpg	 1.937196e+03	 12	 999000	 120	 999000	 999	 1.938213e+03	 716.67	 716.67	 14.00	 16	 0.73	 
201	 1	 16	 2457.jpg	 1.939180e+03	 11	 9.890641e+02	 110	 7.166191e+02	 98	 1.940196e+03	 733.33	 716.67	 15.00	 13	 0.73	 
201	 1	 16	 9290.jpg	 1.943196e+03	 11	 9.882788e+02	 110	 7.332623e+02	 98	 1.944213e+03	 750.00	 716.67	 12.00	 38	 0.74	 
201	 1	 16	 6571.jpg	 1.946196e+03	 12	 999000	 120	 999000	 999	 1.947213e+03	 750.00	 716.67	 21.00	 26	 0.60	 
201	 1	 16	 6370.jpg	 1.948196e+03	 22	 9.961532e+02	 220	 7.166246e+02	 98	 1.949213e+03	 750.00	 733.33	 45.00	 22	 0.30	 
201	 1	 16	 1304.jpg	 1.951196e+03	 11	 1.068060e+03	 1100	 7.499285e+02	 98	 1.952213e+03	 700.00	 733.33	 18.00	 8	 0.67	 
201	 1	 16	 1111.jpg	 1.955197e+03	 22	 9.959372e+02	 220	 7.332610e+02	 98	 1.956213e+03	 700.00	 750.00	 53.00	 5	 0.21	 
201	 1	 16	 9291.jpg	 1.959197e+03	 12	 999000	 120	 999000	 999	 1.962214e+03	 700.00	 750.00	 17.00	 39	 0.68	 
201	 1	 16	 9390.jpg	 1.962730e+03	 12	 999000	 120	 999000	 999	 1.963747e+03	 700.00	 750.00	 9.00	 49	 0.80	 
201	 1	 16	 8480.jpg	 1.966197e+03	 24	 999000	 240	 999000	 999	 1.967213e+03	 700.00	 750.00	 55.00	 32	 0.19	 
201	 1	 16	 2039.jpg	 1.968197e+03	 12	 999000	 120	 999000	 999	 1.969213e+03	 700.00	 750.00	 3.00	 9	 0.89	 
201	 1	 16	 9395.jpg	 1.970197e+03	 12	 999000	 120	 999000	 999	 1.971213e+03	 700.00	 750.00	 6.00	 50	 0.83	 
201	 1	 16	 1274.jpg	 1.976197e+03	 24	 999000	 240	 999000	 999	 1.977214e+03	 700.00	 750.00	 58.00	 7	 0.10	 
201	 1	 16	 1000.jpg	 1.978197e+03	 12	 999000	 120	 999000	 999	 1.979214e+03	 700.00	 750.00	 4.00	 1	 0.87	 
201	 1	 16	 9340.jpg	 1.980197e+03	 12	 999000	 120	 999000	 999	 1.981214e+03	 700.00	 750.00	 16.00	 45	 0.70	 
201	 1	 16	 6242.jpg	 1.982197e+03	 12	 999000	 120	 999000	 999	 1.983214e+03	 700.00	 750.00	 19.00	 20	 0.66	 
201	 1	 16	 2456.jpg	 1.986197e+03	 12	 999000	 120	 999000	 999	 1.987214e+03	 700.00	 750.00	 8.00	 12	 0.81	 
201	 1	 16	 6210.jpg	 1.990197e+03	 12	 999000	 120	 999000	 999	 1.991214e+03	 700.00	 750.00	 22.00	 19	 0.60	 
201	 1	 16	 6562.jpg	 1.993197e+03	 12	 999000	 120	 999000	 999	 1.994214e+03	 700.00	 750.00	 11.00	 24	 0.77	 
201	 1	 16	 2455.jpg	 1.997197e+03	 11	 9.547426e+02	 110	 6.999249e+02	 98	 1.998214e+03	 716.67	 750.00	 13.00	 11	 0.73	 
201	 1	 16	 8485.jpg	 2.000197e+03	 22	 1.042622e+03	 2200	 7.499394e+02	 98	 2.001214e+03	 716.67	 700.00	 52.00	 33	 0.23	 
201	 1	 16	 9322.jpg	 2.002197e+03	 24	 999000	 240	 999000	 999	 2.003214e+03	 716.67	 700.00	 46.00	 43	 0.30	 
201	 1	 16	 9341.jpg	 2.006198e+03	 11	 9.704660e+02	 110	 7.165870e+02	 98	 2.007214e+03	 733.33	 700.00	 7.00	 46	 0.82	 
201	 1	 16	 1271.jpg	 2.008198e+03	 24	 999000	 240	 999000	 999	 2.009214e+03	 733.33	 700.00	 54.00	 6	 0.20	 
201	 1	 16	 9490.jpg	 2.010198e+03	 22	 1.010390e+03	 2200	 6.999444e+02	 98	 2.011214e+03	 733.33	 650.00	 44.00	 53	 0.32	 
201	 1	 16	 9909.jpg	 2.014198e+03	 24	 999000	 240	 999000	 999	 2.015214e+03	 733.33	 650.00	 48.00	 59	 0.27	 
201	 1	 16	 6570.JPG	 2.016198e+03	 24	 999000	 240	 999000	 999	 2.017214e+03	 733.33	 650.00	 41.00	 25	 0.36	 
201	 1	 16	 9325.jpg	 2.020198e+03	 24	 999000	 240	 999000	 999	 2.024215e+03	 733.33	 650.00	 42.00	 44	 0.34	 
201	 1	 16	 2205.jpg	 2.024731e+03	 12	 999000	 120	 999000	 999	 2.025748e+03	 733.33	 650.00	 5.00	 10	 0.85	 
201	 1	 16	 9930.jpg	 2.027198e+03	 24	 999000	 240	 999000	 999	 2.028215e+03	 733.33	 650.00	 39.00	 60	 0.38	 
201	 1	 16	 9301.jpg	 2.033198e+03	 24	 999000	 240	 999000	 999	 2.034215e+03	 733.33	 650.00	 51.00	 41	 0.24	 
201	 1	 16	 9042.jpg	 2.035198e+03	 24	 999000	 240	 999000	 999	 2.036215e+03	 733.33	 650.00	 56.00	 35	 0.17	 
201	 1	 16	 3103.jpg	 2.039198e+03	 24	 999000	 240	 999000	 999	 2.040215e+03	 733.33	 650.00	 49.00	 17	 0.26	 
201	 1	 16	 9321.jpg	 2.041198e+03	 24	 999000	 240	 999000	 999	 2.042215e+03	 733.33	 650.00	 40.00	 42	 0.38	 
201	 1	 16	 1019.jpg	 2.043198e+03	 22	 9.214404e+02	 220	 6.499402e+02	 98	 2.044215e+03	 733.33	 666.67	 50.00	 4	 0.25	 
201	 1	 16	 6821.jpg	 2.045198e+03	 12	 999000	 120	 999000	 999	 2.046215e+03	 733.33	 666.67	 20.00	 27	 0.64	 
201	 1	 16	 7359.jpg	 2.050198e+03	 24	 999000	 240	 999000	 999	 2.051215e+03	 733.33	 666.67	 43.00	 31	 0.33	 
201	 1	 16	 2691.jpg	 2.052198e+03	 22	 1.113192e+03	 2200	 6.666080e+02	 98	 2.053215e+03	 733.33	 616.67	 47.00	 15	 0.29	 
201	 1	 16	 1001.jpg	 2.054198e+03	 24	 999000	 240	 999000	 999	 2.055215e+03	 733.33	 616.67	 57.00	 2	 0.15	 
201	 1	 16	 7078.jpg	 2.057198e+03	 11	 1.001045e+03	 1100	 7.332733e+02	 98	 2.058215e+03	 683.33	 616.67	 10.00	 30	 0.78	 
