subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 20	 2691.jpg	 2.470589e+03	 22	 9.819627e+02	 220	 7.166739e+02	 98	 2.471606e+03	 650.00	 733.33	 47.00	 15	 0.29	 
201	 1	 20	 9321.jpg	 2.473590e+03	 24	 999000	 240	 999000	 999	 2.474606e+03	 650.00	 733.33	 40.00	 42	 0.38	 
201	 1	 20	 2205.jpg	 2.477590e+03	 12	 999000	 120	 999000	 999	 2.478606e+03	 650.00	 733.33	 5.00	 10	 0.85	 
201	 1	 20	 6562.jpg	 2.479590e+03	 12	 999000	 120	 999000	 999	 2.480606e+03	 650.00	 733.33	 11.00	 24	 0.77	 
201	 1	 20	 2455.jpg	 2.481590e+03	 11	 7.415508e+02	 110	 6.499590e+02	 98	 2.482607e+03	 666.67	 733.33	 13.00	 11	 0.73	 
201	 1	 20	 9341.jpg	 2.485590e+03	 11	 9.494472e+02	 110	 6.665848e+02	 98	 2.486623e+03	 683.33	 733.33	 7.00	 46	 0.82	 
201	 1	 20	 2799.jpg	 2.487590e+03	 12	 999000	 120	 999000	 999	 2.488606e+03	 683.33	 733.33	 14.00	 16	 0.73	 
201	 1	 20	 1019.jpg	 2.492590e+03	 22	 9.812561e+02	 220	 7.332586e+02	 98	 2.493607e+03	 683.33	 750.00	 50.00	 4	 0.25	 
201	 1	 20	 9340.jpg	 2.494590e+03	 12	 999000	 120	 999000	 999	 2.495607e+03	 683.33	 750.00	 16.00	 45	 0.70	 
201	 1	 20	 6242.jpg	 2.497590e+03	 12	 999000	 120	 999000	 999	 2.498607e+03	 683.33	 750.00	 19.00	 20	 0.66	 
201	 1	 20	 9322.jpg	 2.500590e+03	 24	 999000	 240	 999000	 999	 2.504607e+03	 683.33	 750.00	 46.00	 43	 0.30	 
201	 1	 20	 6821.jpg	 2.505123e+03	 12	 999000	 120	 999000	 999	 2.506140e+03	 683.33	 750.00	 20.00	 27	 0.64	 
201	 1	 20	 2039.jpg	 2.507590e+03	 12	 999000	 120	 999000	 999	 2.508607e+03	 683.33	 750.00	 3.00	 9	 0.89	 
201	 1	 20	 6571.jpg	 2.509590e+03	 12	 999000	 120	 999000	 999	 2.510607e+03	 683.33	 750.00	 21.00	 26	 0.60	 
201	 1	 20	 6570.JPG	 2.512590e+03	 24	 999000	 240	 999000	 999	 2.516607e+03	 683.33	 750.00	 41.00	 25	 0.36	 
