subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_213	 1	 19	 7078.jpg	 2.286652e+03	 12	 999000	 120	 999000	 999	 2.287669e+03	 816.67	 916.67	 5.00	 30	 0.75	 
n_213	 1	 19	 9561.jpg	 2.289636e+03	 12	 999000	 120	 999000	 999	 2.290652e+03	 816.67	 916.67	 9.00	 55	 0.70	 
n_213	 1	 19	 6571.jpg	 2.291636e+03	 11	 9.938811e+02	 110	 8.165991e+02	 98	 2.292652e+03	 833.33	 916.67	 15.00	 26	 0.66	 
n_213	 1	 19	 9600.jpg	 2.293636e+03	 24	 999000	 240	 999000	 999	 2.294652e+03	 833.33	 916.67	 40.00	 56	 0.39	 
n_213	 1	 19	 7359.jpg	 2.295636e+03	 11	 5.777837e+02	 11	 8.332723e+02	 98	 2.296669e+03	 850.00	 916.67	 13.00	 31	 0.68	 
n_213	 1	 19	 9321.jpg	 2.298636e+03	 24	 999000	 240	 999000	 999	 2.299653e+03	 850.00	 916.67	 39.00	 42	 0.40	 
n_213	 1	 19	 9427.jpg	 2.300636e+03	 12	 999000	 120	 999000	 999	 2.301653e+03	 850.00	 916.67	 22.00	 52	 0.62	 
n_213	 1	 19	 9325.jpg	 2.304636e+03	 24	 999000	 240	 999000	 999	 2.305653e+03	 850.00	 916.67	 55.00	 44	 0.25	 
n_213	 1	 19	 6821.jpg	 2.306636e+03	 12	 999000	 120	 999000	 999	 2.307653e+03	 850.00	 916.67	 11.00	 27	 0.69	 
n_213	 1	 19	 9909.jpg	 2.311636e+03	 12	 999000	 120	 999000	 999	 2.312653e+03	 850.00	 916.67	 20.00	 59	 0.64	 
n_213	 1	 19	 3160.jpg	 2.313636e+03	 24	 999000	 240	 999000	 999	 2.314653e+03	 850.00	 916.67	 58.00	 18	 0.20	 
n_213	 1	 19	 9008.jpg	 2.317636e+03	 24	 999000	 240	 999000	 999	 2.318653e+03	 850.00	 916.67	 42.00	 34	 0.38	 
n_213	 1	 19	 2683.jpg	 2.319636e+03	 22	 7.930504e+02	 22	 9.166137e+02	 98	 2.320653e+03	 850.00	 916.67	 50.00	 14	 0.27	 
n_213	 1	 19	 9622.jpg	 2.322636e+03	 11	 7.368882e+02	 11	 8.499089e+02	 98	 2.323653e+03	 866.67	 916.67	 18.00	 57	 0.64	 
n_213	 1	 19	 1111.jpg	 2.327636e+03	 24	 999000	 240	 999000	 999	 2.328653e+03	 866.67	 916.67	 57.00	 5	 0.20	 
