subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 2	 9290.jpg	 1.303455e+02	 11	 1.008911e+03	 1100	 7.166698e+02	 98	 1.313622e+02	 666.67	 650.00	 12.00	 38	 0.74	 
201	 1	 2	 8480.jpg	 1.353290e+02	 24	 999000	 240	 999000	 999	 1.363456e+02	 666.67	 650.00	 55.00	 32	 0.19	 
201	 1	 2	 2039.jpg	 1.373457e+02	 12	 999000	 120	 999000	 999	 1.383623e+02	 666.67	 650.00	 3.00	 9	 0.89	 
201	 1	 2	 9291.jpg	 1.393457e+02	 12	 999000	 120	 999000	 999	 1.403624e+02	 666.67	 650.00	 17.00	 39	 0.68	 
201	 1	 2	 1019.jpg	 1.453458e+02	 22	 9.763820e+02	 220	 6.499316e+02	 98	 1.463626e+02	 666.67	 666.67	 50.00	 4	 0.25	 
201	 1	 2	 9340.jpg	 1.473459e+02	 12	 999000	 120	 999000	 999	 1.483625e+02	 666.67	 666.67	 16.00	 45	 0.70	 
201	 1	 2	 2799.jpg	 1.503459e+02	 12	 999000	 120	 999000	 999	 1.513626e+02	 666.67	 666.67	 14.00	 16	 0.73	 
201	 1	 2	 1304.jpg	 1.523460e+02	 11	 9.522552e+02	 110	 6.666200e+02	 98	 1.533626e+02	 683.33	 666.67	 18.00	 8	 0.67	 
201	 1	 2	 6821.jpg	 1.563461e+02	 12	 999000	 120	 999000	 999	 1.573627e+02	 683.33	 666.67	 20.00	 27	 0.64	 
201	 1	 2	 6570.JPG	 1.583461e+02	 24	 999000	 240	 999000	 999	 1.593627e+02	 683.33	 666.67	 41.00	 25	 0.36	 
201	 1	 2	 7359.jpg	 1.633462e+02	 24	 999000	 240	 999000	 999	 1.643628e+02	 683.33	 666.67	 43.00	 31	 0.33	 
201	 1	 2	 6242.jpg	 1.703463e+02	 12	 999000	 120	 999000	 999	 1.713630e+02	 683.33	 666.67	 19.00	 20	 0.66	 
201	 1	 2	 9341.jpg	 1.723463e+02	 11	 1.015698e+03	 1100	 6.833019e+02	 98	 1.733630e+02	 633.33	 666.67	 7.00	 46	 0.82	 
201	 1	 2	 6210.jpg	 1.753464e+02	 12	 999000	 120	 999000	 999	 1.763630e+02	 633.33	 666.67	 22.00	 19	 0.60	 
201	 1	 2	 1111.jpg	 1.783465e+02	 22	 9.514521e+02	 220	 6.666043e+02	 98	 1.793631e+02	 633.33	 683.33	 53.00	 5	 0.21	 
201	 1	 2	 1001.jpg	 1.823311e+02	 24	 999000	 240	 999000	 999	 1.833465e+02	 633.33	 683.33	 57.00	 2	 0.15	 
201	 1	 2	 8485.jpg	 1.863312e+02	 22	 9.266170e+02	 220	 6.820043e+02	 98	 1.873633e+02	 633.33	 700.00	 52.00	 33	 0.23	 
201	 1	 2	 9325.jpg	 1.903467e+02	 24	 999000	 240	 999000	 999	 1.913634e+02	 633.33	 700.00	 42.00	 44	 0.34	 
201	 1	 2	 2456.jpg	 1.933310e+02	 12	 999000	 120	 999000	 999	 1.943467e+02	 633.33	 700.00	 8.00	 12	 0.81	 
201	 1	 2	 9930.jpg	 1.993469e+02	 24	 999000	 240	 999000	 999	 2.003635e+02	 633.33	 700.00	 39.00	 60	 0.38	 
201	 1	 2	 9490.jpg	 2.013311e+02	 22	 1.022629e+03	 2200	 6.991006e+02	 98	 2.023635e+02	 633.33	 650.00	 44.00	 53	 0.32	 
201	 1	 2	 6571.jpg	 2.043312e+02	 12	 999000	 120	 999000	 999	 2.053469e+02	 633.33	 650.00	 21.00	 26	 0.60	 
201	 1	 2	 2455.jpg	 2.063470e+02	 11	 9.426997e+02	 110	 6.332730e+02	 98	 2.073637e+02	 650.00	 650.00	 13.00	 11	 0.73	 
201	 1	 2	 2457.jpg	 2.083312e+02	 11	 9.744261e+02	 110	 6.491022e+02	 98	 2.093637e+02	 666.67	 650.00	 15.00	 13	 0.73	 
201	 1	 2	 2691.jpg	 2.103471e+02	 22	 9.585583e+02	 220	 6.499460e+02	 98	 2.113639e+02	 666.67	 666.67	 47.00	 15	 0.29	 
201	 1	 2	 2205.jpg	 2.133310e+02	 12	 999000	 120	 999000	 999	 2.143471e+02	 666.67	 666.67	 5.00	 10	 0.85	 
201	 1	 2	 1000.jpg	 2.173308e+02	 12	 999000	 120	 999000	 999	 2.183472e+02	 666.67	 666.67	 4.00	 1	 0.87	 
201	 1	 2	 9322.jpg	 2.193307e+02	 24	 999000	 240	 999000	 999	 2.203472e+02	 666.67	 666.67	 46.00	 43	 0.30	 
201	 1	 2	 7078.jpg	 2.213308e+02	 11	 9.427308e+02	 110	 6.664510e+02	 98	 2.223641e+02	 683.33	 666.67	 10.00	 30	 0.78	 
201	 1	 2	 6370.jpg	 2.233311e+02	 22	 9.743169e+02	 220	 6.660992e+02	 98	 2.273643e+02	 683.33	 683.33	 45.00	 22	 0.30	 
201	 1	 2	 9909.jpg	 2.278807e+02	 24	 999000	 240	 999000	 999	 2.288974e+02	 683.33	 683.33	 48.00	 59	 0.27	 
201	 1	 2	 3103.jpg	 2.294140e+02	 24	 999000	 240	 999000	 999	 2.304308e+02	 683.33	 683.33	 49.00	 17	 0.26	 
201	 1	 2	 6562.jpg	 2.313313e+02	 12	 999000	 120	 999000	 999	 2.323476e+02	 683.33	 683.33	 11.00	 24	 0.77	 
201	 1	 2	 9395.jpg	 2.353311e+02	 12	 999000	 120	 999000	 999	 2.363475e+02	 683.33	 683.33	 6.00	 50	 0.83	 
201	 1	 2	 9042.jpg	 2.373311e+02	 24	 999000	 240	 999000	 999	 2.383476e+02	 683.33	 683.33	 56.00	 35	 0.17	 
201	 1	 2	 1274.jpg	 2.393311e+02	 24	 999000	 240	 999000	 999	 2.403476e+02	 683.33	 683.33	 58.00	 7	 0.10	 
201	 1	 2	 9321.jpg	 2.413311e+02	 24	 999000	 240	 999000	 999	 2.423476e+02	 683.33	 683.33	 40.00	 42	 0.38	 
201	 1	 2	 1271.jpg	 2.433312e+02	 24	 999000	 240	 999000	 999	 2.443477e+02	 683.33	 683.33	 54.00	 6	 0.20	 
201	 1	 2	 9390.jpg	 2.493312e+02	 12	 999000	 120	 999000	 999	 2.503478e+02	 683.33	 683.33	 9.00	 49	 0.80	 
201	 1	 2	 9301.jpg	 2.513312e+02	 24	 999000	 240	 999000	 999	 2.523478e+02	 683.33	 683.33	 51.00	 41	 0.24	 
