subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
N_229	 1	 12	 1271.jpg	 1.369655e+03	 24	 999000	 240	 999000	 999	 1.370672e+03	 583.33	 583.33	 57.00	 6	 0.15	 
N_229	 1	 12	 9342.jpg	 1.372655e+03	 12	 999000	 120	 999000	 999	 1.373672e+03	 583.33	 583.33	 8.00	 47	 0.80	 
N_229	 1	 12	 1000.jpg	 1.376655e+03	 22	 1.251443e+03	 2200	 5.832413e+02	 98	 1.377688e+03	 583.33	 533.33	 52.00	 1	 0.18	 
N_229	 1	 12	 9622.jpg	 1.378655e+03	 11	 8.355711e+02	 110	 5.832694e+02	 98	 1.379672e+03	 600.00	 533.33	 13.00	 57	 0.72	 
N_229	 1	 12	 9390.jpg	 1.380655e+03	 12	 999000	 120	 999000	 999	 1.381671e+03	 600.00	 533.33	 4.00	 49	 0.85	 
N_229	 1	 12	 2691.jpg	 1.384655e+03	 12	 999000	 120	 999000	 999	 1.385671e+03	 600.00	 533.33	 16.00	 15	 0.68	 
N_229	 1	 12	 9120.jpg	 1.386655e+03	 12	 999000	 120	 999000	 999	 1.387671e+03	 600.00	 533.33	 22.00	 37	 0.58	 
N_229	 1	 12	 9042.jpg	 1.391655e+03	 24	 999000	 240	 999000	 999	 1.392671e+03	 600.00	 533.33	 54.00	 35	 0.18	 
N_229	 1	 12	 6312.jpg	 1.393654e+03	 24	 999000	 240	 999000	 999	 1.394671e+03	 600.00	 533.33	 51.00	 21	 0.20	 
N_229	 1	 12	 1111.jpg	 1.396654e+03	 24	 999000	 240	 999000	 999	 1.397671e+03	 600.00	 533.33	 49.00	 5	 0.22	 
N_229	 1	 12	 6821.jpg	 1.399654e+03	 22	 7.961050e+02	 220	 5.332431e+02	 98	 1.400688e+03	 600.00	 550.00	 47.00	 27	 0.30	 
N_229	 1	 12	 6560.JPG	 1.403654e+03	 22	 8.122066e+02	 220	 5.498977e+02	 98	 1.404687e+03	 600.00	 566.67	 44.00	 23	 0.34	 
N_229	 1	 12	 3103.jpg	 1.406654e+03	 22	 8.362172e+02	 220	 5.665529e+02	 98	 1.407671e+03	 600.00	 583.33	 53.00	 17	 0.18	 
N_229	 1	 12	 6370.jpg	 1.408654e+03	 24	 999000	 240	 999000	 999	 1.409671e+03	 600.00	 583.33	 43.00	 22	 0.36	 
N_229	 1	 12	 9291.jpg	 1.411654e+03	 11	 9.084059e+02	 110	 5.998997e+02	 98	 1.412687e+03	 616.67	 583.33	 7.00	 39	 0.81	 
N_229	 1	 12	 7078.jpg	 1.415654e+03	 12	 999000	 120	 999000	 999	 1.416670e+03	 616.67	 583.33	 5.00	 30	 0.85	 
N_229	 1	 12	 3160.jpg	 1.418654e+03	 24	 999000	 240	 999000	 999	 1.419670e+03	 616.67	 583.33	 42.00	 18	 0.39	 
N_229	 1	 12	 6570.JPG	 1.420654e+03	 24	 999000	 240	 999000	 999	 1.421670e+03	 616.67	 583.33	 48.00	 25	 0.26	 
N_229	 1	 12	 9050.jpg	 1.422653e+03	 24	 999000	 240	 999000	 999	 1.423670e+03	 616.67	 583.33	 41.00	 36	 0.40	 
N_229	 1	 12	 2799.jpg	 1.427654e+03	 22	 8.445617e+02	 220	 5.829635e+02	 98	 1.428687e+03	 616.67	 600.00	 45.00	 16	 0.32	 
N_229	 1	 12	 6836.jpg	 1.431653e+03	 12	 999000	 120	 999000	 999	 1.432670e+03	 616.67	 600.00	 19.00	 28	 0.60	 
N_229	 1	 12	 9600.jpg	 1.435653e+03	 11	 9.088100e+02	 110	 6.163373e+02	 98	 1.436686e+03	 633.33	 600.00	 15.00	 56	 0.69	 
N_229	 1	 12	 9341.jpg	 1.441653e+03	 11	 1.228860e+03	 1100	 6.329166e+02	 98	 1.442686e+03	 583.33	 600.00	 10.00	 46	 0.76	 
N_229	 1	 12	 9321.jpg	 1.443669e+03	 12	 999000	 120	 999000	 999	 1.444686e+03	 583.33	 600.00	 21.00	 42	 0.58	 
N_229	 1	 12	 2457.jpg	 1.445669e+03	 12	 999000	 120	 999000	 999	 1.446686e+03	 583.33	 600.00	 6.00	 13	 0.85	 
N_229	 1	 12	 1274.jpg	 1.447654e+03	 24	 999000	 240	 999000	 999	 1.448669e+03	 583.33	 600.00	 56.00	 7	 0.18	 
N_229	 1	 12	 1001.jpg	 1.449669e+03	 24	 999000	 240	 999000	 999	 1.450686e+03	 583.33	 600.00	 58.00	 2	 0.12	 
N_229	 1	 12	 2205.jpg	 1.453653e+03	 24	 999000	 240	 999000	 999	 1.454669e+03	 583.33	 600.00	 39.00	 10	 0.44	 
N_229	 1	 12	 9425.jpg	 1.455669e+03	 24	 999000	 240	 999000	 999	 1.456686e+03	 583.33	 600.00	 46.00	 51	 0.31	 
N_229	 1	 12	 9300.jpg	 1.459653e+03	 22	 1.068730e+03	 2200	 5.989840e+02	 98	 1.460686e+03	 583.33	 550.00	 50.00	 40	 0.20	 
N_229	 1	 12	 9290.jpg	 1.461669e+03	 11	 8.931036e+02	 110	 5.833081e+02	 98	 1.462686e+03	 600.00	 550.00	 12.00	 38	 0.74	 
N_229	 1	 12	 9301.jpg	 1.463669e+03	 24	 999000	 240	 999000	 999	 1.464685e+03	 600.00	 550.00	 40.00	 41	 0.41	 
N_229	 1	 12	 9903.jpg	 1.465669e+03	 12	 999000	 120	 999000	 999	 1.466685e+03	 600.00	 550.00	 20.00	 58	 0.60	 
