subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_220	 2	 12	 6312.jpg	 1.541982e+03	 24	 999000	 240	 999000	 999	 1.542998e+03	 650.00	 583.33	 50.00	 21	 0.23	 
n_220	 2	 12	 1274.jpg	 1.543965e+03	 11	 9.526958e+02	 110	 6.499414e+02	 98	 1.547982e+03	 666.67	 583.33	 16.00	 7	 0.70	 
n_220	 2	 12	 9427.jpg	 1.548498e+03	 22	 1.011426e+03	 2200	 5.832849e+02	 98	 1.549515e+03	 666.67	 533.33	 43.00	 52	 0.36	 
n_220	 2	 12	 9340.jpg	 1.550965e+03	 12	 999000	 120	 999000	 999	 1.551981e+03	 666.67	 533.33	 3.00	 45	 0.87	 
n_220	 2	 12	 2455.jpg	 1.552965e+03	 12	 999000	 120	 999000	 999	 1.553981e+03	 666.67	 533.33	 5.00	 11	 0.82	 
n_220	 2	 12	 9395.jpg	 1.555965e+03	 11	 9.526633e+02	 110	 6.665664e+02	 98	 1.556998e+03	 683.33	 533.33	 9.00	 50	 0.77	 
n_220	 2	 12	 6210.jpg	 1.559965e+03	 24	 999000	 240	 999000	 999	 1.560981e+03	 683.33	 533.33	 55.00	 19	 0.16	 
n_220	 2	 12	 9909.jpg	 1.563965e+03	 24	 999000	 240	 999000	 999	 1.564981e+03	 683.33	 533.33	 40.00	 59	 0.37	 
n_220	 2	 12	 2799.jpg	 1.565965e+03	 24	 999000	 240	 999000	 999	 1.566981e+03	 683.33	 533.33	 39.00	 16	 0.39	 
n_220	 2	 12	 8485.jpg	 1.570965e+03	 24	 999000	 240	 999000	 999	 1.571981e+03	 683.33	 533.33	 44.00	 33	 0.35	 
n_220	 2	 12	 2039.jpg	 1.572965e+03	 12	 999000	 120	 999000	 999	 1.573981e+03	 683.33	 533.33	 7.00	 9	 0.78	 
n_220	 2	 12	 6242.jpg	 1.574965e+03	 22	 1.056752e+03	 2200	 5.332490e+02	 98	 1.575998e+03	 683.33	 483.33	 46.00	 20	 0.29	 
n_220	 2	 12	 9622.jpg	 1.580964e+03	 24	 999000	 240	 999000	 999	 1.581981e+03	 683.33	 483.33	 56.00	 57	 0.16	 
n_220	 2	 12	 9425.jpg	 1.582964e+03	 24	 999000	 240	 999000	 999	 1.583981e+03	 683.33	 483.33	 58.00	 51	 0.13	 
n_220	 2	 12	 9930.jpg	 1.584964e+03	 12	 999000	 120	 999000	 999	 1.585981e+03	 683.33	 483.33	 21.00	 60	 0.65	 
n_220	 2	 12	 9600.jpg	 1.586964e+03	 12	 999000	 120	 999000	 999	 1.587981e+03	 683.33	 483.33	 19.00	 56	 0.65	 
n_220	 2	 12	 9495.jpg	 1.590964e+03	 22	 9.287254e+02	 220	 4.832319e+02	 98	 1.591998e+03	 683.33	 500.00	 49.00	 54	 0.24	 
n_220	 2	 12	 9301.jpg	 1.594964e+03	 12	 999000	 120	 999000	 999	 1.595981e+03	 683.33	 500.00	 20.00	 41	 0.65	 
n_220	 2	 12	 6836.jpg	 1.597964e+03	 24	 999000	 240	 999000	 999	 1.598981e+03	 683.33	 500.00	 47.00	 28	 0.28	 
n_220	 2	 12	 9120.jpg	 1.601964e+03	 22	 1.096750e+03	 2200	 4.999080e+02	 98	 1.602981e+03	 683.33	 450.00	 51.00	 37	 0.23	 
n_220	 2	 12	 9290.jpg	 1.604964e+03	 12	 999000	 120	 999000	 999	 1.605981e+03	 683.33	 450.00	 6.00	 38	 0.81	 
n_220	 2	 12	 9321.jpg	 1.606964e+03	 24	 999000	 240	 999000	 999	 1.607981e+03	 683.33	 450.00	 41.00	 42	 0.37	 
n_220	 2	 12	 6571.jpg	 1.610964e+03	 22	 8.327383e+02	 220	 4.498967e+02	 98	 1.611997e+03	 683.33	 466.67	 54.00	 26	 0.19	 
n_220	 2	 12	 2691.jpg	 1.612964e+03	 24	 999000	 240	 999000	 999	 1.613981e+03	 683.33	 466.67	 53.00	 15	 0.19	 
n_220	 2	 12	 1111.jpg	 1.614964e+03	 11	 1.056719e+03	 1100	 6.832499e+02	 98	 1.615997e+03	 633.33	 466.67	 14.00	 5	 0.71	 
n_220	 2	 12	 9042.jpg	 1.618964e+03	 24	 999000	 240	 999000	 999	 1.619981e+03	 633.33	 466.67	 45.00	 35	 0.33	 
n_220	 2	 12	 7078.jpg	 1.620964e+03	 12	 999000	 120	 999000	 999	 1.621980e+03	 633.33	 466.67	 13.00	 30	 0.72	 
n_220	 2	 12	 6562.jpg	 1.624964e+03	 24	 999000	 240	 999000	 999	 1.625980e+03	 633.33	 466.67	 42.00	 24	 0.36	 
n_220	 2	 12	 9561.jpg	 1.628964e+03	 11	 9.447448e+02	 110	 6.332363e+02	 98	 1.629980e+03	 650.00	 466.67	 11.00	 55	 0.74	 
n_220	 2	 12	 1304.jpg	 1.631964e+03	 12	 999000	 120	 999000	 999	 1.632980e+03	 650.00	 466.67	 4.00	 8	 0.85	 
n_220	 2	 12	 7359.jpg	 1.637964e+03	 11	 9.527033e+02	 110	 6.498969e+02	 98	 1.638997e+03	 666.67	 466.67	 8.00	 31	 0.78	 
n_220	 2	 12	 9390.jpg	 1.639964e+03	 12	 999000	 120	 999000	 999	 1.640980e+03	 666.67	 466.67	 10.00	 49	 0.75	 
n_220	 2	 12	 3160.jpg	 1.643964e+03	 12	 999000	 120	 999000	 999	 1.644980e+03	 666.67	 466.67	 12.00	 18	 0.73	 
n_220	 2	 12	 1001.jpg	 1.645964e+03	 12	 999000	 120	 999000	 999	 1.646980e+03	 666.67	 466.67	 22.00	 2	 0.64	 
n_220	 2	 12	 2683.jpg	 1.647964e+03	 24	 999000	 240	 999000	 999	 1.648980e+03	 666.67	 466.67	 57.00	 14	 0.15	 
n_220	 2	 12	 9342.jpg	 1.649963e+03	 12	 999000	 120	 999000	 999	 1.650980e+03	 666.67	 466.67	 15.00	 47	 0.71	 
n_220	 2	 12	 1271.jpg	 1.654963e+03	 12	 999000	 120	 999000	 999	 1.655980e+03	 666.67	 466.67	 18.00	 6	 0.69	 
n_220	 2	 12	 9291.jpg	 1.656963e+03	 11	 9.767434e+02	 110	 6.665811e+02	 98	 1.659997e+03	 683.33	 466.67	 17.00	 39	 0.69	 
n_220	 2	 12	 6821.jpg	 1.660513e+03	 24	 999000	 240	 999000	 999	 1.661530e+03	 683.33	 466.67	 52.00	 27	 0.19	 
n_220	 2	 12	 6838.jpg	 1.662047e+03	 22	 9.654870e+02	 220	 4.666528e+02	 98	 1.663063e+03	 683.33	 483.33	 48.00	 29	 0.25	 
