subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
N_225	 1	 16	 6312.jpg	 2.232818e+03	 24	 999000	 240	 999000	 999	 2.233834e+03	 716.67	 716.67	 39.00	 21	 0.40	 
N_225	 1	 16	 1304.jpg	 2.235802e+03	 12	 999000	 120	 999000	 999	 2.236817e+03	 716.67	 716.67	 5.00	 8	 0.82	 
N_225	 1	 16	 1001.jpg	 2.237802e+03	 24	 999000	 240	 999000	 999	 2.238817e+03	 716.67	 716.67	 56.00	 2	 0.19	 
N_225	 1	 16	 9322.jpg	 2.239802e+03	 24	 999000	 240	 999000	 999	 2.240817e+03	 716.67	 716.67	 58.00	 43	 0.15	 
N_225	 1	 16	 2039.jpg	 2.241802e+03	 12	 999000	 120	 999000	 999	 2.242817e+03	 716.67	 716.67	 14.00	 9	 0.70	 
N_225	 1	 16	 9490.jpg	 2.244802e+03	 12	 999000	 120	 999000	 999	 2.245817e+03	 716.67	 716.67	 8.00	 53	 0.79	 
N_225	 1	 16	 8485.jpg	 2.246802e+03	 24	 999000	 240	 999000	 999	 2.247817e+03	 716.67	 716.67	 48.00	 33	 0.29	 
N_225	 1	 16	 6242.jpg	 2.250802e+03	 22	 1.052377e+03	 2200	 7.153222e+02	 98	 2.251834e+03	 716.67	 666.67	 52.00	 20	 0.23	 
N_225	 1	 16	 7078.jpg	 2.252817e+03	 12	 999000	 120	 999000	 999	 2.253834e+03	 716.67	 666.67	 4.00	 30	 0.85	 
N_225	 1	 16	 9321.jpg	 2.257817e+03	 24	 999000	 240	 999000	 999	 2.258834e+03	 716.67	 666.67	 46.00	 42	 0.32	 
N_225	 1	 16	 9291.jpg	 2.259817e+03	 11	 999000	 1	 7.165766e+02	 999	 2.260850e+03	 666.67	 666.67	 7.00	 39	 0.79	 
N_225	 1	 16	 9325.jpg	 2.263801e+03	 22	 1.045489e+03	 2200	 6.664415e+02	 98	 2.264834e+03	 666.67	 616.67	 47.00	 44	 0.30	 
N_225	 1	 16	 2205.jpg	 2.265802e+03	 12	 999000	 120	 999000	 999	 2.269817e+03	 666.67	 616.67	 11.00	 10	 0.70	 
N_225	 1	 16	 9495.jpg	 2.270334e+03	 11	 8.803231e+02	 110	 6.666602e+02	 98	 2.271350e+03	 683.33	 616.67	 15.00	 54	 0.69	 
N_225	 1	 16	 9042.jpg	 2.273817e+03	 24	 999000	 240	 999000	 999	 2.274834e+03	 683.33	 616.67	 54.00	 35	 0.20	 
N_225	 1	 16	 6210.jpg	 2.275817e+03	 22	 9.009784e+02	 220	 6.165921e+02	 98	 2.276850e+03	 683.33	 633.33	 44.00	 19	 0.35	 
N_225	 1	 16	 9340.jpg	 2.277817e+03	 12	 999000	 120	 999000	 999	 2.278834e+03	 683.33	 633.33	 6.00	 45	 0.81	 
N_225	 1	 16	 1000.jpg	 2.281817e+03	 12	 999000	 120	 999000	 999	 2.282834e+03	 683.33	 633.33	 16.00	 1	 0.67	 
N_225	 1	 16	 3103.jpg	 2.285817e+03	 24	 999000	 240	 999000	 999	 2.286834e+03	 683.33	 633.33	 57.00	 17	 0.15	 
N_225	 1	 16	 6836.jpg	 2.289817e+03	 24	 999000	 240	 999000	 999	 2.290833e+03	 683.33	 633.33	 40.00	 28	 0.40	 
N_225	 1	 16	 6571.jpg	 2.291817e+03	 24	 999000	 240	 999000	 999	 2.292833e+03	 683.33	 633.33	 41.00	 26	 0.39	 
N_225	 1	 16	 9395.jpg	 2.293817e+03	 11	 9.649737e+02	 110	 6.832513e+02	 98	 2.294850e+03	 700.00	 633.33	 10.00	 50	 0.76	 
N_225	 1	 16	 7359.jpg	 2.295817e+03	 12	 999000	 120	 999000	 999	 2.296833e+03	 700.00	 633.33	 22.00	 31	 0.64	 
N_225	 1	 16	 1002.jpg	 2.297817e+03	 24	 999000	 240	 999000	 999	 2.298833e+03	 700.00	 633.33	 42.00	 3	 0.37	 
N_225	 1	 16	 9341.jpg	 2.303817e+03	 12	 999000	 120	 999000	 999	 2.304833e+03	 700.00	 633.33	 20.00	 46	 0.65	 
