subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_221	 1	 9	 9120.jpg	 1.038530e+03	 24	 999000	 240	 999000	 999	 1.039546e+03	 750.00	 750.00	 58.00	 37	 0.15	 
n_221	 1	 9	 9325.jpg	 1.041513e+03	 22	 9.687598e+02	 220	 7.498970e+02	 98	 1.042546e+03	 750.00	 766.67	 52.00	 44	 0.21	 
n_221	 1	 9	 1111.jpg	 1.043513e+03	 12	 999000	 120	 999000	 999	 1.044529e+03	 750.00	 766.67	 9.00	 5	 0.75	 
n_221	 1	 9	 9290.jpg	 1.045513e+03	 11	 9.528705e+02	 110	 7.499350e+02	 98	 1.046546e+03	 766.67	 766.67	 7.00	 38	 0.79	 
n_221	 1	 9	 6571.jpg	 1.047513e+03	 24	 999000	 240	 999000	 999	 1.048529e+03	 766.67	 766.67	 54.00	 26	 0.20	 
n_221	 1	 9	 9050.jpg	 1.050513e+03	 12	 999000	 120	 999000	 999	 1.051529e+03	 766.67	 766.67	 20.00	 36	 0.63	 
n_221	 1	 9	 1271.jpg	 1.052513e+03	 12	 999000	 120	 999000	 999	 1.053529e+03	 766.67	 766.67	 5.00	 6	 0.84	 
n_221	 1	 9	 6562.jpg	 1.056512e+03	 12	 999000	 120	 999000	 999	 1.057529e+03	 766.67	 766.67	 17.00	 24	 0.66	 
n_221	 1	 9	 1002.jpg	 1.058512e+03	 12	 999000	 120	 999000	 999	 1.059529e+03	 766.67	 766.67	 11.00	 3	 0.74	 
n_221	 1	 9	 6242.jpg	 1.063512e+03	 24	 999000	 240	 999000	 999	 1.064529e+03	 766.67	 766.67	 40.00	 20	 0.37	 
n_221	 1	 9	 1274.jpg	 1.065512e+03	 11	 9.534532e+02	 110	 7.665950e+02	 98	 1.066529e+03	 783.33	 766.67	 18.00	 7	 0.65	 
n_221	 1	 9	 2691.jpg	 1.069512e+03	 22	 1.001532e+03	 2200	 7.665587e+02	 98	 1.070528e+03	 783.33	 716.67	 44.00	 15	 0.33	 
n_221	 1	 9	 6570.JPG	 1.071512e+03	 22	 9.695677e+02	 220	 7.166058e+02	 98	 1.072529e+03	 783.33	 733.33	 53.00	 25	 0.20	 
n_221	 1	 9	 9395.jpg	 1.074512e+03	 12	 999000	 120	 999000	 999	 1.075528e+03	 783.33	 733.33	 8.00	 50	 0.79	 
n_221	 1	 9	 7359.jpg	 1.079512e+03	 12	 999000	 120	 999000	 999	 1.080528e+03	 783.33	 733.33	 3.00	 31	 0.86	 
n_221	 1	 9	 7078.jpg	 1.081511e+03	 12	 999000	 120	 999000	 999	 1.082528e+03	 783.33	 733.33	 4.00	 30	 0.85	 
n_221	 1	 9	 2457.jpg	 1.083511e+03	 12	 999000	 120	 999000	 999	 1.084528e+03	 783.33	 733.33	 16.00	 13	 0.67	 
n_221	 1	 9	 8480.jpg	 1.087511e+03	 12	 999000	 120	 999000	 999	 1.088528e+03	 783.33	 733.33	 19.00	 32	 0.64	 
n_221	 1	 9	 9495.jpg	 1.091511e+03	 12	 999000	 120	 999000	 999	 1.092528e+03	 783.33	 733.33	 21.00	 54	 0.62	 
n_221	 1	 9	 6821.jpg	 1.095511e+03	 24	 999000	 240	 999000	 999	 1.096528e+03	 783.33	 733.33	 48.00	 27	 0.29	 
n_221	 1	 9	 9291.jpg	 1.097511e+03	 11	 1.018323e+03	 1100	 7.832594e+02	 98	 1.098528e+03	 733.33	 733.33	 13.00	 39	 0.70	 
n_221	 1	 9	 6210.jpg	 1.099511e+03	 24	 999000	 240	 999000	 999	 1.100527e+03	 733.33	 733.33	 55.00	 19	 0.19	 
n_221	 1	 9	 9042.jpg	 1.101511e+03	 24	 999000	 240	 999000	 999	 1.102527e+03	 733.33	 733.33	 42.00	 35	 0.36	 
n_221	 1	 9	 2039.jpg	 1.103511e+03	 12	 999000	 120	 999000	 999	 1.104527e+03	 733.33	 733.33	 6.00	 9	 0.83	 
n_221	 1	 9	 9373.jpg	 1.109510e+03	 12	 999000	 120	 999000	 999	 1.110527e+03	 733.33	 733.33	 14.00	 48	 0.70	 
n_221	 1	 9	 6836.jpg	 1.112510e+03	 24	 999000	 240	 999000	 999	 1.113527e+03	 733.33	 733.33	 51.00	 28	 0.22	 
n_221	 1	 9	 9427.jpg	 1.114510e+03	 11	 1.026725e+03	 1100	 7.332487e+02	 98	 1.115544e+03	 683.33	 733.33	 12.00	 52	 0.72	 
n_221	 1	 9	 1304.jpg	 1.116510e+03	 12	 999000	 120	 999000	 999	 1.117527e+03	 683.33	 733.33	 22.00	 8	 0.60	 
n_221	 1	 9	 2456.jpg	 1.119510e+03	 24	 999000	 240	 999000	 999	 1.120527e+03	 683.33	 733.33	 39.00	 12	 0.39	 
n_221	 1	 9	 9341.jpg	 1.121510e+03	 11	 9.069091e+02	 110	 6.832547e+02	 98	 1.122543e+03	 700.00	 733.33	 15.00	 46	 0.69	 
n_221	 1	 9	 9909.jpg	 1.123510e+03	 24	 999000	 240	 999000	 999	 1.124526e+03	 700.00	 733.33	 46.00	 59	 0.31	 
n_221	 1	 9	 9342.jpg	 1.125510e+03	 11	 9.390482e+02	 110	 6.999335e+02	 98	 1.126526e+03	 716.67	 733.33	 10.00	 47	 0.74	 
n_221	 1	 9	 2799.jpg	 1.128510e+03	 24	 999000	 240	 999000	 999	 1.129526e+03	 716.67	 733.33	 57.00	 16	 0.17	 
n_221	 1	 9	 2683.jpg	 1.130510e+03	 24	 999000	 240	 999000	 999	 1.131526e+03	 716.67	 733.33	 49.00	 14	 0.24	 
n_221	 1	 9	 9622.jpg	 1.132510e+03	 22	 7.552481e+02	 220	 7.332521e+02	 98	 1.133543e+03	 716.67	 750.00	 47.00	 57	 0.29	 
n_221	 1	 9	 6312.jpg	 1.134510e+03	 22	 8.033087e+02	 220	 7.499227e+02	 98	 1.135543e+03	 716.67	 766.67	 45.00	 21	 0.31	 
