subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
N_229	 1	 17	 2205.jpg	 2.007767e+03	 24	 999000	 240	 999000	 999	 2.008784e+03	 616.67	 616.67	 39.00	 10	 0.44	 
N_229	 1	 17	 6836.jpg	 2.009751e+03	 12	 999000	 120	 999000	 999	 2.010767e+03	 616.67	 616.67	 19.00	 28	 0.60	 
N_229	 1	 17	 9930.jpg	 2.013767e+03	 11	 8.550758e+02	 110	 6.165707e+02	 98	 2.014801e+03	 633.33	 616.67	 18.00	 60	 0.64	 
N_229	 1	 17	 9341.jpg	 2.016767e+03	 11	 1.119178e+03	 1100	 6.332492e+02	 98	 2.017784e+03	 583.33	 616.67	 10.00	 46	 0.76	 
N_229	 1	 17	 9300.jpg	 2.018767e+03	 22	 9.432261e+02	 220	 6.166042e+02	 98	 2.019800e+03	 583.33	 633.33	 50.00	 40	 0.20	 
N_229	 1	 17	 6312.jpg	 2.021767e+03	 24	 999000	 240	 999000	 999	 2.022784e+03	 583.33	 633.33	 51.00	 21	 0.20	 
N_229	 1	 17	 9600.jpg	 2.025767e+03	 11	 1.127362e+03	 1100	 5.832328e+02	 98	 2.026800e+03	 533.33	 633.33	 15.00	 56	 0.69	 
N_229	 1	 17	 1111.jpg	 2.029767e+03	 24	 999000	 240	 999000	 999	 2.030783e+03	 533.33	 633.33	 49.00	 5	 0.22	 
N_229	 1	 17	 7078.jpg	 2.031767e+03	 12	 999000	 120	 999000	 999	 2.032783e+03	 533.33	 633.33	 5.00	 30	 0.85	 
N_229	 1	 17	 9903.jpg	 2.036767e+03	 12	 999000	 120	 999000	 999	 2.037783e+03	 533.33	 633.33	 20.00	 58	 0.60	 
N_229	 1	 17	 9050.jpg	 2.038766e+03	 24	 999000	 240	 999000	 999	 2.039783e+03	 533.33	 633.33	 41.00	 36	 0.40	 
N_229	 1	 17	 9622.jpg	 2.040766e+03	 11	 8.318331e+02	 110	 5.332735e+02	 98	 2.041800e+03	 550.00	 633.33	 13.00	 57	 0.72	 
N_229	 1	 17	 1001.jpg	 2.046766e+03	 24	 999000	 240	 999000	 999	 2.047783e+03	 550.00	 633.33	 58.00	 2	 0.12	 
N_229	 1	 17	 6370.jpg	 2.048766e+03	 24	 999000	 240	 999000	 999	 2.049783e+03	 550.00	 633.33	 43.00	 22	 0.36	 
N_229	 1	 17	 2039.jpg	 2.050766e+03	 12	 999000	 120	 999000	 999	 2.051783e+03	 550.00	 633.33	 11.00	 9	 0.74	 
N_229	 1	 17	 9321.jpg	 2.052766e+03	 12	 999000	 120	 999000	 999	 2.053783e+03	 550.00	 633.33	 21.00	 42	 0.58	 
