subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_219	 1	 5	 9495.jpg	 5.866824e+02	 22	 9.897019e+02	 220	 6.833409e+02	 98	 5.876991e+02	 683.33	 700.00	 44.00	 54	 0.32	 
n_219	 1	 5	 6562.jpg	 5.896826e+02	 11	 9.094862e+02	 110	 6.832693e+02	 98	 5.906992e+02	 700.00	 700.00	 15.00	 24	 0.70	 
n_219	 1	 5	 6821.jpg	 5.936827e+02	 12	 999000	 120	 999000	 999	 5.946993e+02	 700.00	 700.00	 14.00	 27	 0.71	 
n_219	 1	 5	 2039.jpg	 5.956827e+02	 12	 999000	 120	 999000	 999	 5.966993e+02	 700.00	 700.00	 4.00	 9	 0.83	 
n_219	 1	 5	 9301.jpg	 5.976827e+02	 24	 999000	 240	 999000	 999	 5.986994e+02	 700.00	 700.00	 51.00	 41	 0.22	 
n_219	 1	 5	 1274.jpg	 6.016829e+02	 11	 9.571117e+02	 110	 6.999147e+02	 98	 6.026995e+02	 716.67	 700.00	 12.00	 7	 0.73	 
n_219	 1	 5	 6312.jpg	 6.036829e+02	 12	 999000	 120	 999000	 999	 6.046995e+02	 716.67	 700.00	 16.00	 21	 0.70	 
n_219	 1	 5	 7359.jpg	 6.086830e+02	 12	 999000	 120	 999000	 999	 6.096996e+02	 716.67	 700.00	 11.00	 31	 0.74	 
n_219	 1	 5	 9930.jpg	 6.106830e+02	 24	 999000	 240	 999000	 999	 6.116997e+02	 716.67	 700.00	 40.00	 60	 0.36	 
n_219	 1	 5	 2455.jpg	 6.136831e+02	 12	 999000	 120	 999000	 999	 6.146998e+02	 716.67	 700.00	 20.00	 11	 0.66	 
n_219	 1	 5	 7078.jpg	 6.166832e+02	 12	 999000	 120	 999000	 999	 6.176998e+02	 716.67	 700.00	 21.00	 30	 0.65	 
n_219	 1	 5	 9322.jpg	 6.206833e+02	 22	 9.406104e+02	 220	 6.999263e+02	 98	 6.216999e+02	 716.67	 716.67	 52.00	 43	 0.22	 
n_219	 1	 5	 9561.jpg	 6.236834e+02	 24	 999000	 240	 999000	 999	 6.247000e+02	 716.67	 716.67	 48.00	 55	 0.27	 
n_219	 1	 5	 8480.jpg	 6.256834e+02	 24	 999000	 240	 999000	 999	 6.267000e+02	 716.67	 716.67	 42.00	 32	 0.34	 
n_219	 1	 5	 1019.jpg	 6.286835e+02	 12	 999000	 120	 999000	 999	 6.297001e+02	 716.67	 716.67	 3.00	 4	 0.84	 
n_219	 1	 5	 6560.JPG	 6.326836e+02	 24	 999000	 240	 999000	 999	 6.337002e+02	 716.67	 716.67	 39.00	 23	 0.38	 
n_219	 1	 5	 1001.jpg	 6.356836e+02	 22	 1.004193e+03	 2200	 7.165870e+02	 98	 6.367004e+02	 716.67	 666.67	 50.00	 2	 0.25	 
n_219	 1	 5	 9300.jpg	 6.376837e+02	 24	 999000	 240	 999000	 999	 6.387003e+02	 716.67	 666.67	 55.00	 40	 0.18	 
