subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
N217	 1	 19	 6210.jpg	 2.277414e+03	 11	 999000	 1	 8.166252e+02	 999	 2.278431e+03	 766.67	 816.67	 15.00	 19	 0.66	 
N217	 1	 19	 9340.jpg	 2.279414e+03	 12	 999000	 120	 999000	 999	 2.280431e+03	 766.67	 816.67	 20.00	 45	 0.60	 
N217	 1	 19	 9050.jpg	 2.283414e+03	 12	 999000	 120	 999000	 999	 2.284431e+03	 766.67	 816.67	 5.00	 36	 0.73	 
N217	 1	 19	 9322.jpg	 2.286398e+03	 24	 999000	 240	 999000	 999	 2.287414e+03	 766.67	 816.67	 39.00	 43	 0.43	 
N217	 1	 19	 6370.jpg	 2.288414e+03	 12	 999000	 120	 999000	 999	 2.289431e+03	 766.67	 816.67	 9.00	 22	 0.70	 
N217	 1	 19	 1111.jpg	 2.291398e+03	 22	 7.276039e+02	 22	 8.156763e+02	 98	 2.292430e+03	 766.67	 833.33	 52.00	 5	 0.25	 
N217	 1	 19	 9341.jpg	 2.295398e+03	 24	 999000	 240	 999000	 999	 2.296414e+03	 766.67	 833.33	 48.00	 46	 0.32	 
N217	 1	 19	 2691.jpg	 2.299398e+03	 11	 8.394502e+02	 110	 7.653057e+02	 98	 2.300430e+03	 783.33	 833.33	 18.00	 15	 0.66	 
N217	 1	 19	 1000.jpg	 2.301413e+03	 24	 999000	 240	 999000	 999	 2.302430e+03	 783.33	 833.33	 57.00	 1	 0.21	 
N217	 1	 19	 1274.jpg	 2.306413e+03	 24	 999000	 240	 999000	 999	 2.307430e+03	 783.33	 833.33	 40.00	 7	 0.41	 
N217	 1	 19	 9561.jpg	 2.308413e+03	 24	 999000	 240	 999000	 999	 2.309430e+03	 783.33	 833.33	 46.00	 55	 0.33	 
N217	 1	 19	 9325.jpg	 2.310413e+03	 24	 999000	 240	 999000	 999	 2.311430e+03	 783.33	 833.33	 54.00	 44	 0.23	 
N217	 1	 19	 9495.jpg	 2.316413e+03	 12	 999000	 120	 999000	 999	 2.317429e+03	 783.33	 833.33	 19.00	 54	 0.65	 
N217	 1	 19	 9903.jpg	 2.318413e+03	 12	 999000	 120	 999000	 999	 2.319429e+03	 783.33	 833.33	 8.00	 58	 0.70	 
N217	 1	 19	 6570.JPG	 2.320413e+03	 12	 999000	 120	 999000	 999	 2.321429e+03	 783.33	 833.33	 11.00	 25	 0.69	 
N217	 1	 19	 9930.jpg	 2.322413e+03	 12	 999000	 120	 999000	 999	 2.323429e+03	 783.33	 833.33	 3.00	 60	 0.77	 
N217	 1	 19	 2456.jpg	 2.326413e+03	 12	 999000	 120	 999000	 999	 2.327429e+03	 783.33	 833.33	 22.00	 12	 0.58	 
N217	 1	 19	 6571.jpg	 2.330412e+03	 12	 999000	 120	 999000	 999	 2.331429e+03	 783.33	 833.33	 4.00	 26	 0.74	 
N217	 1	 19	 6560.JPG	 2.333412e+03	 11	 5.208955e+02	 11	 7.832208e+02	 98	 2.334445e+03	 800.00	 833.33	 13.00	 23	 0.68	 
N217	 1	 19	 9290.jpg	 2.337412e+03	 12	 999000	 120	 999000	 999	 2.338429e+03	 800.00	 833.33	 16.00	 38	 0.66	 
N217	 1	 19	 9042.jpg	 2.340412e+03	 24	 999000	 240	 999000	 999	 2.341429e+03	 800.00	 833.33	 55.00	 35	 0.23	 
N217	 1	 19	 9373.jpg	 2.342412e+03	 22	 1.121187e+03	 2200	 8.332307e+02	 98	 2.343445e+03	 800.00	 783.33	 53.00	 48	 0.23	 
N217	 1	 19	 8480.jpg	 2.346412e+03	 22	 1.009265e+03	 220	 7.832160e+02	 98	 2.347445e+03	 800.00	 800.00	 44.00	 32	 0.35	 
N217	 1	 19	 9008.jpg	 2.348412e+03	 24	 999000	 240	 999000	 999	 2.349428e+03	 800.00	 800.00	 51.00	 34	 0.26	 
N217	 1	 19	 6562.jpg	 2.350412e+03	 22	 8.813507e+02	 220	 7.999071e+02	 98	 2.351445e+03	 800.00	 816.67	 45.00	 24	 0.33	 
N217	 1	 19	 2799.jpg	 2.354411e+03	 12	 999000	 120	 999000	 999	 2.355428e+03	 800.00	 816.67	 14.00	 16	 0.66	 
N217	 1	 19	 9395.jpg	 2.356411e+03	 22	 1.057538e+03	 2200	 8.165708e+02	 98	 2.357445e+03	 800.00	 766.67	 47.00	 50	 0.32	 
N217	 1	 19	 9321.jpg	 2.360411e+03	 24	 999000	 240	 999000	 999	 2.361428e+03	 800.00	 766.67	 42.00	 42	 0.40	 
N217	 1	 19	 2455.jpg	 2.364411e+03	 11	 1.249744e+03	 1100	 7.999112e+02	 98	 2.365444e+03	 750.00	 766.67	 7.00	 11	 0.70	 
N217	 1	 19	 9425.jpg	 2.367411e+03	 12	 999000	 120	 999000	 999	 2.368427e+03	 750.00	 766.67	 17.00	 51	 0.66	 
N217	 1	 19	 9622.jpg	 2.373411e+03	 24	 999000	 240	 999000	 999	 2.374427e+03	 750.00	 766.67	 49.00	 57	 0.32	 
N217	 1	 19	 3103.jpg	 2.375411e+03	 22	 1.034040e+03	 2200	 7.665756e+02	 98	 2.376427e+03	 750.00	 716.67	 50.00	 17	 0.27	 
N217	 1	 19	 1019.jpg	 2.379410e+03	 11	 7.300960e+02	 11	 7.498756e+02	 98	 2.380444e+03	 766.67	 716.67	 10.00	 4	 0.69	 
N217	 1	 19	 1002.jpg	 2.381410e+03	 24	 999000	 240	 999000	 999	 2.382427e+03	 766.67	 716.67	 43.00	 3	 0.38	 
N217	 1	 19	 7359.jpg	 2.383410e+03	 24	 999000	 240	 999000	 999	 2.384427e+03	 766.67	 716.67	 41.00	 31	 0.41	 
N217	 1	 19	 9300.jpg	 2.385410e+03	 24	 999000	 240	 999000	 999	 2.386427e+03	 766.67	 716.67	 58.00	 40	 0.15	 
N217	 1	 19	 7078.jpg	 2.390410e+03	 12	 999000	 120	 999000	 999	 2.391427e+03	 766.67	 716.67	 21.00	 30	 0.59	 
N217	 1	 19	 9490.jpg	 2.392410e+03	 11	 5.624459e+02	 11	 7.665438e+02	 98	 2.393426e+03	 783.33	 716.67	 12.00	 53	 0.68	 
N217	 1	 19	 2039.jpg	 2.394410e+03	 24	 999000	 240	 999000	 999	 2.395426e+03	 783.33	 716.67	 56.00	 9	 0.22	 
N217	 1	 19	 9600.jpg	 2.397410e+03	 12	 999000	 120	 999000	 999	 2.398426e+03	 783.33	 716.67	 6.00	 56	 0.70	 
