subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 9	 2799.jpg	 1.044596e+03	 12	 999000	 120	 999000	 999	 1.045613e+03	 616.67	 683.33	 14.00	 16	 0.73	 
201	 1	 9	 9930.jpg	 1.047596e+03	 24	 999000	 240	 999000	 999	 1.048613e+03	 616.67	 683.33	 39.00	 60	 0.38	 
201	 1	 9	 1274.jpg	 1.049596e+03	 24	 999000	 240	 999000	 999	 1.050613e+03	 616.67	 683.33	 58.00	 7	 0.10	 
201	 1	 9	 6242.jpg	 1.051596e+03	 12	 999000	 120	 999000	 999	 1.052613e+03	 616.67	 683.33	 19.00	 20	 0.66	 
201	 1	 9	 2205.jpg	 1.053596e+03	 12	 999000	 120	 999000	 999	 1.054613e+03	 616.67	 683.33	 5.00	 10	 0.85	 
201	 1	 9	 1000.jpg	 1.056596e+03	 12	 999000	 120	 999000	 999	 1.057613e+03	 616.67	 683.33	 4.00	 1	 0.87	 
201	 1	 9	 9301.jpg	 1.058596e+03	 24	 999000	 240	 999000	 999	 1.059613e+03	 616.67	 683.33	 51.00	 41	 0.24	 
201	 1	 9	 6210.jpg	 1.062596e+03	 12	 999000	 120	 999000	 999	 1.063613e+03	 616.67	 683.33	 22.00	 19	 0.60	 
201	 1	 9	 8485.jpg	 1.064596e+03	 22	 1.004772e+03	 2200	 6.832916e+02	 98	 1.065613e+03	 616.67	 633.33	 52.00	 33	 0.23	 
201	 1	 9	 9042.jpg	 1.069597e+03	 24	 999000	 240	 999000	 999	 1.070613e+03	 616.67	 633.33	 56.00	 35	 0.17	 
201	 1	 9	 1001.jpg	 1.071597e+03	 24	 999000	 240	 999000	 999	 1.075614e+03	 616.67	 633.33	 57.00	 2	 0.15	 
201	 1	 9	 6821.jpg	 1.076130e+03	 12	 999000	 120	 999000	 999	 1.077147e+03	 616.67	 633.33	 20.00	 27	 0.64	 
201	 1	 9	 9322.jpg	 1.077663e+03	 24	 999000	 240	 999000	 999	 1.078680e+03	 616.67	 633.33	 46.00	 43	 0.30	 
201	 1	 9	 6562.jpg	 1.080597e+03	 12	 999000	 120	 999000	 999	 1.081613e+03	 616.67	 633.33	 11.00	 24	 0.77	 
201	 1	 9	 1019.jpg	 1.085597e+03	 22	 1.052112e+03	 2200	 6.332552e+02	 98	 1.086614e+03	 616.67	 583.33	 50.00	 4	 0.25	 
201	 1	 9	 2039.jpg	 1.087597e+03	 12	 999000	 120	 999000	 999	 1.088614e+03	 616.67	 583.33	 3.00	 9	 0.89	 
201	 1	 9	 7078.jpg	 1.089597e+03	 11	 8.922968e+02	 110	 6.166325e+02	 98	 1.090614e+03	 633.33	 583.33	 10.00	 30	 0.78	 
201	 1	 9	 2691.jpg	 1.093597e+03	 22	 8.519015e+02	 220	 5.832452e+02	 98	 1.094614e+03	 633.33	 600.00	 47.00	 15	 0.29	 
201	 1	 9	 1271.jpg	 1.097597e+03	 24	 999000	 240	 999000	 999	 1.098614e+03	 633.33	 600.00	 54.00	 6	 0.20	 
201	 1	 9	 9395.jpg	 1.101597e+03	 12	 999000	 120	 999000	 999	 1.102614e+03	 633.33	 600.00	 6.00	 50	 0.83	 
201	 1	 9	 3103.jpg	 1.103597e+03	 24	 999000	 240	 999000	 999	 1.104614e+03	 633.33	 600.00	 49.00	 17	 0.26	 
201	 1	 9	 6571.jpg	 1.105597e+03	 12	 999000	 120	 999000	 999	 1.106614e+03	 633.33	 600.00	 21.00	 26	 0.60	 
201	 1	 9	 9490.jpg	 1.107597e+03	 22	 1.243784e+03	 2200	 5.999476e+02	 98	 1.108614e+03	 633.33	 550.00	 44.00	 53	 0.32	 
201	 1	 9	 8480.jpg	 1.109597e+03	 24	 999000	 240	 999000	 999	 1.110614e+03	 633.33	 550.00	 55.00	 32	 0.19	 
201	 1	 9	 9291.jpg	 1.115597e+03	 12	 999000	 120	 999000	 999	 1.116614e+03	 633.33	 550.00	 17.00	 39	 0.68	 
201	 1	 9	 6370.jpg	 1.118598e+03	 22	 8.031537e+02	 220	 5.499221e+02	 98	 1.119614e+03	 633.33	 566.67	 45.00	 22	 0.30	 
201	 1	 9	 6570.JPG	 1.120598e+03	 24	 999000	 240	 999000	 999	 1.121614e+03	 633.33	 566.67	 41.00	 25	 0.36	 
201	 1	 9	 9321.jpg	 1.122598e+03	 24	 999000	 240	 999000	 999	 1.123614e+03	 633.33	 566.67	 40.00	 42	 0.38	 
201	 1	 9	 9390.jpg	 1.125598e+03	 12	 999000	 120	 999000	 999	 1.126614e+03	 633.33	 566.67	 9.00	 49	 0.80	 
201	 1	 9	 2455.jpg	 1.127598e+03	 11	 9.469068e+02	 110	 6.332764e+02	 98	 1.128614e+03	 650.00	 566.67	 13.00	 11	 0.73	 
201	 1	 9	 7359.jpg	 1.129598e+03	 24	 999000	 240	 999000	 999	 1.130614e+03	 650.00	 566.67	 43.00	 31	 0.33	 
201	 1	 9	 9341.jpg	 1.131598e+03	 11	 8.988318e+02	 110	 6.499487e+02	 98	 1.132615e+03	 666.67	 566.67	 7.00	 46	 0.82	 
201	 1	 9	 2457.jpg	 1.134598e+03	 11	 9.146767e+02	 110	 6.665813e+02	 98	 1.135631e+03	 683.33	 566.67	 15.00	 13	 0.73	 
201	 1	 9	 2456.jpg	 1.136598e+03	 12	 999000	 120	 999000	 999	 1.137614e+03	 683.33	 566.67	 8.00	 12	 0.81	 
201	 1	 9	 1304.jpg	 1.138598e+03	 11	 9.546498e+02	 110	 6.832968e+02	 98	 1.139615e+03	 700.00	 566.67	 18.00	 8	 0.67	 
201	 1	 9	 9290.jpg	 1.140598e+03	 11	 9.945914e+02	 110	 6.999492e+02	 98	 1.141615e+03	 716.67	 566.67	 12.00	 38	 0.74	 
201	 1	 9	 9340.jpg	 1.142598e+03	 12	 999000	 120	 999000	 999	 1.143615e+03	 716.67	 566.67	 16.00	 45	 0.70	 
201	 1	 9	 9909.jpg	 1.148598e+03	 24	 999000	 240	 999000	 999	 1.152615e+03	 716.67	 566.67	 48.00	 59	 0.27	 
201	 1	 9	 1111.jpg	 1.153131e+03	 22	 8.289090e+02	 220	 5.666762e+02	 98	 1.154148e+03	 716.67	 583.33	 53.00	 5	 0.21	 
201	 1	 9	 9325.jpg	 1.155598e+03	 24	 999000	 240	 999000	 999	 1.156615e+03	 716.67	 583.33	 42.00	 44	 0.34	 
