subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 13	 1000.jpg	 1.550006e+03	 12	 999000	 120	 999000	 999	 1.551022e+03	 683.33	 683.33	 4.00	 1	 0.87	 
201	 1	 13	 2799.jpg	 1.552006e+03	 12	 999000	 120	 999000	 999	 1.553022e+03	 683.33	 683.33	 14.00	 16	 0.73	 
201	 1	 13	 2039.jpg	 1.556006e+03	 12	 999000	 120	 999000	 999	 1.557022e+03	 683.33	 683.33	 3.00	 9	 0.89	 
201	 1	 13	 1019.jpg	 1.559006e+03	 22	 1.038566e+03	 2200	 6.832971e+02	 98	 1.560022e+03	 683.33	 633.33	 50.00	 4	 0.25	 
201	 1	 13	 9290.jpg	 1.561006e+03	 11	 9.745972e+02	 110	 6.833211e+02	 98	 1.562022e+03	 700.00	 633.33	 12.00	 38	 0.74	 
201	 1	 13	 9325.jpg	 1.564006e+03	 24	 999000	 240	 999000	 999	 1.565023e+03	 700.00	 633.33	 42.00	 44	 0.34	 
201	 1	 13	 9301.jpg	 1.568006e+03	 24	 999000	 240	 999000	 999	 1.569023e+03	 700.00	 633.33	 51.00	 41	 0.24	 
201	 1	 13	 9341.jpg	 1.572006e+03	 11	 1.038228e+03	 1100	 6.999194e+02	 98	 1.573023e+03	 650.00	 633.33	 7.00	 46	 0.82	 
201	 1	 13	 9390.jpg	 1.574006e+03	 12	 999000	 120	 999000	 999	 1.575023e+03	 650.00	 633.33	 9.00	 49	 0.80	 
201	 1	 13	 7078.jpg	 1.579006e+03	 11	 9.020501e+02	 110	 6.499549e+02	 98	 1.583023e+03	 666.67	 633.33	 10.00	 30	 0.78	 
201	 1	 13	 6571.jpg	 1.583540e+03	 12	 999000	 120	 999000	 999	 1.584556e+03	 666.67	 633.33	 21.00	 26	 0.60	 
201	 1	 13	 6210.jpg	 1.585073e+03	 12	 999000	 120	 999000	 999	 1.586090e+03	 666.67	 633.33	 22.00	 19	 0.60	 
