subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
201	 1	 15	 9042.jpg	 1.808394e+03	 24	 999000	 240	 999000	 999	 1.809410e+03	 683.33	 683.33	 56.00	 35	 0.17	 
201	 1	 15	 1000.jpg	 1.810394e+03	 12	 999000	 120	 999000	 999	 1.811410e+03	 683.33	 683.33	 4.00	 1	 0.87	 
201	 1	 15	 9340.jpg	 1.814394e+03	 12	 999000	 120	 999000	 999	 1.815411e+03	 683.33	 683.33	 16.00	 45	 0.70	 
201	 1	 15	 1274.jpg	 1.817394e+03	 24	 999000	 240	 999000	 999	 1.818411e+03	 683.33	 683.33	 58.00	 7	 0.10	 
201	 1	 15	 7359.jpg	 1.819394e+03	 24	 999000	 240	 999000	 999	 1.820411e+03	 683.33	 683.33	 43.00	 31	 0.33	 
201	 1	 15	 7078.jpg	 1.822394e+03	 11	 9.357348e+02	 110	 6.832718e+02	 98	 1.823411e+03	 700.00	 683.33	 10.00	 30	 0.78	 
201	 1	 15	 6242.jpg	 1.826394e+03	 12	 999000	 120	 999000	 999	 1.827411e+03	 700.00	 683.33	 19.00	 20	 0.66	 
201	 1	 15	 1019.jpg	 1.830378e+03	 22	 9.432609e+02	 220	 6.823588e+02	 98	 1.831411e+03	 700.00	 700.00	 50.00	 4	 0.25	 
201	 1	 15	 9322.jpg	 1.832379e+03	 24	 999000	 240	 999000	 999	 1.833394e+03	 700.00	 700.00	 46.00	 43	 0.30	 
201	 1	 15	 9301.jpg	 1.837379e+03	 24	 999000	 240	 999000	 999	 1.838394e+03	 700.00	 700.00	 51.00	 41	 0.24	 
201	 1	 15	 8480.jpg	 1.839379e+03	 24	 999000	 240	 999000	 999	 1.840394e+03	 700.00	 700.00	 55.00	 32	 0.19	 
201	 1	 15	 6370.jpg	 1.841379e+03	 22	 9.506476e+02	 220	 6.987601e+02	 98	 1.842411e+03	 700.00	 716.67	 45.00	 22	 0.30	 
