subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_131	 1	 8	 SkittlesFruits2.bmp	 9.032100e+02	 24	 999000	 240	 999000	 999	 9.042279e+02	 783.33	 783.33	 40.00	 15	 1.64	 
MRI_snacks_131	 1	 8	 Mekupelet.bmp	 9.051957e+02	 11	 9.437183e+02	 110	 7.834102e+02	 98	 9.062305e+02	 800.00	 783.33	 18.00	 31	 3.76	 
MRI_snacks_131	 1	 8	 GumiWine2.bmp	 9.092001e+02	 24	 999000	 240	 999000	 999	 9.102182e+02	 800.00	 783.33	 54.00	 2	 0.04	 
MRI_snacks_131	 1	 8	 KinderBuenoWhite2.bmp	 9.122035e+02	 12	 999000	 120	 999000	 999	 9.132216e+02	 800.00	 783.33	 8.00	 10	 3.82	 
MRI_snacks_131	 1	 8	 Bounty.bmp	 9.142057e+02	 12	 999000	 120	 999000	 999	 9.152236e+02	 800.00	 783.33	 21.00	 12	 2.76	 
MRI_snacks_131	 1	 8	 Tapuchips.bmp	 9.172090e+02	 11	 7.623592e+02	 11	 8.000459e+02	 98	 9.182458e+02	 816.67	 783.33	 12.00	 21	 3.80	 
MRI_snacks_131	 1	 8	 ChocolateParaCookies5.bmp	 9.211969e+02	 12	 999000	 120	 999000	 999	 9.222150e+02	 816.67	 783.33	 14.00	 8	 3.78	 
MRI_snacks_131	 1	 8	 BambaSweet.bmp	 9.252014e+02	 22	 9.619871e+02	 220	 7.834083e+02	 98	 9.262377e+02	 816.67	 800.00	 47.00	 14	 0.60	 
MRI_snacks_131	 1	 8	 ClickBalls5.bmp	 9.272036e+02	 12	 999000	 120	 999000	 999	 9.282217e+02	 816.67	 800.00	 22.00	 60	 2.76	 
MRI_snacks_131	 1	 8	 HispusimShatiah.bmp	 9.321926e+02	 22	 8.827593e+02	 220	 8.000570e+02	 98	 9.332269e+02	 816.67	 816.67	 44.00	 51	 0.62	 
