subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_132	 2	 12	 Shugi.bmp	 1.431280e+03	 24	 3.463925e+02	 24	 999000	 98	 1.432298e+03	 650.00	 716.67	 57.00	 13	 0.02	 
MRI_snacks_132	 2	 12	 Taami.bmp	 1.434267e+03	 22	 9.279148e+02	 220	 7.167315e+02	 98	 1.435303e+03	 650.00	 733.33	 43.00	 30	 0.09	 
MRI_snacks_132	 2	 12	 Tapuchips.bmp	 1.436269e+03	 12	 999000	 120	 999000	 999	 1.437287e+03	 650.00	 733.33	 19.00	 4	 4.24	 
MRI_snacks_132	 2	 12	 HappyHippo.bmp	 1.438272e+03	 24	 8.111154e+02	 24	 999000	 98	 1.439289e+03	 650.00	 733.33	 52.00	 50	 0.04	 
MRI_snacks_132	 2	 12	 Loacker.bmp	 1.440274e+03	 12	 999000	 120	 999000	 999	 1.441292e+03	 650.00	 733.33	 21.00	 36	 3.98	 
MRI_snacks_132	 2	 12	 Smarties.bmp	 1.443277e+03	 24	 999000	 240	 999000	 999	 1.444295e+03	 650.00	 733.33	 47.00	 18	 0.04	 
MRI_snacks_132	 2	 12	 Mentos.bmp	 1.445279e+03	 24	 999000	 240	 999000	 999	 1.446297e+03	 650.00	 733.33	 45.00	 19	 0.07	 
MRI_snacks_132	 2	 12	 DoritosNatural.bmp	 1.449267e+03	 12	 999000	 120	 999000	 999	 1.450285e+03	 650.00	 733.33	 3.00	 32	 6.51	 
MRI_snacks_132	 2	 12	 GumiWine2.bmp	 1.451270e+03	 22	 9.571356e+02	 220	 7.333881e+02	 98	 1.452306e+03	 650.00	 750.00	 54.00	 52	 0.04	 
MRI_snacks_132	 2	 12	 BisliBbq.bmp	 1.456275e+03	 12	 999000	 120	 999000	 999	 1.457293e+03	 650.00	 750.00	 4.00	 24	 6.44	 
MRI_snacks_132	 2	 12	 BisliPizza3.bmp	 1.458278e+03	 12	 999000	 120	 999000	 999	 1.459295e+03	 650.00	 750.00	 18.00	 17	 4.29	 
MRI_snacks_132	 2	 12	 ClickXLbrown4.bmp	 1.462282e+03	 12	 999000	 120	 999000	 999	 1.463300e+03	 650.00	 750.00	 10.00	 49	 6.04	 
