subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_139	 1	 12	 KinderBuenoBrown3.bmp	 1.461247e+03	 11	 9.561198e+02	 110	 7.167458e+02	 98	 1.462284e+03	 733.33	 650.00	 13.00	 23	 4.29	 
MRI_snacks_139	 1	 12	 ClickBalls5.bmp	 1.464250e+03	 12	 999000	 120	 999000	 999	 1.465268e+03	 733.33	 650.00	 22.00	 53	 3.16	 
MRI_snacks_139	 1	 12	 ClickBisquit2.bmp	 1.468238e+03	 12	 999000	 120	 999000	 999	 1.469256e+03	 733.33	 650.00	 3.00	 3	 5.87	 
MRI_snacks_139	 1	 12	 Twist.bmp	 1.470240e+03	 24	 999000	 240	 999000	 999	 1.471258e+03	 733.33	 650.00	 42.00	 7	 0.29	 
MRI_snacks_139	 1	 12	 Smarties.bmp	 1.472243e+03	 24	 999000	 240	 999000	 999	 1.473260e+03	 733.33	 650.00	 56.00	 20	 0.18	 
MRI_snacks_139	 1	 12	 ClickBlackWhite3.bmp	 1.476247e+03	 11	 1.043928e+03	 1100	 7.333774e+02	 98	 1.477284e+03	 683.33	 650.00	 15.00	 36	 4.00	 
MRI_snacks_139	 1	 12	 ChocolateParaMarir2.bmp	 1.478249e+03	 22	 8.176657e+02	 220	 6.500821e+02	 98	 1.479286e+03	 683.33	 666.67	 53.00	 38	 0.20	 
MRI_snacks_139	 1	 12	 Hit.bmp	 1.483238e+03	 24	 999000	 240	 999000	 999	 1.484256e+03	 683.33	 666.67	 40.00	 12	 0.31	 
MRI_snacks_139	 1	 12	 Mentos.bmp	 1.485240e+03	 12	 999000	 120	 999000	 999	 1.486258e+03	 683.33	 666.67	 11.00	 11	 4.38	 
MRI_snacks_139	 1	 12	 KinderBuenoWhite2.bmp	 1.488244e+03	 12	 2.952468e+02	 12	 999000	 98	 1.489264e+03	 683.33	 666.67	 6.00	 35	 5.38	 
MRI_snacks_139	 1	 12	 PesekZman.bmp	 1.491247e+03	 12	 999000	 120	 999000	 999	 1.492265e+03	 683.33	 666.67	 9.00	 25	 4.87	 
