subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_125	 1	 20	 Keifli.bmp	 2.716002e+03	 24	 999000	 240	 999000	 999	 2.717020e+03	 650.00	 650.00	 43.00	 48	 1.69	 
MRI_snacks_125	 1	 20	 CrunchBisquitBrown3.bmp	 2.719005e+03	 12	 999000	 120	 999000	 999	 2.720023e+03	 650.00	 650.00	 11.00	 44	 7.02	 
MRI_snacks_125	 1	 20	 KinderBuenoBrown3.bmp	 2.722993e+03	 11	 1.009736e+03	 1100	 6.500601e+02	 98	 2.724028e+03	 600.00	 650.00	 13.00	 30	 7.00	 
MRI_snacks_125	 1	 20	 ClickXLwhite4.bmp	 2.724995e+03	 12	 999000	 120	 999000	 999	 2.726013e+03	 600.00	 650.00	 21.00	 2	 6.00	 
MRI_snacks_125	 1	 20	 ClickBisquit2.bmp	 2.726998e+03	 11	 8.770281e+02	 110	 6.000521e+02	 98	 2.728032e+03	 616.67	 650.00	 7.00	 26	 7.13	 
MRI_snacks_125	 1	 20	 DoritosNatural.bmp	 2.731002e+03	 24	 999000	 240	 999000	 999	 2.732020e+03	 616.67	 650.00	 54.00	 20	 0.07	 
MRI_snacks_125	 1	 20	 BambaSweet.bmp	 2.733004e+03	 24	 999000	 240	 999000	 999	 2.734022e+03	 616.67	 650.00	 56.00	 56	 0.07	 
MRI_snacks_125	 1	 20	 ChocolateParaSucariotKoftzot2.bmp	 2.737993e+03	 12	 999000	 120	 999000	 999	 2.739011e+03	 616.67	 650.00	 9.00	 10	 7.09	 
MRI_snacks_125	 1	 20	 BisliOnion.bmp	 2.739996e+03	 22	 1.071211e+03	 2200	 6.500648e+02	 98	 2.741033e+03	 616.67	 600.00	 53.00	 19	 0.07	 
MRI_snacks_125	 1	 20	 KifkefMaklot2.bmp	 2.742999e+03	 12	 999000	 120	 999000	 999	 2.744019e+03	 616.67	 600.00	 3.00	 8	 8.09	 
MRI_snacks_125	 1	 20	 DoritosSourSpicy.bmp	 2.746002e+03	 24	 999000	 240	 999000	 999	 2.747020e+03	 616.67	 600.00	 51.00	 52	 0.13	 
MRI_snacks_125	 1	 20	 ChocolateParaMarir2.bmp	 2.750007e+03	 22	 8.119771e+02	 220	 6.000456e+02	 98	 2.751043e+03	 616.67	 616.67	 44.00	 24	 1.67	 
MRI_snacks_125	 1	 20	 Shugi.bmp	 2.752994e+03	 24	 999000	 240	 999000	 999	 2.754011e+03	 616.67	 616.67	 46.00	 35	 1.67	 
MRI_snacks_125	 1	 20	 ClickXLbrown4.bmp	 2.754996e+03	 11	 1.006927e+03	 1100	 6.167116e+02	 98	 2.756032e+03	 566.67	 616.67	 10.00	 34	 7.02	 
