subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_116	 2	 16	 ClickBlackWhite3.bmp	 1.989691e+03	 12	 999000	 120	 999000	 999	 1.990708e+03	 650.00	 516.67	 5.00	 8	 4.89	 
MRI_snacks_116	 2	 16	 Bounty.bmp	 1.991693e+03	 12	 999000	 120	 999000	 999	 1.992711e+03	 650.00	 516.67	 10.00	 14	 4.84	 
MRI_snacks_116	 2	 16	 Tapuchips.bmp	 1.995681e+03	 24	 999000	 240	 999000	 999	 1.996699e+03	 650.00	 516.67	 47.00	 28	 0.64	 
MRI_snacks_116	 2	 16	 ClickBalls5.bmp	 1.998684e+03	 12	 999000	 120	 999000	 999	 1.999702e+03	 650.00	 516.67	 7.00	 5	 4.87	 
MRI_snacks_116	 2	 16	 Kitkat.bmp	 2.000686e+03	 11	 1.020535e+03	 1100	 6.500734e+02	 98	 2.001722e+03	 600.00	 516.67	 17.00	 31	 4.29	 
MRI_snacks_116	 2	 16	 Mekupelet.bmp	 2.003690e+03	 24	 999000	 240	 999000	 999	 2.004708e+03	 600.00	 516.67	 41.00	 35	 1.71	 
MRI_snacks_116	 2	 16	 KinderJoy.bmp	 2.007677e+03	 12	 999000	 120	 999000	 999	 2.008695e+03	 600.00	 516.67	 19.00	 32	 3.87	 
MRI_snacks_116	 2	 16	 Tictac.bmp	 2.011682e+03	 22	 8.327900e+02	 220	 5.167266e+02	 98	 2.012720e+03	 600.00	 533.33	 48.00	 40	 0.64	 
MRI_snacks_116	 2	 16	 BisliBbq.bmp	 2.013684e+03	 24	 999000	 240	 999000	 999	 2.014702e+03	 600.00	 533.33	 57.00	 47	 0.31	 
MRI_snacks_116	 2	 16	 KinderBuenoBrown3.bmp	 2.018690e+03	 11	 9.849095e+02	 110	 6.000378e+02	 98	 2.019726e+03	 616.67	 533.33	 16.00	 26	 4.73	 
MRI_snacks_116	 2	 16	 Apropo.bmp	 2.020692e+03	 22	 8.786218e+02	 220	 5.333815e+02	 98	 2.021727e+03	 616.67	 550.00	 54.00	 20	 0.56	 
MRI_snacks_116	 2	 16	 Loacker.bmp	 2.022677e+03	 12	 999000	 120	 999000	 999	 2.023696e+03	 616.67	 550.00	 20.00	 46	 3.87	 
MRI_snacks_116	 2	 16	 SkittlesSour4.bmp	 2.028684e+03	 12	 999000	 120	 999000	 999	 2.029702e+03	 616.67	 550.00	 18.00	 10	 3.98	 
MRI_snacks_116	 2	 16	 BagaleShtuhim.bmp	 2.030687e+03	 24	 999000	 240	 999000	 999	 2.031704e+03	 616.67	 550.00	 44.00	 13	 0.69	 
MRI_snacks_116	 2	 16	 BambaSweet.bmp	 2.032689e+03	 24	 999000	 240	 999000	 999	 2.033707e+03	 616.67	 550.00	 42.00	 60	 1.69	 
MRI_snacks_116	 2	 16	 KashitSour.bmp	 2.034691e+03	 24	 999000	 240	 999000	 999	 2.035709e+03	 616.67	 550.00	 45.00	 4	 0.64	 
MRI_snacks_116	 2	 16	 CrunchBisquitWhite2.bmp	 2.038679e+03	 11	 1.059844e+03	 1100	 6.167152e+02	 98	 2.039714e+03	 566.67	 550.00	 8.00	 34	 4.87	 
MRI_snacks_116	 2	 16	 Halva2.bmp	 2.042683e+03	 24	 999000	 240	 999000	 999	 2.043701e+03	 566.67	 550.00	 40.00	 38	 1.73	 
MRI_snacks_116	 2	 16	 Hit.bmp	 2.045687e+03	 24	 999000	 240	 999000	 999	 2.046705e+03	 566.67	 550.00	 39.00	 50	 2.67	 
MRI_snacks_116	 2	 16	 BisliPizza3.bmp	 2.049691e+03	 24	 999000	 240	 999000	 999	 2.050709e+03	 566.67	 550.00	 52.00	 2	 0.58	 
MRI_snacks_116	 2	 16	 BisliGrill.bmp	 2.052678e+03	 22	 8.770336e+02	 220	 5.500493e+02	 98	 2.053715e+03	 566.67	 566.67	 49.00	 9	 0.62	 
MRI_snacks_116	 2	 16	 Shugi.bmp	 2.054680e+03	 22	 8.984563e+02	 220	 5.667218e+02	 98	 2.055715e+03	 566.67	 583.33	 43.00	 39	 1.58	 
MRI_snacks_116	 2	 16	 ChocolateParaMarir2.bmp	 2.058685e+03	 11	 1.134039e+03	 1100	 5.667125e+02	 98	 2.059723e+03	 516.67	 583.33	 11.00	 16	 4.84	 
MRI_snacks_116	 2	 16	 BisliOnion.bmp	 2.060687e+03	 22	 8.997768e+02	 220	 5.833983e+02	 98	 2.061722e+03	 516.67	 600.00	 51.00	 15	 0.60	 
MRI_snacks_116	 2	 16	 HispusimShatiah.bmp	 2.062689e+03	 24	 999000	 240	 999000	 999	 2.063707e+03	 516.67	 600.00	 55.00	 54	 0.36	 
MRI_snacks_116	 2	 16	 Keifli.bmp	 2.066694e+03	 24	 999000	 240	 999000	 999	 2.067711e+03	 516.67	 600.00	 56.00	 30	 0.33	 
MRI_snacks_116	 2	 16	 Twist.bmp	 2.068679e+03	 12	 999000	 120	 999000	 999	 2.069697e+03	 516.67	 600.00	 22.00	 56	 3.87	 
MRI_snacks_116	 2	 16	 GumiSnakes3.bmp	 2.072684e+03	 24	 999000	 240	 999000	 999	 2.073702e+03	 516.67	 600.00	 50.00	 37	 0.62	 
MRI_snacks_116	 2	 16	 Dubonim.bmp	 2.076688e+03	 24	 999000	 240	 999000	 999	 2.077706e+03	 516.67	 600.00	 53.00	 44	 0.58	 
MRI_snacks_116	 2	 16	 PesekZman.bmp	 2.079692e+03	 12	 999000	 120	 999000	 999	 2.080710e+03	 516.67	 600.00	 4.00	 41	 4.91	 
MRI_snacks_116	 2	 16	 ChocolateParaCookies5.bmp	 2.085682e+03	 12	 999000	 120	 999000	 999	 2.086700e+03	 516.67	 600.00	 6.00	 58	 4.89	 
MRI_snacks_116	 2	 16	 SkittlesFruits2.bmp	 2.087684e+03	 11	 8.788085e+02	 110	 5.167240e+02	 98	 2.088721e+03	 533.33	 600.00	 14.00	 57	 4.82	 
MRI_snacks_116	 2	 16	 Popco.bmp	 2.091688e+03	 12	 999000	 120	 999000	 999	 2.092706e+03	 533.33	 600.00	 13.00	 19	 4.82	 
MRI_snacks_116	 2	 16	 ClickBisquit2.bmp	 2.093691e+03	 11	 8.400912e+02	 110	 5.333863e+02	 98	 2.094728e+03	 550.00	 600.00	 9.00	 45	 4.87	 
MRI_snacks_116	 2	 16	 KinderBuenoWhite2.bmp	 2.095693e+03	 12	 999000	 120	 999000	 999	 2.096711e+03	 550.00	 600.00	 15.00	 43	 4.80	 
MRI_snacks_116	 2	 16	 Snickers.bmp	 2.097678e+03	 12	 999000	 120	 999000	 999	 2.098696e+03	 550.00	 600.00	 21.00	 49	 3.87	 
MRI_snacks_116	 2	 16	 BabyDoll.bmp	 2.102684e+03	 22	 9.106787e+02	 220	 6.000446e+02	 98	 2.103720e+03	 550.00	 616.67	 46.00	 23	 0.64	 
MRI_snacks_116	 2	 16	 DoritosSourSpicy.bmp	 2.104686e+03	 24	 999000	 240	 999000	 999	 2.105704e+03	 550.00	 616.67	 58.00	 48	 0.31	 
MRI_snacks_116	 2	 16	 BambaNugat.bmp	 2.106689e+03	 12	 999000	 120	 999000	 999	 2.107707e+03	 550.00	 616.67	 12.00	 18	 4.82	 
MRI_snacks_116	 2	 16	 CrunchBisquitBrown3.bmp	 2.109692e+03	 12	 999000	 120	 999000	 999	 2.110710e+03	 550.00	 616.67	 3.00	 12	 4.91	 
