subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_103	 1	 1	 Egozi.bmp	 1.298435e+00	 24	 999000	 240	 999000	 999	 2.316196e+00	 750.00	 750.00	 55.00	 22	 1.60	 
MRI_snacks_103	 1	 1	 DoritosNatural.bmp	 6.286850e+00	 24	 999000	 240	 999000	 999	 7.304725e+00	 750.00	 750.00	 49.00	 42	 3.73	 
MRI_snacks_103	 1	 1	 ChocolateParaMarir2.bmp	 8.289067e+00	 24	 999000	 240	 999000	 999	 9.306955e+00	 750.00	 750.00	 56.00	 10	 0.60	 
MRI_snacks_103	 1	 1	 PesekZman.bmp	 1.029131e+01	 12	 999000	 120	 999000	 999	 1.130934e+01	 750.00	 750.00	 9.00	 18	 9.13	 
MRI_snacks_103	 1	 1	 Bamba.bmp	 1.628139e+01	 22	 1.073229e+03	 2200	 7.500659e+02	 98	 1.731783e+01	 750.00	 700.00	 44.00	 34	 3.84	 
MRI_snacks_103	 1	 1	 WerthersOriginal.bmp	 1.828362e+01	 11	 1.118645e+03	 1100	 7.500738e+02	 98	 1.932031e+01	 700.00	 700.00	 18.00	 44	 7.56	 
MRI_snacks_103	 1	 1	 Smarties.bmp	 2.128687e+01	 24	 999000	 240	 999000	 999	 2.230583e+01	 700.00	 700.00	 48.00	 24	 3.76	 
MRI_snacks_103	 1	 1	 ChocolateParaSucariotKoftzot2.bmp	 2.328923e+01	 11	 1.029390e+03	 1100	 7.000460e+02	 98	 2.432499e+01	 650.00	 700.00	 10.00	 25	 9.13	 
MRI_snacks_103	 1	 1	 BambaSweet.bmp	 2.727701e+01	 22	 9.905709e+02	 220	 7.000517e+02	 98	 2.831140e+01	 650.00	 716.67	 50.00	 19	 2.73	 
MRI_snacks_103	 1	 1	 CrunchBisquitBrown3.bmp	 2.927915e+01	 12	 999000	 120	 999000	 999	 3.029719e+01	 650.00	 716.67	 14.00	 58	 9.02	 
MRI_snacks_103	 1	 1	 Loacker.bmp	 3.428481e+01	 24	 999000	 240	 999000	 999	 3.530294e+01	 650.00	 716.67	 46.00	 20	 3.82	 
MRI_snacks_103	 1	 1	 ClickBlackWhite3.bmp	 4.127572e+01	 12	 999000	 120	 999000	 999	 4.229384e+01	 650.00	 716.67	 8.00	 1	 9.13	 
MRI_snacks_103	 1	 1	 BagaleShtuhim.bmp	 4.327821e+01	 24	 999000	 240	 999000	 999	 4.429622e+01	 650.00	 716.67	 40.00	 8	 4.89	 
MRI_snacks_103	 1	 1	 BisliBbq.bmp	 4.628153e+01	 22	 1.022022e+03	 2200	 7.167160e+02	 98	 4.731778e+01	 650.00	 666.67	 47.00	 45	 3.78	 
MRI_snacks_103	 1	 1	 ClickBisquit2.bmp	 4.928492e+01	 12	 999000	 120	 999000	 999	 5.030267e+01	 650.00	 666.67	 5.00	 53	 9.96	 
MRI_snacks_103	 1	 1	 Keifli.bmp	 5.328941e+01	 22	 9.668791e+02	 220	 6.667118e+02	 98	 5.432646e+01	 650.00	 683.33	 45.00	 7	 3.82	 
MRI_snacks_103	 1	 1	 Taami.bmp	 5.727722e+01	 12	 999000	 120	 999000	 999	 5.829590e+01	 650.00	 683.33	 16.00	 29	 8.11	 
MRI_snacks_103	 1	 1	 BisliOnion.bmp	 6.128183e+01	 24	 999000	 240	 999000	 999	 6.230037e+01	 650.00	 683.33	 39.00	 11	 4.91	 
