subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_125	 1	 4	 ClickXLbrown4.bmp	 3.918277e+02	 11	 8.310523e+02	 110	 6.500660e+02	 98	 3.928629e+02	 666.67	 650.00	 10.00	 34	 7.02	 
MRI_snacks_125	 1	 4	 BambaSweet.bmp	 3.968166e+02	 24	 999000	 240	 999000	 999	 3.978345e+02	 666.67	 650.00	 56.00	 56	 0.07	 
MRI_snacks_125	 1	 4	 Cheetos.bmp	 3.988189e+02	 24	 999000	 240	 999000	 999	 3.998367e+02	 666.67	 650.00	 57.00	 14	 0.04	 
MRI_snacks_125	 1	 4	 BambaNugat.bmp	 4.008211e+02	 11	 9.176382e+02	 110	 6.667095e+02	 98	 4.018563e+02	 683.33	 650.00	 18.00	 42	 6.47	 
MRI_snacks_125	 1	 4	 DoritosNatural.bmp	 4.068278e+02	 24	 999000	 240	 999000	 999	 4.078457e+02	 683.33	 650.00	 54.00	 20	 0.07	 
MRI_snacks_125	 1	 4	 Twix.bmp	 4.088131e+02	 12	 999000	 120	 999000	 999	 4.098312e+02	 683.33	 650.00	 16.00	 43	 6.89	 
MRI_snacks_125	 1	 4	 GumiWine2.bmp	 4.118167e+02	 24	 999000	 240	 999000	 999	 4.128347e+02	 683.33	 650.00	 42.00	 9	 1.71	 
MRI_snacks_125	 1	 4	 DoritosSourSpicy.bmp	 4.138189e+02	 24	 999000	 240	 999000	 999	 4.148369e+02	 683.33	 650.00	 51.00	 52	 0.13	 
MRI_snacks_125	 1	 4	 Kitkat.bmp	 4.178235e+02	 12	 999000	 120	 999000	 999	 4.188413e+02	 683.33	 650.00	 19.00	 38	 6.40	 
MRI_snacks_125	 1	 4	 ClickBalls5.bmp	 4.198257e+02	 11	 8.970805e+02	 110	 6.833885e+02	 98	 4.208605e+02	 700.00	 650.00	 15.00	 54	 6.96	 
MRI_snacks_125	 1	 4	 ChocolateParaCookies5.bmp	 4.248148e+02	 12	 999000	 120	 999000	 999	 4.258324e+02	 700.00	 650.00	 22.00	 3	 5.98	 
MRI_snacks_125	 1	 4	 Tictac.bmp	 4.318225e+02	 24	 999000	 240	 999000	 999	 4.328403e+02	 700.00	 650.00	 39.00	 60	 2.80	 
MRI_snacks_125	 1	 4	 Bounty.bmp	 4.338249e+02	 24	 999000	 240	 999000	 999	 4.348426e+02	 700.00	 650.00	 58.00	 27	 0.04	 
MRI_snacks_125	 1	 4	 Keifli.bmp	 4.368282e+02	 24	 999000	 240	 999000	 999	 4.378461e+02	 700.00	 650.00	 43.00	 48	 1.69	 
MRI_snacks_125	 1	 4	 BisliOnion.bmp	 4.398148e+02	 22	 9.559225e+02	 220	 6.500665e+02	 98	 4.408494e+02	 700.00	 666.67	 53.00	 19	 0.07	 
MRI_snacks_125	 1	 4	 BagaleShtuhim.bmp	 4.438193e+02	 22	 9.755030e+02	 220	 6.667196e+02	 98	 4.448557e+02	 700.00	 683.33	 47.00	 40	 0.80	 
MRI_snacks_125	 1	 4	 Halva2.bmp	 4.478239e+02	 24	 999000	 240	 999000	 999	 4.488416e+02	 700.00	 683.33	 48.00	 1	 0.67	 
MRI_snacks_125	 1	 4	 HispusimShatiah.bmp	 4.518283e+02	 12	 999000	 120	 999000	 999	 4.528461e+02	 700.00	 683.33	 6.00	 11	 7.36	 
MRI_snacks_125	 1	 4	 CrunchBisquitWhite2.bmp	 4.548150e+02	 12	 999000	 120	 999000	 999	 4.558328e+02	 700.00	 683.33	 17.00	 25	 6.47	 
