subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_123	 1	 8	 BambaSweet.bmp	 9.311116e+02	 22	 9.632132e+02	 220	 7.834007e+02	 98	 9.321482e+02	 783.33	 800.00	 47.00	 46	 2.80	 
MRI_snacks_123	 1	 8	 Bamba.bmp	 9.361005e+02	 22	 9.742538e+02	 220	 8.000549e+02	 98	 9.371349e+02	 783.33	 816.67	 50.00	 27	 2.73	 
MRI_snacks_123	 1	 8	 Popco.bmp	 9.381027e+02	 12	 999000	 120	 999000	 999	 9.391208e+02	 783.33	 816.67	 16.00	 23	 4.96	 
MRI_snacks_123	 1	 8	 Shugi.bmp	 9.401050e+02	 22	 9.617842e+02	 220	 8.167090e+02	 98	 9.411417e+02	 783.33	 833.33	 52.00	 38	 2.71	 
MRI_snacks_123	 1	 8	 Cheetos.bmp	 9.461118e+02	 12	 999000	 120	 999000	 999	 9.471297e+02	 783.33	 833.33	 5.00	 16	 5.96	 
MRI_snacks_123	 1	 8	 CrunchShokoVanil.bmp	 9.480972e+02	 22	 1.017635e+03	 2200	 8.333891e+02	 98	 9.491320e+02	 783.33	 783.33	 44.00	 57	 2.91	 
MRI_snacks_123	 1	 8	 Mentos.bmp	 9.511008e+02	 12	 999000	 120	 999000	 999	 9.521183e+02	 783.33	 783.33	 22.00	 10	 4.89	 
MRI_snacks_123	 1	 8	 Tictac.bmp	 9.531029e+02	 24	 999000	 240	 999000	 999	 9.541209e+02	 783.33	 783.33	 46.00	 39	 2.80	 
MRI_snacks_123	 1	 8	 Dubonim.bmp	 9.571075e+02	 24	 999000	 240	 999000	 999	 9.581261e+02	 783.33	 783.33	 43.00	 34	 3.16	 
MRI_snacks_123	 1	 8	 Tapuchips.bmp	 9.591097e+02	 24	 999000	 240	 999000	 999	 9.601276e+02	 783.33	 783.33	 40.00	 42	 3.82	 
MRI_snacks_123	 1	 8	 CrunchBisquitBrown3.bmp	 9.640984e+02	 12	 999000	 120	 999000	 999	 9.651164e+02	 783.33	 783.33	 4.00	 60	 6.00	 
MRI_snacks_123	 1	 8	 Twist.bmp	 9.711064e+02	 24	 999000	 240	 999000	 999	 9.721242e+02	 783.33	 783.33	 54.00	 59	 2.36	 
MRI_snacks_123	 1	 8	 ClickBlackWhite3.bmp	 9.731087e+02	 12	 999000	 120	 999000	 999	 9.741266e+02	 783.33	 783.33	 11.00	 54	 5.38	 
MRI_snacks_123	 1	 8	 Tortit.bmp	 9.761121e+02	 22	 9.547012e+02	 220	 7.833864e+02	 98	 9.771483e+02	 783.33	 800.00	 45.00	 3	 2.80	 
MRI_snacks_123	 1	 8	 Bounty.bmp	 9.790988e+02	 24	 999000	 240	 999000	 999	 9.801168e+02	 783.33	 800.00	 58.00	 6	 1.69	 
MRI_snacks_123	 1	 8	 BisliGrill.bmp	 9.831032e+02	 12	 999000	 120	 999000	 999	 9.841209e+02	 783.33	 800.00	 17.00	 29	 4.96	 
MRI_snacks_123	 1	 8	 Smarties.bmp	 9.871077e+02	 24	 999000	 240	 999000	 999	 9.881264e+02	 783.33	 800.00	 56.00	 56	 1.84	 
MRI_snacks_123	 1	 8	 Egozi.bmp	 9.911123e+02	 24	 999000	 240	 999000	 999	 9.921300e+02	 783.33	 800.00	 57.00	 55	 1.76	 
MRI_snacks_123	 1	 8	 Twix.bmp	 9.940991e+02	 24	 999000	 240	 999000	 999	 9.951172e+02	 783.33	 800.00	 39.00	 26	 3.82	 
MRI_snacks_123	 1	 8	 HispusimShatiah.bmp	 1.000106e+03	 24	 999000	 240	 999000	 999	 1.001124e+03	 783.33	 800.00	 55.00	 51	 2.16	 
MRI_snacks_123	 1	 8	 KashitSour.bmp	 1.002108e+03	 24	 999000	 240	 999000	 999	 1.003126e+03	 783.33	 800.00	 49.00	 45	 2.76	 
MRI_snacks_123	 1	 8	 KifkefMaklot2.bmp	 1.005111e+03	 12	 999000	 120	 999000	 999	 1.006129e+03	 783.33	 800.00	 19.00	 21	 4.91	 
MRI_snacks_123	 1	 8	 ClickXLwhite4.bmp	 1.007113e+03	 11	 9.613458e+02	 110	 7.834116e+02	 98	 1.008150e+03	 800.00	 800.00	 15.00	 58	 5.13	 
MRI_snacks_123	 1	 8	 BambaNugat.bmp	 1.009099e+03	 11	 9.837041e+02	 110	 8.000453e+02	 98	 1.010135e+03	 816.67	 800.00	 18.00	 49	 4.93	 
MRI_snacks_123	 1	 8	 BisliOnion.bmp	 1.011101e+03	 11	 9.734281e+02	 110	 8.167235e+02	 98	 1.012138e+03	 833.33	 800.00	 12.00	 37	 5.36	 
MRI_snacks_123	 1	 8	 Kitkat.bmp	 1.014105e+03	 12	 999000	 120	 999000	 999	 1.015123e+03	 833.33	 800.00	 20.00	 52	 4.91	 
MRI_snacks_123	 1	 8	 DoritosSourSpicy.bmp	 1.018109e+03	 11	 1.101683e+03	 1100	 8.333857e+02	 98	 1.019146e+03	 783.33	 800.00	 13.00	 30	 5.24	 
MRI_snacks_123	 1	 8	 HappyHippo.bmp	 1.020111e+03	 22	 9.393062e+02	 220	 8.000484e+02	 98	 1.021146e+03	 783.33	 816.67	 53.00	 4	 2.69	 
MRI_snacks_123	 1	 8	 ClickXLbrown4.bmp	 1.022097e+03	 12	 999000	 120	 999000	 999	 1.023115e+03	 783.33	 816.67	 6.00	 22	 5.96	 
MRI_snacks_123	 1	 8	 ClickBalls5.bmp	 1.024099e+03	 12	 999000	 120	 999000	 999	 1.025117e+03	 783.33	 816.67	 8.00	 13	 5.93	 
MRI_snacks_123	 1	 8	 KinderBuenoWhite2.bmp	 1.026101e+03	 12	 999000	 120	 999000	 999	 1.027119e+03	 783.33	 816.67	 9.00	 47	 5.47	 
MRI_snacks_123	 1	 8	 ChocolateParaCookies5.bmp	 1.028104e+03	 11	 9.470180e+02	 110	 7.833890e+02	 98	 1.029138e+03	 800.00	 816.67	 10.00	 44	 5.42	 
MRI_snacks_123	 1	 8	 Mekupelet.bmp	 1.032108e+03	 24	 999000	 240	 999000	 999	 1.033126e+03	 800.00	 816.67	 41.00	 40	 3.29	 
MRI_snacks_123	 1	 8	 CrunchBisquitWhite2.bmp	 1.036113e+03	 11	 9.780989e+02	 110	 8.000551e+02	 98	 1.037147e+03	 816.67	 816.67	 7.00	 24	 5.96	 
MRI_snacks_123	 1	 8	 PesekZman.bmp	 1.038098e+03	 12	 999000	 120	 999000	 999	 1.039116e+03	 816.67	 816.67	 14.00	 33	 5.20	 
MRI_snacks_123	 1	 8	 DoritosGrill.bmp	 1.040101e+03	 12	 999000	 120	 999000	 999	 1.041118e+03	 816.67	 816.67	 21.00	 9	 4.89	 
MRI_snacks_123	 1	 8	 BisliPizza3.bmp	 1.042103e+03	 24	 999000	 240	 999000	 999	 1.043121e+03	 816.67	 816.67	 51.00	 43	 2.73	 
MRI_snacks_123	 1	 8	 SkittlesSour4.bmp	 1.044105e+03	 24	 999000	 240	 999000	 999	 1.045123e+03	 816.67	 816.67	 48.00	 12	 2.76	 
MRI_snacks_123	 1	 8	 ClickBisquit2.bmp	 1.050112e+03	 12	 999000	 120	 999000	 999	 1.051130e+03	 816.67	 816.67	 3.00	 15	 7.04	 
MRI_snacks_123	 1	 8	 Mars.bmp	 1.052097e+03	 24	 999000	 240	 999000	 999	 1.053115e+03	 816.67	 816.67	 42.00	 36	 3.20	 
