subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
MRI_snacks_131	 1	 15	 GumiWine2.bmp	 1.770116e+03	 24	 999000	 240	 999000	 999	 1.771136e+03	 883.33	 900.00	 54.00	 2	 0.04	 
MRI_snacks_131	 1	 15	 Loacker.bmp	 1.772085e+03	 12	 999000	 120	 999000	 999	 1.773103e+03	 883.33	 900.00	 16.00	 34	 3.78	 
MRI_snacks_131	 1	 15	 Dubonim.bmp	 1.776090e+03	 24	 999000	 240	 999000	 999	 1.777108e+03	 883.33	 900.00	 48.00	 37	 0.56	 
MRI_snacks_131	 1	 15	 Keifli.bmp	 1.779077e+03	 24	 999000	 240	 999000	 999	 1.780095e+03	 883.33	 900.00	 55.00	 17	 0.04	 
MRI_snacks_131	 1	 15	 KinderBuenoBrown3.bmp	 1.781079e+03	 12	 999000	 120	 999000	 999	 1.782097e+03	 883.33	 900.00	 4.00	 28	 4.84	 
MRI_snacks_131	 1	 15	 GumiSnakes3.bmp	 1.784082e+03	 22	 8.013317e+02	 22	 9.000664e+02	 98	 1.785119e+03	 883.33	 916.67	 50.00	 19	 0.51	 
MRI_snacks_131	 1	 15	 Tictac.bmp	 1.788086e+03	 24	 999000	 240	 999000	 999	 1.789105e+03	 883.33	 916.67	 51.00	 36	 0.09	 
MRI_snacks_131	 1	 15	 ClickBlackWhite3.bmp	 1.792091e+03	 11	 7.763695e+02	 11	 8.833989e+02	 98	 1.793126e+03	 900.00	 916.67	 15.00	 32	 3.78	 
MRI_snacks_131	 1	 15	 DoritosGrill.bmp	 1.794077e+03	 22	 7.507552e+02	 22	 9.167157e+02	 98	 1.795114e+03	 900.00	 916.67	 45.00	 55	 0.62	 
MRI_snacks_131	 1	 15	 ChocolateParaMarir2.bmp	 1.799082e+03	 11	 7.612043e+02	 11	 9.000535e+02	 98	 1.800117e+03	 916.67	 916.67	 10.00	 38	 3.82	 
MRI_snacks_131	 1	 15	 CrunchBisquitBrown3.bmp	 1.801084e+03	 12	 999000	 120	 999000	 999	 1.802102e+03	 916.67	 916.67	 6.00	 25	 4.82	 
MRI_snacks_131	 1	 15	 BambaNugat.bmp	 1.803087e+03	 22	 7.966591e+02	 22	 9.167231e+02	 98	 1.804123e+03	 916.67	 916.67	 53.00	 47	 0.07	 
MRI_snacks_131	 1	 15	 ClickBalls5.bmp	 1.809077e+03	 12	 999000	 120	 999000	 999	 1.810095e+03	 916.67	 916.67	 22.00	 60	 2.76	 
MRI_snacks_131	 1	 15	 BisliOnion.bmp	 1.811079e+03	 12	 999000	 120	 999000	 999	 1.812097e+03	 916.67	 916.67	 9.00	 20	 3.82	 
MRI_snacks_131	 1	 15	 Mekupelet.bmp	 1.813081e+03	 11	 7.460673e+02	 11	 9.167201e+02	 98	 1.814118e+03	 916.67	 916.67	 18.00	 31	 3.76	 
MRI_snacks_131	 1	 15	 CrunchBisquitWhite2.bmp	 1.815084e+03	 12	 999000	 120	 999000	 999	 1.816101e+03	 916.67	 916.67	 3.00	 23	 4.84	 
MRI_snacks_131	 1	 15	 Mars.bmp	 1.819088e+03	 12	 999000	 120	 999000	 999	 1.820106e+03	 916.67	 916.67	 5.00	 41	 4.84	 
MRI_snacks_131	 1	 15	 HappyHippo.bmp	 1.823076e+03	 12	 999000	 120	 999000	 999	 1.824094e+03	 916.67	 916.67	 17.00	 26	 3.76	 
MRI_snacks_131	 1	 15	 ClickXLwhite4.bmp	 1.826079e+03	 24	 999000	 240	 999000	 999	 1.827097e+03	 916.67	 916.67	 39.00	 5	 1.67	 
MRI_snacks_131	 1	 15	 Bamba.bmp	 1.830084e+03	 24	 999000	 240	 999000	 999	 1.831102e+03	 916.67	 916.67	 42.00	 49	 1.62	 
