subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
BMI_bfr_107	1	5.169121e-01	141.jpg	143.jpg	41	43	i	0	8.608080e+02
BMI_bfr_107	2	4.020730e+00	158.jpg	126.jpg	58	26	i	0	1.036985e+03
BMI_bfr_107	3	7.524698e+00	154.jpg	102.jpg	54	2	i	0	1.557024e+03
BMI_bfr_107	4	1.101197e+01	106.jpg	103.jpg	6	3	i	0	6.937498e+02
BMI_bfr_107	5	1.451586e+01	115.jpg	144.jpg	15	44	u	0	1.525862e+03
BMI_bfr_107	6	1.801981e+01	122.jpg	118.jpg	22	18	i	0	7.659069e+02
BMI_bfr_107	7	2.152366e+01	104.jpg	140.jpg	4	40	u	0	1.150055e+03
BMI_bfr_107	8	2.501074e+01	116.jpg	125.jpg	16	25	i	0	8.069964e+02
BMI_bfr_107	9	2.851491e+01	139.jpg	131.jpg	39	31	x	999	999000
BMI_bfr_107	10	3.201878e+01	148.jpg	142.jpg	48	42	i	0	7.189384e+02
BMI_bfr_107	11	3.552274e+01	156.jpg	129.jpg	56	29	i	0	8.789858e+02
BMI_bfr_107	12	3.902660e+01	117.jpg	135.jpg	17	35	i	0	7.271101e+02
BMI_bfr_107	13	4.251387e+01	128.jpg	138.jpg	28	38	u	0	1.031850e+03
BMI_bfr_107	14	4.601777e+01	113.jpg	119.jpg	13	19	i	0	6.399572e+02
BMI_bfr_107	15	4.952174e+01	145.jpg	105.jpg	45	5	u	0	9.519868e+02
BMI_bfr_107	16	5.302560e+01	133.jpg	160.jpg	33	60	i	0	1.216118e+03
BMI_bfr_107	17	5.651286e+01	112.jpg	155.jpg	12	55	u	0	1.032865e+03
BMI_bfr_107	18	6.001676e+01	134.jpg	152.jpg	34	52	u	0	7.129603e+02
BMI_bfr_107	19	6.352071e+01	150.jpg	114.jpg	50	14	u	0	1.265044e+03
BMI_bfr_107	20	6.702459e+01	110.jpg	159.jpg	10	59	u	0	7.531299e+02
BMI_bfr_107	21	7.051154e+01	127.jpg	151.jpg	27	51	u	0	7.381847e+02
BMI_bfr_107	22	7.401578e+01	101.jpg	109.jpg	1	9	i	0	6.499407e+02
BMI_bfr_107	23	7.751964e+01	137.jpg	132.jpg	37	32	u	0	8.340788e+02
BMI_bfr_107	24	8.102358e+01	111.jpg	124.jpg	11	24	i	0	1.082151e+03
BMI_bfr_107	25	8.451058e+01	153.jpg	107.jpg	53	7	u	0	1.467149e+03
BMI_bfr_107	26	8.801477e+01	147.jpg	121.jpg	47	21	u	0	7.549486e+02
BMI_bfr_107	27	9.151866e+01	130.jpg	146.jpg	30	46	i	0	6.670560e+02
BMI_bfr_107	28	9.502266e+01	149.jpg	157.jpg	49	57	i	0	6.430565e+02
BMI_bfr_107	29	9.852659e+01	108.jpg	123.jpg	8	23	u	0	1.107132e+03
BMI_bfr_107	30	1.020137e+02	120.jpg	136.jpg	20	36	u	0	1.171992e+03
BMI_bfr_107	31	1.055176e+02	119.jpg	145.jpg	19	45	i	0	8.760772e+02
BMI_bfr_107	32	1.090216e+02	123.jpg	125.jpg	23	25	u	0	1.100094e+03
BMI_bfr_107	33	1.125255e+02	109.jpg	143.jpg	9	43	i	0	8.762123e+02
BMI_bfr_107	34	1.160127e+02	105.jpg	127.jpg	5	27	i	0	8.449710e+02
BMI_bfr_107	35	1.195167e+02	142.jpg	131.jpg	42	31	u	0	1.029007e+03
BMI_bfr_107	36	1.230207e+02	120.jpg	132.jpg	20	32	u	0	8.130584e+02
BMI_bfr_107	37	1.265245e+02	117.jpg	118.jpg	17	18	i	0	8.531716e+02
BMI_bfr_107	38	1.300114e+02	108.jpg	113.jpg	8	13	u	0	1.318280e+03
BMI_bfr_107	39	1.335156e+02	153.jpg	146.jpg	53	46	i	0	5.580845e+02
BMI_bfr_107	40	1.370197e+02	136.jpg	110.jpg	36	10	u	0	8.060626e+02
BMI_bfr_107	41	1.405235e+02	148.jpg	160.jpg	48	60	i	0	5.662275e+02
BMI_bfr_107	42	1.440106e+02	111.jpg	126.jpg	11	26	i	0	8.391687e+02
BMI_bfr_107	43	1.475147e+02	157.jpg	101.jpg	57	1	u	0	7.990180e+02
BMI_bfr_107	44	1.510186e+02	107.jpg	159.jpg	7	59	i	0	1.159149e+03
BMI_bfr_107	45	1.545226e+02	104.jpg	135.jpg	4	35	u	0	7.591164e+02
BMI_bfr_107	46	1.580265e+02	152.jpg	156.jpg	52	56	u	0	1.063248e+03
BMI_bfr_107	47	1.615138e+02	114.jpg	124.jpg	14	24	u	0	6.239684e+02
BMI_bfr_107	48	1.650176e+02	121.jpg	144.jpg	21	44	i	0	5.521371e+02
BMI_bfr_107	49	1.685216e+02	116.jpg	139.jpg	16	39	i	0	5.360901e+02
BMI_bfr_107	50	1.720255e+02	138.jpg	112.jpg	38	12	u	0	9.201723e+02
BMI_bfr_107	51	1.755128e+02	129.jpg	103.jpg	29	3	i	0	6.169701e+02
BMI_bfr_107	52	1.790166e+02	150.jpg	134.jpg	50	34	i	0	6.891190e+02
BMI_bfr_107	53	1.825205e+02	158.jpg	151.jpg	58	51	u	0	1.473203e+03
BMI_bfr_107	54	1.860245e+02	137.jpg	147.jpg	37	47	u	0	6.572143e+02
BMI_bfr_107	55	1.895117e+02	133.jpg	115.jpg	33	15	i	0	5.380348e+02
BMI_bfr_107	56	1.930156e+02	122.jpg	106.jpg	22	6	i	0	8.260883e+02
BMI_bfr_107	57	1.965196e+02	149.jpg	128.jpg	49	28	i	0	5.941376e+02
BMI_bfr_107	58	2.000235e+02	141.jpg	140.jpg	41	40	u	0	1.394253e+03
