subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BMI_bfr_127	0	2	1	1	1	2.02E+00	158.jpg	134.jpg	44	46	0	i	2	1	777.21	0.3	0.29
BMI_bfr_127	0	2	1	1	2	7.01E+00	159.jpg	125.jpg	51	53	1	u	2	1	1020.28	0.21	0.2
BMI_bfr_127	0	2	1	1	3	1.50E+01	122.jpg	110.jpg	11	12	1	u	1	1	651.35	0.72	0.71
BMI_bfr_127	0	2	1	1	4	1.80E+01	110.jpg	136.jpg	12	14	0	u	1	0	799.95	0.71	0.69
BMI_bfr_127	0	2	1	1	5	2.50E+01	160.jpg	145.jpg	47	54	0	u	2	0	624.73	0.29	0.19
BMI_bfr_127	0	2	1	1	6	2.80E+01	160.jpg	134.jpg	47	46	0	i	2	1	1237.45	0.29	0.29
BMI_bfr_127	0	2	1	1	7	3.90E+01	125.jpg	119.jpg	53	48	0	i	2	1	793.74	0.2	0.26
BMI_bfr_127	0	2	1	1	8	4.30E+01	108.jpg	123.jpg	9	18	1	u	1	1	605.15	0.79	0.67
BMI_bfr_127	0	2	1	1	9	4.70E+01	160.jpg	143.jpg	47	43	0	i	2	1	776.72	0.29	0.33
BMI_bfr_127	0	2	1	1	10	5.00E+01	110.jpg	108.jpg	12	9	0	u	1	0	638.25	0.71	0.79
BMI_bfr_127	0	2	1	1	11	5.30E+01	119.jpg	141.jpg	48	45	1	u	2	1	746.64	0.26	0.3
BMI_bfr_127	0	2	1	1	12	5.80E+01	102.jpg	105.jpg	8	15	1	u	1	1	621.08	0.79	0.68
BMI_bfr_127	0	2	1	1	13	6.20E+01	113.jpg	143.jpg	50	43	0	i	2	1	864.59	0.25	0.33
BMI_bfr_127	0	2	1	1	14	7.10E+01	108.jpg	105.jpg	9	15	1	u	1	1	663.03	0.79	0.68
BMI_bfr_127	0	2	1	1	15	7.40E+01	113.jpg	119.jpg	50	48	0	i	2	1	667.74	0.25	0.26
BMI_bfr_127	0	2	1	1	16	7.90E+01	148.jpg	140.jpg	5	55	1	u	4	1	543.09	0.82	0.18
BMI_bfr_127	0	2	1	1	17	8.50E+01	153.jpg	122.jpg	10	11	0	u	1	0	560.02	0.78	0.72
BMI_bfr_127	0	2	1	1	18	8.80E+01	134.jpg	113.jpg	46	50	1	u	2	1	620.66	0.29	0.25
BMI_bfr_127	0	2	1	1	19	9.30E+01	114.jpg	108.jpg	7	9	0	u	1	0	887.14	0.8	0.79
BMI_bfr_127	0	2	1	1	20	9.70E+01	147.jpg	119.jpg	52	48	0	u	2	0	691.26	0.2	0.26
BMI_bfr_127	0	2	1	1	21	1.02E+02	145.jpg	158.jpg	54	44	1	i	2	0	941.64	0.19	0.3
BMI_bfr_127	0	2	1	1	22	1.07E+02	122.jpg	149.jpg	11	13	1	u	1	1	576.08	0.72	0.71
BMI_bfr_127	0	2	1	1	23	1.10E+02	153.jpg	108.jpg	10	9	0	i	1	1	925.3	0.78	0.79
BMI_bfr_127	0	2	1	1	24	1.13E+02	152.jpg	105.jpg	16	15	1	u	1	1	801.97	0.68	0.68
BMI_bfr_127	0	2	1	1	25	1.25E+02	147.jpg	159.jpg	52	51	0	u	2	0	845.14	0.2	0.21
BMI_bfr_127	0	2	1	1	26	1.29E+02	143.jpg	125.jpg	43	53	1	u	2	1	784.66	0.33	0.2
BMI_bfr_127	0	2	1	1	27	1.32E+02	129.jpg	147.jpg	49	52	1	u	2	1	725.29	0.25	0.2
BMI_bfr_127	0	2	1	1	28	1.39E+02	143.jpg	141.jpg	43	45	1	u	2	1	614.44	0.33	0.3
BMI_bfr_127	0	2	1	1	29	1.42E+02	105.jpg	122.jpg	15	11	0	u	1	0	570.79	0.68	0.72
BMI_bfr_127	0	2	1	1	30	1.49E+02	149.jpg	108.jpg	13	9	0	i	1	1	562.89	0.71	0.79
BMI_bfr_127	0	2	1	1	31	1.54E+02	105.jpg	136.jpg	15	14	0	u	1	0	1286.2	0.68	0.69
BMI_bfr_127	0	2	1	1	32	1.58E+02	136.jpg	123.jpg	14	18	1	i	1	0	513.46	0.69	0.67
BMI_bfr_127	0	2	1	1	33	1.63E+02	122.jpg	123.jpg	11	18	1	u	1	1	587.78	0.72	0.67
BMI_bfr_127	0	2	1	1	34	1.69E+02	123.jpg	102.jpg	18	8	0	u	1	0	653.99	0.67	0.79
BMI_bfr_127	0	2	1	1	35	1.73E+02	119.jpg	160.jpg	48	47	1	i	2	0	681.3	0.26	0.29
BMI_bfr_127	0	2	1	1	36	1.76E+02	101.jpg	149.jpg	17	13	1	i	1	0	997.9	0.67	0.71
BMI_bfr_127	0	2	1	1	37	1.79E+02	140.jpg	126.jpg	55	6	0	i	4	1	818.44	0.18	0.8
BMI_bfr_127	0	2	1	1	38	1.82E+02	159.jpg	160.jpg	51	47	1	u	2	1	863.21	0.21	0.29
