subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_348 7 Slimjim.bmp 1.188506e+03 12 999000 120 999000 999 1189.52 7.500000e+02 7.500000e+02 7 50
BM2_348 7 SourSkittles.bmp 1.193495e+03 12 999000 120 999000 999 1194.51 7.500000e+02 7.500000e+02 20 53
BM2_348 7 Ghiradelli_milk_Almonds.bmp 1.195502e+03 24 999000 240 999000 999 1196.51 7.500000e+02 7.500000e+02 55 22
BM2_348 7 FrootLoops.bmp 1.197502e+03 12 999000 120 999000 999 1198.52 7.500000e+02 7.500000e+02 24 19
BM2_348 7 Lollipopred.bmp 1.203506e+03 24 999000 240 999000 999 1204.52 7.500000e+02 7.500000e+02 42 34
BM2_348 7 FlamingCheetos.bmp 1.205491e+03 11 9.521692e+02 110 7.501191e+02 98 1206.51 7.666667e+02 7.500000e+02 17 17
BM2_348 7 Funyuns_small.bmp 1.208494e+03 12 999000 120 999000 999 1209.51 7.666667e+02 7.500000e+02 25 20
BM2_348 7 Dots_one.bmp 1.210501e+03 24 999000 240 999000 999 1211.51 7.666667e+02 7.500000e+02 33 14
BM2_348 7 Whatchamacallit.bmp 1.214502e+03 24 999000 240 999000 999 1215.52 7.666667e+02 7.500000e+02 59 60
BM2_348 7 Twinkie.bmp 1.216503e+03 22 9.325465e+02 220 7.501321e+02 98 1217.52 7.666667e+02 7.666667e+02 44 58
BM2_348 7 Butterfinger.bmp 1.221492e+03 12 999000 120 999000 999 1222.51 7.666667e+02 7.666667e+02 16 6
BM2_348 7 Laffytaffyred_one.bmp 1.228502e+03 12 999000 120 999000 999 1229.52 7.666667e+02 7.666667e+02 19 32
BM2_348 7 FamousAmos_small.bmp 1.230502e+03 24 999000 240 999000 999 1231.52 7.666667e+02 7.666667e+02 50 15
BM2_348 7 Jollyrancherred.bmp 1.233505e+03 24 999000 240 999000 999 1234.52 7.666667e+02 7.666667e+02 32 29
BM2_348 7 Hersheykisses.bmp 1.236491e+03 24 999000 240 999000 999 1237.51 7.666667e+02 7.666667e+02 49 25
BM2_348 7 Keeblerfudgestripes.bmp 1.240496e+03 11 9.559912e+02 110 7.668018e+02 98 1241.51 7.833333e+02 7.666667e+02 10 30
BM2_348 7 Goldfish.bmp 1.244502e+03 24 999000 240 999000 999 1245.52 7.833333e+02 7.666667e+02 56 23
BM2_348 7 100grand_small.bmp 1.248504e+03 24 999000 240 999000 999 1249.52 7.833333e+02 7.666667e+02 41 1
BM2_348 7 Chocolate_mm.bmp 1.251507e+03 12 999000 120 999000 999 1252.53 7.833333e+02 7.666667e+02 23 11
BM2_348 7 Cupcakes.bmp 1.257502e+03 12 999000 120 999000 999 1258.51 7.833333e+02 7.666667e+02 2 12
BM2_348 7 Twix.bmp 1.259502e+03 11 1.013274e+03 1100 7.834321e+02 98 1260.52 7.333333e+02 7.666667e+02 14 59
BM2_348 7 AnimalCrackers.bmp 1.262503e+03 12 999000 120 999000 999 1263.52 7.333333e+02 7.666667e+02 4 4
BM2_348 7 PayDay.bmp 1.264505e+03 12 999000 120 999000 999 1265.52 7.333333e+02 7.666667e+02 11 41
BM2_348 7 BabyRuth.bmp 1.266507e+03 11 9.525697e+02 110 7.334532e+02 98 1267.52 7.500000e+02 7.666667e+02 18 5
BM2_348 7 Cheetos.bmp 1.268492e+03 24 999000 240 999000 999 1269.51 7.500000e+02 7.666667e+02 36 8
BM2_348 7 ChipsAhoy_small.bmp 1.271496e+03 22 9.959920e+02 220 7.667932e+02 98 1272.51 7.500000e+02 7.833333e+02 51 10
BM2_348 7 Nutterbutter.bmp 1.275502e+03 22 9.818964e+02 220 7.834473e+02 98 1276.52 7.500000e+02 8.000000e+02 47 39
BM2_348 7 MilkyWay.bmp 1.277502e+03 12 999000 120 999000 999 1278.52 7.500000e+02 8.000000e+02 27 37
BM2_348 7 Almondjoy.bmp 1.279504e+03 24 999000 240 999000 999 1280.52 7.500000e+02 8.000000e+02 53 3
BM2_348 7 Ghiradelli_milk.bmp 1.281506e+03 12 999000 120 999000 999 1282.52 7.500000e+02 8.000000e+02 30 21
BM2_348 7 Reeses.bmp 1.283492e+03 11 1.063542e+03 1100 7.501234e+02 98 1284.51 7.000000e+02 8.000000e+02 21 46
BM2_348 7 Oreos.bmp 1.285494e+03 12 999000 120 999000 999 1286.51 7.000000e+02 8.000000e+02 28 40
BM2_348 7 Skittles.bmp 1.289502e+03 12 999000 120 999000 999 1290.52 7.000000e+02 8.000000e+02 3 49
BM2_348 7 Granolabar.bmp 1.293503e+03 12 999000 120 999000 999 1294.52 7.000000e+02 8.000000e+02 1 24
BM2_348 7 KitKat_small.bmp 1.295505e+03 22 1.034708e+03 2200 8.001254e+02 98 1296.52 7.000000e+02 7.500000e+02 40 31
BM2_348 7 RitzBitz2.bmp 1.297507e+03 12 999000 120 999000 999 1298.52 7.000000e+02 7.500000e+02 15 48
BM2_348 7 Milkduds.bmp 1.299493e+03 12 999000 120 999000 999 1300.51 7.000000e+02 7.500000e+02 12 36
BM2_348 7 Jollyranchergreen.bmp 1.301495e+03 24 999000 240 999000 999 1302.51 7.000000e+02 7.500000e+02 45 28
BM2_348 7 SnoBall.bmp 1.307502e+03 24 999000 240 999000 999 1308.52 7.000000e+02 7.500000e+02 60 52
BM2_348 7 PringlesRed.bmp 1.309503e+03 22 9.243001e+02 220 7.501019e+02 98 1310.52 7.000000e+02 7.666667e+02 43 45
BM2_348 7 TeddyGrahamschocolate.bmp 1.311506e+03 24 999000 240 999000 999 1312.52 7.000000e+02 7.666667e+02 35 56
BM2_348 7 PeanutMMs.bmp 1.313507e+03 24 999000 240 999000 999 1314.53 7.000000e+02 7.666667e+02 34 42
BM2_348 7 Snickers.bmp 1.316494e+03 12 999000 120 999000 999 1317.51 7.000000e+02 7.666667e+02 26 51
BM2_348 7 PopTartsStrawberry.bmp 1.318496e+03 12 999000 120 999000 999 1319.51 7.000000e+02 7.666667e+02 8 44
BM2_348 7 HoHo.bmp 1.325504e+03 22 1.011715e+03 2200 7.668001e+02 98 1326.52 7.000000e+02 7.166667e+02 39 27
