subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_336 2 Keeblerfudgestripes.bmp 1.882444e+02 11 1.015653e+03 1100 8.168086e+02 98 189.26 7.666667e+02 7.500000e+02 14 30
BM2_336 2 Nutterbutter.bmp 1.932332e+02 22 9.148718e+02 220 7.501415e+02 98 194.25 7.666667e+02 7.666667e+02 40 39
BM2_336 2 PopTartsStrawberry.bmp 1.952354e+02 12 999000 120 999000 999 196.25 7.666667e+02 7.666667e+02 6 44
BM2_336 2 KitKat_small.bmp 1.972375e+02 12 999000 120 999000 999 198.26 7.666667e+02 7.666667e+02 23 31
BM2_336 2 Chocolate_mm.bmp 2.032441e+02 12 999000 120 999000 999 204.26 7.666667e+02 7.666667e+02 15 11
BM2_336 2 HoHo.bmp 2.052463e+02 24 999000 240 999000 999 206.26 7.666667e+02 7.666667e+02 36 27
BM2_336 2 FlamingCheetos.bmp 2.082328e+02 24 999000 240 999000 999 209.25 7.666667e+02 7.666667e+02 33 17
BM2_336 2 MilkyWay.bmp 2.102352e+02 24 999000 240 999000 999 211.25 7.666667e+02 7.666667e+02 34 37
BM2_336 2 SourSkittles.bmp 2.142431e+02 12 999000 120 999000 999 215.26 7.666667e+02 7.666667e+02 16 53
BM2_336 2 Toberlorone.bmp 2.162433e+02 12 999000 120 999000 999 217.26 7.666667e+02 7.666667e+02 3 57
BM2_336 2 Doritosranch.bmp 2.212469e+02 24 999000 240 999000 999 222.26 7.666667e+02 7.666667e+02 45 13
BM2_336 2 BabyRuth.bmp 2.282377e+02 12 999000 120 999000 999 229.26 7.666667e+02 7.666667e+02 7 5
BM2_336 2 FrootLoops.bmp 2.302428e+02 22 9.613715e+02 220 7.667809e+02 98 231.26 7.666667e+02 7.833333e+02 52 19
BM2_336 2 PopTartsCinnamon.bmp 2.332431e+02 11 9.610293e+02 110 7.667964e+02 98 234.26 7.833333e+02 7.833333e+02 21 43
BM2_336 2 Butterfinger.bmp 2.362466e+02 11 9.815515e+02 110 7.834327e+02 98 237.26 8.000000e+02 7.833333e+02 10 6
BM2_336 2 Cheetos.bmp 2.402342e+02 24 999000 240 999000 999 241.25 8.000000e+02 7.833333e+02 37 8
BM2_336 2 MrGoodbar.bmp 2.442431e+02 24 999000 240 999000 999 245.26 8.000000e+02 7.833333e+02 57 38
BM2_336 2 Reeses.bmp 2.482434e+02 24 999000 240 999000 999 249.26 8.000000e+02 7.833333e+02 35 46
BM2_336 2 Milkduds.bmp 2.512459e+02 24 999000 240 999000 999 252.26 8.000000e+02 7.833333e+02 56 36
BM2_336 2 Jollyranchergreen.bmp 2.572359e+02 24 999000 240 999000 999 258.25 8.000000e+02 7.833333e+02 54 28
BM2_336 2 RitzBitz2.bmp 2.592427e+02 24 999000 240 999000 999 260.26 8.000000e+02 7.833333e+02 31 48
BM2_336 2 Goldfish.bmp 2.622429e+02 11 1.041235e+03 1100 8.001014e+02 98 263.26 7.500000e+02 7.833333e+02 22 23
BM2_336 2 Whatchamacallit.bmp 2.642434e+02 24 999000 240 999000 999 265.26 7.500000e+02 7.833333e+02 58 60
BM2_336 2 Laysclassic.bmp 2.662456e+02 24 999000 240 999000 999 267.26 7.500000e+02 7.833333e+02 41 33
BM2_336 2 Riprolls.bmp 2.682476e+02 22 1.012466e+03 2200 7.834601e+02 98 269.27 7.500000e+02 7.333333e+02 39 47
BM2_336 2 Hersheykisses.bmp 2.712343e+02 22 9.618578e+02 220 7.334313e+02 98 272.25 7.500000e+02 7.500000e+02 51 25
BM2_336 2 Dots_one.bmp 2.752433e+02 12 999000 120 999000 999 276.26 7.500000e+02 7.500000e+02 27 14
BM2_336 2 FigNewton_small.bmp 2.772435e+02 12 999000 120 999000 999 278.26 7.500000e+02 7.500000e+02 29 16
BM2_336 2 Skittles.bmp 2.792428e+02 12 999000 120 999000 999 280.26 7.500000e+02 7.500000e+02 19 49
BM2_336 2 CheesyDoritos.bmp 2.812450e+02 22 9.751424e+02 220 7.501067e+02 98 282.26 7.500000e+02 7.666667e+02 43 7
BM2_336 2 Slimjim.bmp 2.832471e+02 24 999000 240 999000 999 284.26 7.500000e+02 7.666667e+02 42 50
BM2_336 2 Oreos.bmp 2.852328e+02 12 999000 120 999000 999 286.25 7.500000e+02 7.666667e+02 30 40
BM2_336 2 Jollyrancherred.bmp 2.892369e+02 24 999000 240 999000 999 290.25 7.500000e+02 7.666667e+02 49 29
BM2_336 2 Funyuns_small.bmp 2.932429e+02 22 1.009158e+03 2200 7.667869e+02 98 294.26 7.500000e+02 7.166667e+02 47 20
BM2_336 2 PeanutMMs.bmp 2.952435e+02 12 999000 120 999000 999 296.26 7.500000e+02 7.166667e+02 12 42
BM2_336 2 ChipsAhoy_small.bmp 2.972456e+02 24 999000 240 999000 999 298.26 7.500000e+02 7.166667e+02 32 10
BM2_336 2 Cheezits.bmp 2.992477e+02 24 999000 240 999000 999 300.27 7.500000e+02 7.166667e+02 50 9
BM2_336 2 Snickers.bmp 3.012333e+02 12 999000 120 999000 999 302.25 7.500000e+02 7.166667e+02 8 51
BM2_336 2 Granolabar.bmp 3.072433e+02 12 999000 120 999000 999 308.26 7.500000e+02 7.166667e+02 28 24
BM2_336 2 TeddyGrahamschocolate.bmp 3.092427e+02 12 999000 120 999000 999 310.26 7.500000e+02 7.166667e+02 25 56
BM2_336 2 FamousAmos_small.bmp 3.112440e+02 12 999000 120 999000 999 312.26 7.500000e+02 7.166667e+02 24 15
BM2_336 2 Twix.bmp 3.132461e+02 12 999000 120 999000 999 314.26 7.500000e+02 7.166667e+02 4 59
BM2_336 2 Hersheymilk_several.bmp 3.162327e+02 24 999000 240 999000 999 317.25 7.500000e+02 7.166667e+02 53 26
