subjid runnum itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex
BM2_405 5 Jollyrancherred.bmp 7.873450e+02 12 999000 120 999000 999 788.36 6.833333e+02 6.166667e+02 26 29
BM2_405 5 Lollipopred.bmp 7.903316e+02 11 1.063660e+03 1100 6.834703e+02 98 791.35 6.333333e+02 6.166667e+02 18 34
BM2_405 5 Chocolate_mm.bmp 7.923337e+02 11 9.095079e+02 110 6.334533e+02 98 793.35 6.500000e+02 6.166667e+02 17 11
BM2_405 5 Jollyranchergreen.bmp 7.943407e+02 11 8.704802e+02 110 6.501042e+02 98 795.35 6.666667e+02 6.166667e+02 21 28
BM2_405 5 ChipsAhoy_small.bmp 7.963409e+02 12 999000 120 999000 999 797.36 6.666667e+02 6.166667e+02 15 10
BM2_405 5 KitKat_small.bmp 7.993413e+02 24 999000 240 999000 999 800.36 6.666667e+02 6.166667e+02 58 31
BM2_405 5 Slimjim.bmp 8.013435e+02 24 999000 240 999000 999 802.36 6.666667e+02 6.166667e+02 55 50
BM2_405 5 FrootLoops.bmp 8.053312e+02 24 999000 240 999000 999 806.35 6.666667e+02 6.166667e+02 34 19
BM2_405 5 MilkyWay.bmp 8.073334e+02 12 999000 120 999000 999 808.35 6.666667e+02 6.166667e+02 30 37
BM2_405 5 Sourpatch.bmp 8.123413e+02 12 999000 120 999000 999 813.36 6.666667e+02 6.166667e+02 7 54
BM2_405 5 Snickers.bmp 8.143417e+02 12 999000 120 999000 999 815.36 6.666667e+02 6.166667e+02 1 51
BM2_405 5 Fritos.bmp 8.183451e+02 22 8.500431e+02 220 6.168125e+02 98 819.36 6.666667e+02 6.333333e+02 39 18
BM2_405 5 Twinkie.bmp 8.203309e+02 12 999000 120 999000 999 821.35 6.666667e+02 6.333333e+02 28 58
BM2_405 5 Dots_one.bmp 8.233338e+02 24 999000 240 999000 999 824.35 6.666667e+02 6.333333e+02 42 14
BM2_405 5 Streusel.bmp 8.283410e+02 24 999000 240 999000 999 829.36 6.666667e+02 6.333333e+02 57 55
BM2_405 5 Funyuns_small.bmp 8.303413e+02 12 999000 120 999000 999 831.36 6.666667e+02 6.333333e+02 23 20
BM2_405 5 RitzBitz2.bmp 8.323435e+02 11 9.876581e+02 110 6.667984e+02 98 833.36 6.833333e+02 6.333333e+02 22 48
BM2_405 5 FamousAmos_small.bmp 8.363313e+02 12 999000 120 999000 999 837.35 6.833333e+02 6.333333e+02 19 15
BM2_405 5 MrGoodbar.bmp 8.403356e+02 24 999000 240 999000 999 841.35 6.833333e+02 6.333333e+02 33 38
BM2_405 5 Cheetos.bmp 8.443415e+02 12 999000 120 999000 999 845.36 6.833333e+02 6.333333e+02 16 8
BM2_405 5 Butterfinger.bmp 8.463421e+02 11 9.811799e+02 110 6.834283e+02 98 847.36 7.000000e+02 6.333333e+02 10 6
BM2_405 5 BabyRuth.bmp 8.483442e+02 24 999000 240 999000 999 849.36 7.000000e+02 6.333333e+02 38 5
BM2_405 5 Nutterbutter.bmp 8.503464e+02 22 8.888661e+02 220 6.334430e+02 98 851.36 7.000000e+02 6.500000e+02 44 39
BM2_405 5 FigNewton_small.bmp 8.523318e+02 24 999000 240 999000 999 853.35 7.000000e+02 6.500000e+02 59 16
BM2_405 5 Cupcakes.bmp 8.583408e+02 12 999000 120 999000 999 859.36 7.000000e+02 6.500000e+02 5 12
BM2_405 5 PopTartsStrawberry.bmp 8.613414e+02 24 999000 240 999000 999 862.36 7.000000e+02 6.500000e+02 49 44
BM2_405 5 Oreos.bmp 8.633436e+02 12 999000 120 999000 999 864.36 7.000000e+02 6.500000e+02 2 40
BM2_405 5 Keeblerfudgestripes.bmp 8.653457e+02 12 999000 120 999000 999 866.36 7.000000e+02 6.500000e+02 24 30
BM2_405 5 Toberlorone.bmp 8.683326e+02 24 999000 240 999000 999 869.35 7.000000e+02 6.500000e+02 60 57
BM2_405 5 Milano.bmp 8.703345e+02 22 1.020707e+03 2200 6.501142e+02 98 871.35 7.000000e+02 6.000000e+02 43 35
BM2_405 5 TeddyGrahamschocolate.bmp 8.723415e+02 24 999000 240 999000 999 873.35 7.000000e+02 6.000000e+02 32 56
BM2_405 5 Ghiradelli_milk.bmp 8.743418e+02 24 999000 240 999000 999 875.36 7.000000e+02 6.000000e+02 54 21
BM2_405 5 Almondjoy.bmp 8.773420e+02 11 1.013204e+03 1100 7.001203e+02 98 878.36 6.500000e+02 6.000000e+02 9 3
BM2_405 5 PopTartsCinnamon.bmp 8.793441e+02 24 999000 240 999000 999 880.36 6.500000e+02 6.000000e+02 45 43
BM2_405 5 Ghiradelli_milk_Almonds.bmp 8.813463e+02 12 999000 120 999000 999 882.36 6.500000e+02 6.000000e+02 20 22
