subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
p_154	 2	 20	 5626.jpg	 2.483602e+03	 12	 999000	 120	 999000	 999	 2.484619e+03	 833.33	 916.67	 5.00	 28	 0.81	 
p_154	 2	 20	 4614.jpg	 2.486602e+03	 24	 3.519295e+02	 24	 999000	 98	 2.487619e+03	 833.33	 916.67	 53.00	 20	 0.24	 
p_154	 2	 20	 1721.jpg	 2.488602e+03	 11	 7.118538e+02	 11	 8.333202e+02	 98	 2.489636e+03	 850.00	 916.67	 17.00	 5	 0.64	 
p_154	 2	 20	 5829.jpg	 2.490619e+03	 12	 999000	 120	 999000	 999	 2.491636e+03	 850.00	 916.67	 3.00	 30	 0.85	 
p_154	 2	 20	 8500.jpg	 2.492619e+03	 12	 999000	 120	 999000	 999	 2.493636e+03	 850.00	 916.67	 22.00	 57	 0.57	 
p_154	 2	 20	 8090.jpg	 2.495619e+03	 24	 999000	 240	 999000	 999	 2.496636e+03	 850.00	 916.67	 40.00	 43	 0.41	 
p_154	 2	 20	 2352.1.jpg	 2.497619e+03	 12	 999000	 120	 999000	 999	 2.498636e+03	 850.00	 916.67	 18.00	 12	 0.63	 
p_154	 2	 20	 1590.jpg	 2.501619e+03	 22	 4.788172e+02	 22	 9.166001e+02	 98	 2.502636e+03	 850.00	 916.67	 46.00	 2	 0.36	 
p_154	 2	 20	 8420.jpg	 2.503619e+03	 24	 999000	 240	 999000	 999	 2.504636e+03	 850.00	 916.67	 57.00	 52	 0.15	 
p_154	 2	 20	 8170.jpg	 2.508619e+03	 24	 999000	 240	 999000	 999	 2.509636e+03	 850.00	 916.67	 47.00	 46	 0.36	 
p_154	 2	 20	 4628.jpg	 2.510619e+03	 24	 999000	 240	 999000	 999	 2.511636e+03	 850.00	 916.67	 41.00	 22	 0.39	 
p_154	 2	 20	 8502.jpg	 2.514619e+03	 11	 8.143869e+02	 11	 8.499366e+02	 98	 2.515636e+03	 866.67	 916.67	 14.00	 58	 0.67	 
p_154	 2	 20	 7470.jpg	 2.516619e+03	 24	 999000	 240	 999000	 999	 2.517636e+03	 866.67	 916.67	 42.00	 37	 0.38	 
p_154	 2	 20	 8461.jpg	 2.519619e+03	 11	 7.102452e+02	 11	 8.665992e+02	 98	 2.520636e+03	 883.33	 916.67	 11.00	 53	 0.70	 
p_154	 2	 20	 8470.jpg	 2.524619e+03	 12	 999000	 120	 999000	 999	 2.525636e+03	 883.33	 916.67	 15.00	 55	 0.67	 
p_154	 2	 20	 8208.jpg	 2.526619e+03	 12	 999000	 120	 999000	 999	 2.527636e+03	 883.33	 916.67	 7.00	 47	 0.79	 
p_154	 2	 20	 4640.jpg	 2.528619e+03	 22	 7.180753e+02	 22	 9.166370e+02	 98	 2.529636e+03	 883.33	 916.67	 54.00	 23	 0.24	 
p_154	 2	 20	 7482.jpg	 2.532620e+03	 24	 999000	 240	 999000	 999	 2.533636e+03	 883.33	 916.67	 39.00	 39	 0.43	 
p_154	 2	 20	 5260.jpg	 2.536620e+03	 12	 999000	 120	 999000	 999	 2.537636e+03	 883.33	 916.67	 20.00	 26	 0.61	 
p_154	 2	 20	 8540.jpg	 2.540620e+03	 24	 999000	 240	 999000	 999	 2.541636e+03	 883.33	 916.67	 45.00	 60	 0.37	 
p_154	 2	 20	 4612.jpg	 2.542620e+03	 11	 7.496629e+02	 11	 8.833039e+02	 98	 2.543636e+03	 900.00	 916.67	 16.00	 19	 0.65	 
p_154	 2	 20	 2209.jpg	 2.544620e+03	 12	 999000	 120	 999000	 999	 2.545636e+03	 900.00	 916.67	 12.00	 9	 0.69	 
