subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
p_120	 2	 14	 2030.jpg	 1.802962e+03	 22	 8.075850e+02	 220	 5.833037e+02	 98	 1.803979e+03	 716.67	 600.00	 43.00	 6	 0.32	 
p_120	 2	 14	 8540.jpg	 1.804946e+03	 24	 999000	 240	 999000	 999	 1.805962e+03	 716.67	 600.00	 50.00	 60	 0.25	 
p_120	 2	 14	 2058.jpg	 1.808946e+03	 11	 9.683773e+02	 110	 7.165534e+02	 98	 1.809979e+03	 733.33	 600.00	 16.00	 7	 0.68	 
p_120	 2	 14	 7291.jpg	 1.811946e+03	 22	 7.204793e+02	 220	 5.998939e+02	 98	 1.812979e+03	 733.33	 616.67	 51.00	 34	 0.24	 
p_120	 2	 14	 5982.jpg	 1.813945e+03	 24	 999000	 240	 999000	 999	 1.814962e+03	 733.33	 616.67	 44.00	 31	 0.31	 
p_120	 2	 14	 1660.jpg	 1.816945e+03	 24	 999000	 240	 999000	 999	 1.817962e+03	 733.33	 616.67	 52.00	 3	 0.21	 
p_120	 2	 14	 2550.jpg	 1.820945e+03	 12	 999000	 120	 999000	 999	 1.821962e+03	 733.33	 616.67	 13.00	 15	 0.75	 
p_120	 2	 14	 4610.jpg	 1.824945e+03	 11	 1.000826e+03	 110	 7.332206e+02	 98	 1.825978e+03	 750.00	 616.67	 9.00	 18	 0.82	 
p_120	 2	 14	 4619.jpg	 1.826945e+03	 11	 1.032902e+03	 1100	 7.498929e+02	 98	 1.827978e+03	 700.00	 616.67	 11.00	 21	 0.77	 
p_120	 2	 14	 2345.jpg	 1.831945e+03	 12	 999000	 120	 999000	 999	 1.832961e+03	 700.00	 616.67	 22.00	 10	 0.61	 
p_120	 2	 14	 8467.jpg	 1.833945e+03	 24	 999000	 240	 999000	 999	 1.834961e+03	 700.00	 616.67	 55.00	 54	 0.15	 
p_120	 2	 14	 2352.1.jpg	 1.835945e+03	 11	 9.611277e+02	 110	 6.999177e+02	 98	 1.836961e+03	 716.67	 616.67	 8.00	 12	 0.85	 
p_120	 2	 14	 8090.jpg	 1.841944e+03	 22	 1.009263e+03	 220	 6.165569e+02	 98	 1.842978e+03	 716.67	 633.33	 46.00	 43	 0.29	 
p_120	 2	 14	 4640.jpg	 1.843944e+03	 12	 999000	 120	 999000	 999	 1.844961e+03	 716.67	 633.33	 5.00	 23	 0.88	 
p_120	 2	 14	 8208.jpg	 1.845944e+03	 22	 8.974200e+02	 220	 6.332566e+02	 98	 1.846961e+03	 716.67	 650.00	 49.00	 47	 0.25	 
p_120	 2	 14	 2347.jpg	 1.847944e+03	 24	 999000	 240	 999000	 999	 1.848961e+03	 716.67	 650.00	 40.00	 11	 0.35	 
p_120	 2	 14	 8340.jpg	 1.851944e+03	 24	 999000	 240	 999000	 999	 1.852961e+03	 716.67	 650.00	 56.00	 49	 0.13	 
p_120	 2	 14	 8380.jpg	 1.855944e+03	 24	 999000	 240	 999000	 999	 1.856960e+03	 716.67	 650.00	 53.00	 51	 0.19	 
p_120	 2	 14	 8461.jpg	 1.858944e+03	 24	 999000	 240	 999000	 999	 1.859960e+03	 716.67	 650.00	 39.00	 53	 0.36	 
p_120	 2	 14	 1540.jpg	 1.862944e+03	 22	 9.218852e+02	 220	 6.498841e+02	 98	 1.863977e+03	 716.67	 666.67	 54.00	 1	 0.16	 
p_120	 2	 14	 5480.jpg	 1.865943e+03	 11	 999000	 1	 7.165716e+02	 999	 1.866960e+03	 666.67	 666.67	 14.00	 27	 0.70	 
p_120	 2	 14	 5626.jpg	 1.867943e+03	 22	 9.140731e+02	 220	 6.665899e+02	 98	 1.868977e+03	 666.67	 683.33	 48.00	 28	 0.26	 
p_120	 2	 14	 1721.jpg	 1.871943e+03	 24	 999000	 240	 999000	 999	 1.872960e+03	 666.67	 683.33	 41.00	 5	 0.35	 
p_120	 2	 14	 8130.jpg	 1.873943e+03	 24	 999000	 240	 999000	 999	 1.874960e+03	 666.67	 683.33	 57.00	 44	 0.12	 
p_120	 2	 14	 4641.jpg	 1.875943e+03	 12	 999000	 120	 999000	 999	 1.876960e+03	 666.67	 683.33	 3.00	 24	 0.89	 
p_120	 2	 14	 7499.jpg	 1.879943e+03	 12	 999000	 120	 999000	 999	 1.880960e+03	 666.67	 683.33	 7.00	 40	 0.86	 
p_120	 2	 14	 7508.jpg	 1.881943e+03	 12	 999000	 120	 999000	 999	 1.882959e+03	 666.67	 683.33	 19.00	 41	 0.64	 
p_120	 2	 14	 2209.jpg	 1.885943e+03	 12	 999000	 120	 999000	 999	 1.886959e+03	 666.67	 683.33	 10.00	 9	 0.77	 
p_120	 2	 14	 2155.jpg	 1.889943e+03	 12	 999000	 120	 999000	 999	 1.890959e+03	 666.67	 683.33	 4.00	 8	 0.88	 
p_120	 2	 14	 2655.jpg	 1.892942e+03	 12	 999000	 120	 999000	 999	 1.893959e+03	 666.67	 683.33	 20.00	 16	 0.64	 
p_120	 2	 14	 4597.jpg	 1.898942e+03	 12	 999000	 120	 999000	 999	 1.899959e+03	 666.67	 683.33	 6.00	 17	 0.87	 
p_120	 2	 14	 7480.jpg	 1.900942e+03	 12	 999000	 120	 999000	 999	 1.901959e+03	 666.67	 683.33	 21.00	 38	 0.61	 
p_120	 2	 14	 8280.jpg	 1.904942e+03	 24	 999000	 240	 999000	 999	 1.905959e+03	 666.67	 683.33	 47.00	 48	 0.28	 
p_120	 2	 14	 8001.jpg	 1.906942e+03	 24	 999000	 240	 999000	 999	 1.907959e+03	 666.67	 683.33	 45.00	 42	 0.30	 
p_120	 2	 14	 4614.jpg	 1.908942e+03	 12	 999000	 120	 999000	 999	 1.909958e+03	 666.67	 683.33	 12.00	 20	 0.76	 
p_120	 2	 14	 1720.jpg	 1.910942e+03	 24	 999000	 240	 999000	 999	 1.911958e+03	 666.67	 683.33	 42.00	 4	 0.33	 
p_120	 2	 14	 4612.jpg	 1.915958e+03	 12	 999000	 120	 999000	 999	 1.916975e+03	 666.67	 683.33	 15.00	 19	 0.69	 
p_120	 2	 14	 5260.jpg	 1.917942e+03	 12	 999000	 120	 999000	 999	 1.918958e+03	 666.67	 683.33	 18.00	 26	 0.65	 
p_120	 2	 14	 7430.jpg	 1.919958e+03	 11	 9.468237e+02	 110	 6.665841e+02	 98	 1.920991e+03	 683.33	 683.33	 17.00	 36	 0.68	 
p_120	 2	 14	 8502.jpg	 1.922958e+03	 24	 999000	 240	 999000	 999	 1.923975e+03	 683.33	 683.33	 58.00	 58	 0.09	 
