subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_119	 1	 12	 SkittlesFruits2.bmp	 3.809639e+02	 22	 9.534373e+02	 220	 7.167535e+02	 98	 3.820000e+02	 783.33	 733.33	 45.00	 46	 4.11	 
bmem_snacks2_119	 1	 12	 BisliOnion.bmp	 3.859527e+02	 24	 999000	 240	 999000	 999	 3.869719e+02	 783.33	 733.33	 49.00	 17	 3.89	 
bmem_snacks2_119	 1	 12	 Bamba.bmp	 3.879549e+02	 24	 999000	 240	 999000	 999	 3.889744e+02	 783.33	 733.33	 51.00	 6	 3.87	 
bmem_snacks2_119	 1	 12	 Tortit.bmp	 3.899578e+02	 12	 999000	 120	 999000	 999	 3.909776e+02	 783.33	 733.33	 14.00	 51	 6.04	 
bmem_snacks2_119	 1	 12	 ClickXLbrown4.bmp	 3.959473e+02	 11	 6.500582e+02	 11	 7.834175e+02	 98	 3.969823e+02	 800.00	 733.33	 12.00	 52	 6.11	 
bmem_snacks2_119	 1	 12	 DoritosNatural.bmp	 3.979495e+02	 12	 999000	 120	 999000	 999	 3.989685e+02	 800.00	 733.33	 8.00	 53	 6.47	 
bmem_snacks2_119	 1	 12	 GumiWine2.bmp	 4.009529e+02	 24	 999000	 240	 999000	 999	 4.019720e+02	 800.00	 733.33	 56.00	 28	 3.76	 
bmem_snacks2_119	 1	 12	 Keifli.bmp	 4.029551e+02	 24	 999000	 240	 999000	 999	 4.039740e+02	 800.00	 733.33	 57.00	 50	 3.76	 
bmem_snacks2_119	 1	 12	 Snickers.bmp	 4.069596e+02	 11	 9.577753e+02	 110	 8.000436e+02	 98	 4.079960e+02	 816.67	 733.33	 18.00	 45	 5.60	 
bmem_snacks2_119	 1	 12	 GumiSnakes3.bmp	 4.089448e+02	 24	 999000	 240	 999000	 999	 4.099642e+02	 816.67	 733.33	 46.00	 12	 4.04	 
bmem_snacks2_119	 1	 12	 KinderBuenoWhite2.bmp	 4.139507e+02	 12	 999000	 120	 999000	 999	 4.149697e+02	 816.67	 733.33	 5.00	 24	 7.33	 
bmem_snacks2_119	 1	 12	 BabyDoll.bmp	 4.209586e+02	 24	 999000	 240	 999000	 999	 4.219780e+02	 816.67	 733.33	 58.00	 41	 3.58	 
