subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_109	 1	 7	 ClickBalls5.bmp	 7.878444e+02	 12	 999000	 120	 999000	 999	 7.888641e+02	 683.33	 683.33	 8.00	 17	 5.91	 
bmem_snacks2_109	 1	 7	 BisliGrill.bmp	 7.898300e+02	 22	 1.047227e+03	 2200	 6.834039e+02	 98	 7.908679e+02	 683.33	 633.33	 44.00	 51	 2.67	 
bmem_snacks2_109	 1	 7	 Halva2.bmp	 7.938345e+02	 22	 8.986964e+02	 220	 6.333749e+02	 98	 7.948738e+02	 683.33	 650.00	 47.00	 35	 2.47	 
bmem_snacks2_109	 1	 7	 KinderJoy.bmp	 7.968377e+02	 11	 9.274399e+02	 110	 6.834173e+02	 98	 7.978760e+02	 700.00	 650.00	 12.00	 3	 4.87	 
bmem_snacks2_109	 1	 7	 BabyDoll.bmp	 7.988402e+02	 22	 9.009956e+02	 220	 6.500483e+02	 98	 7.998787e+02	 700.00	 666.67	 53.00	 22	 1.62	 
bmem_snacks2_109	 1	 7	 WerthersOriginal.bmp	 8.018433e+02	 12	 999000	 120	 999000	 999	 8.028627e+02	 700.00	 666.67	 16.00	 33	 4.64	 
bmem_snacks2_109	 1	 7	 PesekZman.bmp	 8.058312e+02	 24	 999000	 240	 999000	 999	 8.068507e+02	 700.00	 666.67	 41.00	 32	 2.78	 
bmem_snacks2_109	 1	 7	 KinderBuenoWhite2.bmp	 8.098357e+02	 12	 999000	 120	 999000	 999	 8.108552e+02	 700.00	 666.67	 3.00	 43	 6.73	 
bmem_snacks2_109	 1	 7	 Kitkat.bmp	 8.118380e+02	 24	 999000	 240	 999000	 999	 8.128575e+02	 700.00	 666.67	 40.00	 25	 2.78	 
bmem_snacks2_109	 1	 7	 SkittlesSour4.bmp	 8.168436e+02	 24	 999000	 240	 999000	 999	 8.178629e+02	 700.00	 666.67	 57.00	 48	 0.84	 
bmem_snacks2_109	 1	 7	 ClickBlackWhite3.bmp	 8.188292e+02	 12	 999000	 120	 999000	 999	 8.198486e+02	 700.00	 666.67	 9.00	 60	 5.80	 
bmem_snacks2_109	 1	 7	 BagaleShtuhim.bmp	 8.208314e+02	 24	 999000	 240	 999000	 999	 8.218510e+02	 700.00	 666.67	 39.00	 12	 2.87	 
bmem_snacks2_109	 1	 7	 SkittlesFruits2.bmp	 8.268382e+02	 24	 999000	 240	 999000	 999	 8.278579e+02	 700.00	 666.67	 46.00	 41	 2.51	 
bmem_snacks2_109	 1	 7	 Shugi.bmp	 8.288404e+02	 11	 9.488605e+02	 110	 7.000388e+02	 98	 8.298793e+02	 716.67	 666.67	 10.00	 26	 5.00	 
bmem_snacks2_109	 1	 7	 Mentos.bmp	 8.308426e+02	 11	 1.026566e+03	 1100	 7.167456e+02	 98	 8.318823e+02	 666.67	 666.67	 13.00	 46	 4.82	 
bmem_snacks2_109	 1	 7	 Twist.bmp	 8.328283e+02	 12	 999000	 120	 999000	 999	 8.338478e+02	 666.67	 666.67	 22.00	 50	 3.98	 
bmem_snacks2_109	 1	 7	 Smarties.bmp	 8.368327e+02	 24	 999000	 240	 999000	 999	 8.378521e+02	 666.67	 666.67	 56.00	 23	 0.84	 
bmem_snacks2_109	 1	 7	 Keifli.bmp	 8.408372e+02	 12	 999000	 120	 999000	 999	 8.418568e+02	 666.67	 666.67	 21.00	 28	 4.00	 
bmem_snacks2_109	 1	 7	 CrunchBisquitBrown3.bmp	 8.438406e+02	 12	 999000	 120	 999000	 999	 8.448596e+02	 666.67	 666.67	 4.00	 42	 6.69	 
bmem_snacks2_109	 1	 7	 KifkefMaklot2.bmp	 8.478284e+02	 24	 999000	 240	 999000	 999	 8.488480e+02	 666.67	 666.67	 49.00	 36	 2.31	 
bmem_snacks2_109	 1	 7	 Bounty.bmp	 8.508317e+02	 24	 999000	 240	 999000	 999	 8.518512e+02	 666.67	 666.67	 58.00	 44	 0.62	 
bmem_snacks2_109	 1	 7	 ClickBisquit2.bmp	 8.528340e+02	 12	 999000	 120	 999000	 999	 8.538532e+02	 666.67	 666.67	 6.00	 27	 6.16	 
bmem_snacks2_109	 1	 7	 Taami.bmp	 8.568385e+02	 22	 9.907316e+02	 220	 6.667370e+02	 98	 8.578767e+02	 666.67	 683.33	 52.00	 21	 1.87	 
bmem_snacks2_109	 1	 7	 Mars.bmp	 8.588407e+02	 12	 999000	 120	 999000	 999	 8.598598e+02	 666.67	 683.33	 17.00	 56	 4.64	 
bmem_snacks2_109	 1	 7	 KashitSour.bmp	 8.608430e+02	 24	 999000	 240	 999000	 999	 8.618620e+02	 666.67	 683.33	 43.00	 5	 2.71	 
