subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_106	 2	 3	 BagaleShtuhim.bmp	 3.409010e+02	 22	 1.024389e+03	 2200	 6.833998e+02	 98	 3.419369e+02	 683.33	 633.33	 49.00	 45	 1.67	 
bmem_snacks2_106	 2	 3	 Tortit.bmp	 3.458899e+02	 22	 9.714020e+02	 220	 6.334046e+02	 98	 3.469263e+02	 683.33	 650.00	 54.00	 21	 0.07	 
bmem_snacks2_106	 2	 3	 KashitSour.bmp	 3.478922e+02	 12	 4.250648e+02	 12	 999000	 98	 3.489108e+02	 683.33	 650.00	 21.00	 17	 8.07	 
bmem_snacks2_106	 2	 3	 CrunchBisquitBrown3.bmp	 3.498944e+02	 11	 1.054832e+03	 1100	 6.834179e+02	 98	 3.509291e+02	 633.33	 650.00	 16.00	 25	 9.02	 
bmem_snacks2_106	 2	 3	 Bounty.bmp	 3.558845e+02	 24	 999000	 240	 999000	 999	 3.569023e+02	 633.33	 650.00	 55.00	 36	 0.07	 
bmem_snacks2_106	 2	 3	 ChocolateParaSucariotKoftzot2.bmp	 3.578868e+02	 12	 999000	 120	 999000	 999	 3.589044e+02	 633.33	 650.00	 10.00	 48	 9.11	 
bmem_snacks2_106	 2	 3	 BisliGrill.bmp	 3.608900e+02	 12	 999000	 120	 999000	 999	 3.619110e+02	 633.33	 650.00	 7.00	 39	 9.13	 
bmem_snacks2_106	 2	 3	 Twist.bmp	 3.628924e+02	 24	 999000	 240	 999000	 999	 3.639131e+02	 633.33	 650.00	 58.00	 47	 0.02	 
bmem_snacks2_106	 2	 3	 KifkefMaklot2.bmp	 3.668968e+02	 12	 999000	 120	 999000	 999	 3.679146e+02	 633.33	 650.00	 20.00	 40	 8.09	 
bmem_snacks2_106	 2	 3	 ClickBisquit2.bmp	 3.688991e+02	 11	 9.221486e+02	 110	 6.333868e+02	 98	 3.699698e+02	 650.00	 650.00	 8.00	 23	 9.11	 
bmem_snacks2_106	 2	 3	 CrunchBisquitWhite2.bmp	 3.738880e+02	 12	 999000	 120	 999000	 999	 3.749087e+02	 650.00	 650.00	 6.00	 2	 9.13	 
bmem_snacks2_106	 2	 3	 Shugi.bmp	 3.808959e+02	 24	 999000	 240	 999000	 999	 3.819164e+02	 650.00	 650.00	 52.00	 20	 0.62	 
bmem_snacks2_106	 2	 3	 BabyDoll.bmp	 3.828982e+02	 24	 999000	 240	 999000	 999	 3.839158e+02	 650.00	 650.00	 53.00	 38	 0.53	 
