subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_119	 1	 14	 DoritosGrill.bmp	 6.511171e+02	 11	 9.522461e+02	 110	 7.167641e+02	 98	 6.521519e+02	 733.33	 716.67	 10.00	 58	 6.31	 
bmem_snacks2_119	 1	 14	 KinderBuenoBrown3.bmp	 6.531027e+02	 12	 999000	 120	 999000	 999	 6.541212e+02	 733.33	 716.67	 6.00	 44	 7.33	 
bmem_snacks2_119	 1	 14	 KinderBuenoWhite2.bmp	 6.571071e+02	 12	 999000	 120	 999000	 999	 6.581256e+02	 733.33	 716.67	 5.00	 24	 7.33	 
bmem_snacks2_119	 1	 14	 Hit.bmp	 6.601105e+02	 12	 999000	 120	 999000	 999	 6.611300e+02	 733.33	 716.67	 20.00	 10	 5.53	 
bmem_snacks2_119	 1	 14	 Bamba.bmp	 6.621127e+02	 24	 999000	 240	 999000	 999	 6.631307e+02	 733.33	 716.67	 51.00	 6	 3.87	 
bmem_snacks2_119	 1	 14	 BisliGrill.bmp	 6.651161e+02	 24	 999000	 240	 999000	 999	 6.661347e+02	 733.33	 716.67	 39.00	 26	 4.64	 
bmem_snacks2_119	 1	 14	 Bounty.bmp	 6.691039e+02	 24	 999000	 240	 999000	 999	 6.701227e+02	 733.33	 716.67	 43.00	 49	 4.33	 
bmem_snacks2_119	 1	 14	 KinderJoy.bmp	 6.731084e+02	 12	 999000	 120	 999000	 999	 6.741275e+02	 733.33	 716.67	 4.00	 42	 8.18	 
bmem_snacks2_119	 1	 14	 SkittlesSour4.bmp	 6.751106e+02	 22	 9.507283e+02	 220	 7.167462e+02	 98	 6.761464e+02	 733.33	 733.33	 53.00	 32	 3.82	 
bmem_snacks2_119	 1	 14	 Twix.bmp	 6.801162e+02	 12	 999000	 120	 999000	 999	 6.811355e+02	 733.33	 733.33	 21.00	 43	 5.49	 
bmem_snacks2_119	 1	 14	 BambaNugat.bmp	 6.821018e+02	 12	 999000	 120	 999000	 999	 6.831218e+02	 733.33	 733.33	 19.00	 56	 5.56	 
bmem_snacks2_119	 1	 14	 Tapuchips.bmp	 6.841042e+02	 11	 1.045133e+03	 1100	 7.334108e+02	 98	 6.851394e+02	 683.33	 733.33	 13.00	 22	 6.07	 
bmem_snacks2_119	 1	 14	 ClickBisquit2.bmp	 6.901108e+02	 22	 9.745318e+02	 220	 7.334215e+02	 98	 6.911475e+02	 683.33	 750.00	 50.00	 18	 3.89	 
bmem_snacks2_119	 1	 14	 WerthersOriginal.bmp	 6.921131e+02	 11	 9.082613e+02	 110	 6.833955e+02	 98	 6.931476e+02	 700.00	 750.00	 15.00	 27	 5.98	 
bmem_snacks2_119	 1	 14	 ChocolateParaCookies5.bmp	 6.941153e+02	 12	 999000	 120	 999000	 999	 6.951336e+02	 700.00	 750.00	 17.00	 13	 5.71	 
bmem_snacks2_119	 1	 14	 HappyHippo.bmp	 6.961005e+02	 24	 999000	 240	 999000	 999	 6.971188e+02	 700.00	 750.00	 41.00	 59	 4.42	 
bmem_snacks2_119	 1	 14	 Loacker.bmp	 7.001054e+02	 12	 999000	 120	 999000	 999	 7.011234e+02	 700.00	 750.00	 16.00	 16	 5.91	 
bmem_snacks2_119	 1	 14	 Tortit.bmp	 7.041099e+02	 12	 999000	 120	 999000	 999	 7.051279e+02	 700.00	 750.00	 14.00	 51	 6.04	 
bmem_snacks2_119	 1	 14	 Keifli.bmp	 7.071132e+02	 24	 999000	 240	 999000	 999	 7.081328e+02	 700.00	 750.00	 57.00	 50	 3.76	 
bmem_snacks2_119	 1	 14	 ChocolateParaMilk3.bmp	 7.111011e+02	 12	 999000	 120	 999000	 999	 7.121204e+02	 700.00	 750.00	 3.00	 25	 9.22	 
bmem_snacks2_119	 1	 14	 CrunchShokoVanil.bmp	 7.141044e+02	 12	 999000	 120	 999000	 999	 7.151234e+02	 700.00	 750.00	 22.00	 30	 5.24	 
bmem_snacks2_119	 1	 14	 BabyDoll.bmp	 7.161067e+02	 24	 999000	 240	 999000	 999	 7.171257e+02	 700.00	 750.00	 58.00	 41	 3.58	 
bmem_snacks2_119	 1	 14	 Halva2.bmp	 7.201112e+02	 12	 999000	 120	 999000	 999	 7.211305e+02	 700.00	 750.00	 9.00	 21	 6.42	 
bmem_snacks2_119	 1	 14	 ClickXLbrown4.bmp	 7.221134e+02	 11	 9.159325e+02	 110	 7.000622e+02	 98	 7.231486e+02	 716.67	 750.00	 12.00	 52	 6.11	 
bmem_snacks2_119	 1	 14	 Mentos.bmp	 7.241157e+02	 24	 999000	 240	 999000	 999	 7.251344e+02	 716.67	 750.00	 48.00	 5	 3.89	 
bmem_snacks2_119	 1	 14	 Snickers.bmp	 7.281035e+02	 11	 9.497857e+02	 110	 7.167084e+02	 98	 7.291399e+02	 733.33	 750.00	 18.00	 45	 5.60	 
bmem_snacks2_119	 1	 14	 DoritosSourSpicy.bmp	 7.301058e+02	 11	 9.395431e+02	 110	 7.333902e+02	 98	 7.311410e+02	 750.00	 750.00	 7.00	 54	 7.02	 
bmem_snacks2_119	 1	 14	 KashitSour.bmp	 7.341103e+02	 22	 1.015160e+03	 2200	 7.500681e+02	 98	 7.351472e+02	 750.00	 700.00	 47.00	 14	 4.02	 
bmem_snacks2_119	 1	 14	 GumiWine2.bmp	 7.381148e+02	 24	 999000	 240	 999000	 999	 7.391334e+02	 750.00	 700.00	 56.00	 28	 3.76	 
bmem_snacks2_119	 1	 14	 KifkefMaklot2.bmp	 7.411014e+02	 24	 999000	 240	 999000	 999	 7.421194e+02	 750.00	 700.00	 55.00	 15	 3.76	 
bmem_snacks2_119	 1	 14	 Twist.bmp	 7.471081e+02	 24	 999000	 240	 999000	 999	 7.481263e+02	 750.00	 700.00	 42.00	 48	 4.40	 
bmem_snacks2_119	 1	 14	 GumiSnakes3.bmp	 7.491104e+02	 24	 999000	 240	 999000	 999	 7.501285e+02	 750.00	 700.00	 46.00	 12	 4.04	 
bmem_snacks2_119	 1	 14	 BisliOnion.bmp	 7.531148e+02	 24	 999000	 240	 999000	 999	 7.541329e+02	 750.00	 700.00	 49.00	 17	 3.89	 
bmem_snacks2_119	 1	 14	 Egozi.bmp	 7.551004e+02	 24	 999000	 240	 999000	 999	 7.561192e+02	 750.00	 700.00	 40.00	 47	 4.51	 
bmem_snacks2_119	 1	 14	 Cheetos.bmp	 7.571027e+02	 12	 999000	 120	 999000	 999	 7.581208e+02	 750.00	 700.00	 11.00	 57	 6.24	 
bmem_snacks2_119	 1	 14	 Tictac.bmp	 7.591049e+02	 22	 9.884652e+02	 220	 7.000474e+02	 98	 7.601414e+02	 750.00	 716.67	 52.00	 2	 3.84	 
bmem_snacks2_119	 1	 14	 Smarties.bmp	 7.641105e+02	 22	 9.908025e+02	 220	 7.167039e+02	 98	 7.651457e+02	 750.00	 733.33	 44.00	 55	 4.31	 
bmem_snacks2_119	 1	 14	 SkittlesFruits2.bmp	 7.661128e+02	 22	 9.644940e+02	 220	 7.333738e+02	 98	 7.671475e+02	 750.00	 750.00	 45.00	 46	 4.11	 
bmem_snacks2_119	 1	 14	 DoritosNatural.bmp	 7.681150e+02	 12	 999000	 120	 999000	 999	 7.691340e+02	 750.00	 750.00	 8.00	 53	 6.47	 
bmem_snacks2_119	 1	 14	 ClickBlackWhite3.bmp	 7.711015e+02	 24	 999000	 240	 999000	 999	 7.721213e+02	 750.00	 750.00	 54.00	 20	 3.78	 
