subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_114	 2	 2	 BambaNugat.bmp	 1.251123e+02	 24	 999000	 240	 999000	 999	 1.261306e+02	 650.00	 650.00	 40.00	 45	 0.18	 
bmem_snacks2_114	 2	 2	 KinderBuenoBrown3.bmp	 1.280989e+02	 11	 9.058995e+02	 110	 6.500586e+02	 98	 1.291346e+02	 666.67	 650.00	 11.00	 15	 5.91	 
bmem_snacks2_114	 2	 2	 Bounty.bmp	 1.301013e+02	 22	 9.515296e+02	 220	 6.500667e+02	 98	 1.311381e+02	 666.67	 666.67	 49.00	 42	 0.11	 
bmem_snacks2_114	 2	 2	 HispusimShatiah.bmp	 1.321035e+02	 24	 999000	 240	 999000	 999	 1.331226e+02	 666.67	 666.67	 47.00	 30	 0.11	 
bmem_snacks2_114	 2	 2	 Tapuchips.bmp	 1.341057e+02	 24	 999000	 240	 999000	 999	 1.351253e+02	 666.67	 666.67	 58.00	 35	 0.04	 
bmem_snacks2_114	 2	 2	 Cheetos.bmp	 1.371091e+02	 24	 999000	 240	 999000	 999	 1.381279e+02	 666.67	 666.67	 52.00	 18	 0.09	 
bmem_snacks2_114	 2	 2	 Tortit.bmp	 1.391113e+02	 24	 999000	 240	 999000	 999	 1.401297e+02	 666.67	 666.67	 50.00	 53	 0.11	 
bmem_snacks2_114	 2	 2	 ClickXLwhite4.bmp	 1.430992e+02	 12	 999000	 120	 999000	 999	 1.441183e+02	 666.67	 666.67	 19.00	 14	 3.84	 
bmem_snacks2_114	 2	 2	 PesekZman.bmp	 1.451014e+02	 12	 999000	 120	 999000	 999	 1.461198e+02	 666.67	 666.67	 13.00	 32	 4.91	 
bmem_snacks2_114	 2	 2	 Mentos.bmp	 1.501069e+02	 12	 999000	 120	 999000	 999	 1.511255e+02	 666.67	 666.67	 21.00	 57	 3.84	 
bmem_snacks2_114	 2	 2	 Dubonim.bmp	 1.521092e+02	 11	 9.915806e+02	 110	 6.667378e+02	 98	 1.531467e+02	 683.33	 666.67	 17.00	 34	 3.89	 
bmem_snacks2_114	 2	 2	 CrunchBisquitWhite2.bmp	 1.560972e+02	 12	 999000	 120	 999000	 999	 1.571162e+02	 683.33	 666.67	 7.00	 44	 6.96	 
bmem_snacks2_114	 2	 2	 Apropo.bmp	 1.580993e+02	 12	 999000	 120	 999000	 999	 1.591180e+02	 683.33	 666.67	 15.00	 48	 4.78	 
bmem_snacks2_114	 2	 2	 ClickBalls5.bmp	 1.611027e+02	 12	 999000	 120	 999000	 999	 1.621214e+02	 683.33	 666.67	 18.00	 10	 3.87	 
