subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_121	 1	 16	 HappyHippo.bmp	 9.360158e+02	 12	 999000	 120	 999000	 999	 9.370336e+02	 716.67	 716.67	 22.00	 39	 4.27	 
bmem_snacks2_121	 1	 16	 GumiSnakes3.bmp	 9.380014e+02	 22	 9.645413e+02	 220	 7.167432e+02	 98	 9.390360e+02	 716.67	 733.33	 47.00	 3	 0.49	 
bmem_snacks2_121	 1	 16	 ChocolateParaSucariotKoftzot2.bmp	 9.420059e+02	 24	 999000	 240	 999000	 999	 9.430237e+02	 716.67	 733.33	 42.00	 21	 1.60	 
bmem_snacks2_121	 1	 16	 ClickBalls5.bmp	 9.450092e+02	 24	 999000	 240	 999000	 999	 9.460270e+02	 716.67	 733.33	 57.00	 35	 0.18	 
bmem_snacks2_121	 1	 16	 ClickBlackWhite3.bmp	 9.470115e+02	 22	 9.784571e+02	 220	 7.334162e+02	 98	 9.480470e+02	 716.67	 750.00	 50.00	 37	 0.27	 
bmem_snacks2_121	 1	 16	 Twist.bmp	 9.499982e+02	 22	 9.597425e+02	 220	 7.500813e+02	 98	 9.510339e+02	 716.67	 766.67	 53.00	 48	 0.27	 
bmem_snacks2_121	 1	 16	 KinderBuenoWhite2.bmp	 9.540026e+02	 12	 999000	 120	 999000	 999	 9.550204e+02	 716.67	 766.67	 4.00	 32	 8.60	 
bmem_snacks2_121	 1	 16	 Taami.bmp	 9.580071e+02	 24	 999000	 240	 999000	 999	 9.590250e+02	 716.67	 766.67	 56.00	 31	 0.18	 
bmem_snacks2_121	 1	 16	 Dubonim.bmp	 9.600095e+02	 12	 999000	 120	 999000	 999	 9.610272e+02	 716.67	 766.67	 19.00	 43	 5.60	 
bmem_snacks2_121	 1	 16	 PesekZman.bmp	 9.649984e+02	 24	 999000	 240	 999000	 999	 9.660162e+02	 716.67	 766.67	 54.00	 42	 0.24	 
bmem_snacks2_121	 1	 16	 SkittlesSour4.bmp	 9.670006e+02	 12	 999000	 120	 999000	 999	 9.680184e+02	 716.67	 766.67	 3.00	 30	 9.16	 
bmem_snacks2_121	 1	 16	 Mentos.bmp	 9.690028e+02	 24	 999000	 240	 999000	 999	 9.700207e+02	 716.67	 766.67	 46.00	 26	 0.51	 
bmem_snacks2_121	 1	 16	 Tictac.bmp	 9.750096e+02	 12	 999000	 120	 999000	 999	 9.760275e+02	 716.67	 766.67	 20.00	 17	 4.89	 
bmem_snacks2_121	 1	 16	 TapuchipsCrunch.bmp	 9.769949e+02	 12	 999000	 120	 999000	 999	 9.780130e+02	 716.67	 766.67	 16.00	 6	 5.91	 
bmem_snacks2_121	 1	 16	 GumiWine2.bmp	 9.789975e+02	 22	 1.040420e+03	 2200	 7.667465e+02	 98	 9.800319e+02	 716.67	 716.67	 52.00	 47	 0.27	 
bmem_snacks2_121	 1	 16	 BisliPizza3.bmp	 9.809996e+02	 24	 999000	 240	 999000	 999	 9.820175e+02	 716.67	 716.67	 51.00	 41	 0.27	 
bmem_snacks2_121	 1	 16	 Mekupelet.bmp	 9.850042e+02	 24	 999000	 240	 999000	 999	 9.860220e+02	 716.67	 716.67	 43.00	 40	 1.60	 
bmem_snacks2_121	 1	 16	 Cheetos.bmp	 9.890087e+02	 11	 9.812166e+02	 110	 7.167202e+02	 98	 9.900432e+02	 733.33	 716.67	 13.00	 7	 7.00	 
bmem_snacks2_121	 1	 16	 Loacker.bmp	 9.920121e+02	 12	 999000	 120	 999000	 999	 9.930298e+02	 733.33	 716.67	 14.00	 49	 6.44	 
bmem_snacks2_121	 1	 16	 WerthersOriginal.bmp	 9.959998e+02	 11	 9.340691e+02	 110	 7.333718e+02	 98	 9.970356e+02	 750.00	 716.67	 10.00	 51	 7.04	 
bmem_snacks2_121	 1	 16	 BambaSweet.bmp	 9.990032e+02	 22	 1.050669e+03	 2200	 7.167477e+02	 98	 1.000041e+03	 750.00	 666.67	 45.00	 5	 0.58	 
bmem_snacks2_121	 1	 16	 KifkefMaklot2.bmp	 1.001005e+03	 12	 999000	 120	 999000	 999	 1.002023e+03	 750.00	 666.67	 6.00	 25	 8.11	 
bmem_snacks2_121	 1	 16	 Apropo.bmp	 1.005010e+03	 24	 999000	 240	 999000	 999	 1.006028e+03	 750.00	 666.67	 39.00	 58	 1.71	 
bmem_snacks2_121	 1	 16	 Hit.bmp	 1.007012e+03	 24	 999000	 240	 999000	 999	 1.008030e+03	 750.00	 666.67	 48.00	 55	 0.40	 
bmem_snacks2_121	 1	 16	 Mars.bmp	 1.008998e+03	 12	 999000	 120	 999000	 999	 1.010016e+03	 750.00	 666.67	 11.00	 19	 7.02	 
bmem_snacks2_121	 1	 16	 DoritosNatural.bmp	 1.013002e+03	 11	 9.395890e+02	 110	 7.500780e+02	 98	 1.014037e+03	 766.67	 666.67	 15.00	 12	 6.31	 
bmem_snacks2_121	 1	 16	 ClickXLbrown4.bmp	 1.015005e+03	 11	 1.001398e+03	 1100	 7.667273e+02	 98	 1.016039e+03	 716.67	 666.67	 12.00	 56	 7.02	 
bmem_snacks2_121	 1	 16	 KashitSour.bmp	 1.019009e+03	 24	 999000	 240	 999000	 999	 1.020027e+03	 716.67	 666.67	 49.00	 52	 0.31	 
bmem_snacks2_121	 1	 16	 CrunchBisquitBrown3.bmp	 1.022997e+03	 12	 999000	 120	 999000	 999	 1.024015e+03	 716.67	 666.67	 8.00	 27	 7.73	 
bmem_snacks2_121	 1	 16	 CrunchBisquitWhite2.bmp	 1.026000e+03	 12	 999000	 120	 999000	 999	 1.027018e+03	 716.67	 666.67	 9.00	 34	 7.56	 
bmem_snacks2_121	 1	 16	 CrunchShokoVanil.bmp	 1.032007e+03	 24	 999000	 240	 999000	 999	 1.033025e+03	 716.67	 666.67	 55.00	 60	 0.22	 
bmem_snacks2_121	 1	 16	 BabyDoll.bmp	 1.034009e+03	 24	 999000	 240	 999000	 999	 1.035027e+03	 716.67	 666.67	 58.00	 2	 0.16	 
bmem_snacks2_121	 1	 16	 ClickXLwhite4.bmp	 1.037997e+03	 11	 1.072882e+03	 1100	 7.167520e+02	 98	 1.039034e+03	 666.67	 666.67	 7.00	 13	 8.09	 
bmem_snacks2_121	 1	 16	 HispusimShatiah.bmp	 1.039999e+03	 24	 999000	 240	 999000	 999	 1.041017e+03	 666.67	 666.67	 41.00	 14	 1.67	 
bmem_snacks2_121	 1	 16	 Bamba.bmp	 1.042002e+03	 22	 9.643673e+02	 220	 6.667498e+02	 98	 1.043036e+03	 666.67	 683.33	 44.00	 24	 0.67	 
bmem_snacks2_121	 1	 16	 KinderBuenoBrown3.bmp	 1.044004e+03	 12	 999000	 120	 999000	 999	 1.045022e+03	 666.67	 683.33	 5.00	 38	 8.51	 
bmem_snacks2_121	 1	 16	 DoritosSourSpicy.bmp	 1.049009e+03	 12	 999000	 120	 999000	 999	 1.050027e+03	 666.67	 683.33	 21.00	 59	 4.82	 
