subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks2_115	 1	 1	 Mars.bmp	 1.355680e+00	 24	 999000	 240	 999000	 999	 2.374473e+00	 750.00	 750.00	 43.00	 12	 4.38	 
bmem_snacks2_115	 1	 1	 BambaNugat.bmp	 3.340493e+00	 11	 1.000614e+03	 1100	 7.500465e+02	 98	 4.378785e+00	 700.00	 750.00	 7.00	 19	 6.40	 
bmem_snacks2_115	 1	 1	 KashitSour.bmp	 7.344981e+00	 24	 999000	 240	 999000	 999	 8.364837e+00	 700.00	 750.00	 51.00	 28	 3.80	 
bmem_snacks2_115	 1	 1	 Cheetos.bmp	 1.034835e+01	 12	 999000	 120	 999000	 999	 1.136802e+01	 700.00	 750.00	 6.00	 24	 6.62	 
bmem_snacks2_115	 1	 1	 TapuchipsCrunch.bmp	 1.233396e+01	 12	 999000	 120	 999000	 999	 1.335360e+01	 700.00	 750.00	 20.00	 53	 5.38	 
bmem_snacks2_115	 1	 1	 Kitkat.bmp	 1.533734e+01	 11	 9.396634e+02	 110	 7.000638e+02	 98	 1.637576e+01	 716.67	 750.00	 13.00	 58	 5.91	 
bmem_snacks2_115	 1	 1	 KinderBuenoBrown3.bmp	 1.934180e+01	 12	 999000	 120	 999000	 999	 2.036154e+01	 716.67	 750.00	 14.00	 5	 5.89	 
bmem_snacks2_115	 1	 1	 ChocolateParaSucariotKoftzot2.bmp	 2.334639e+01	 11	 1.042607e+03	 1100	 7.167541e+02	 98	 2.438549e+01	 666.67	 750.00	 10.00	 41	 5.98	 
bmem_snacks2_115	 1	 1	 Tapuchips.bmp	 2.534855e+01	 24	 999000	 240	 999000	 999	 2.636833e+01	 666.67	 750.00	 41.00	 51	 4.42	 
bmem_snacks2_115	 1	 1	 PesekZman.bmp	 3.033748e+01	 24	 999000	 240	 999000	 999	 3.135699e+01	 666.67	 750.00	 49.00	 17	 3.82	 
bmem_snacks2_115	 1	 1	 Tortit.bmp	 3.233971e+01	 24	 999000	 240	 999000	 999	 3.335955e+01	 666.67	 750.00	 55.00	 20	 3.22	 
bmem_snacks2_115	 1	 1	 Egozi.bmp	 3.434196e+01	 22	 1.039027e+03	 2200	 7.500814e+02	 98	 3.538022e+01	 666.67	 700.00	 53.00	 37	 3.78	 
bmem_snacks2_115	 1	 1	 Twist.bmp	 4.034879e+01	 24	 999000	 240	 999000	 999	 4.136865e+01	 666.67	 700.00	 54.00	 21	 3.31	 
bmem_snacks2_115	 1	 1	 Mekupelet.bmp	 4.233439e+01	 24	 999000	 240	 999000	 999	 4.335431e+01	 666.67	 700.00	 56.00	 25	 2.76	 
bmem_snacks2_115	 1	 1	 Snickers.bmp	 4.433657e+01	 24	 999000	 240	 999000	 999	 4.535646e+01	 666.67	 700.00	 42.00	 7	 4.38	 
bmem_snacks2_115	 1	 1	 BagaleShtuhim.bmp	 4.633880e+01	 24	 999000	 240	 999000	 999	 4.735869e+01	 666.67	 700.00	 48.00	 45	 4.31	 
bmem_snacks2_115	 1	 1	 Mentos.bmp	 5.034326e+01	 12	 999000	 120	 999000	 999	 5.136301e+01	 666.67	 700.00	 17.00	 38	 5.49	 
bmem_snacks2_115	 1	 1	 ChocolateParaMilk3.bmp	 5.434785e+01	 12	 999000	 120	 999000	 999	 5.536771e+01	 666.67	 700.00	 9.00	 44	 6.07	 
bmem_snacks2_115	 1	 1	 BisliGrill.bmp	 5.733449e+01	 12	 999000	 120	 999000	 999	 5.835444e+01	 666.67	 700.00	 21.00	 40	 5.36	 
bmem_snacks2_115	 1	 1	 Taami.bmp	 6.133895e+01	 22	 9.700547e+02	 220	 7.000760e+02	 98	 6.237776e+01	 666.67	 716.67	 45.00	 9	 4.36	 
bmem_snacks2_115	 1	 1	 ClickXLbrown4.bmp	 6.434238e+01	 12	 999000	 120	 999000	 999	 6.536203e+01	 666.67	 716.67	 3.00	 60	 7.67	 
bmem_snacks2_115	 1	 1	 Hit.bmp	 6.634468e+01	 12	 999000	 120	 999000	 999	 6.736449e+01	 666.67	 716.67	 16.00	 39	 5.84	 
bmem_snacks2_115	 1	 1	 Tictac.bmp	 7.034921e+01	 22	 1.063801e+03	 2200	 7.167484e+02	 98	 7.138852e+01	 666.67	 666.67	 44.00	 31	 4.38	 
bmem_snacks2_115	 1	 1	 BambaSweet.bmp	 7.233475e+01	 24	 999000	 240	 999000	 999	 7.335438e+01	 666.67	 666.67	 40.00	 36	 4.44	 
bmem_snacks2_115	 1	 1	 GumiSnakes3.bmp	 7.433694e+01	 12	 999000	 120	 999000	 999	 7.535686e+01	 666.67	 666.67	 11.00	 4	 5.91	 
bmem_snacks2_115	 1	 1	 BisliOnion.bmp	 7.834147e+01	 22	 9.195408e+02	 220	 6.667048e+02	 98	 7.938026e+01	 666.67	 683.33	 47.00	 2	 4.31	 
bmem_snacks2_115	 1	 1	 DoritosNatural.bmp	 8.034365e+01	 24	 999000	 240	 999000	 999	 8.136351e+01	 666.67	 683.33	 46.00	 11	 4.33	 
bmem_snacks2_115	 1	 1	 KinderBuenoWhite2.bmp	 8.434822e+01	 12	 999000	 120	 999000	 999	 8.536816e+01	 666.67	 683.33	 8.00	 42	 6.27	 
