subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks_108	 2	 1	 SkittlesFruits2.bmp	 1.227736e+00	 24	 999000	 240	 999000	 999	 2.244956e+00	 750.00	 750.00	 53.00	 45	 4.82	 
bmem_snacks_108	 2	 1	 Bounty.bmp	 6.215979e+00	 22	 9.690642e+02	 220	 7.500524e+02	 98	 7.250553e+00	 750.00	 766.67	 46.00	 15	 4.91	 
bmem_snacks_108	 2	 1	 ClickBisquit2.bmp	 8.218301e+00	 12	 999000	 120	 999000	 999	 9.236035e+00	 750.00	 766.67	 10.00	 36	 8.11	 
bmem_snacks_108	 2	 1	 TapuchipsCrunch.bmp	 1.022050e+01	 12	 999000	 120	 999000	 999	 1.123835e+01	 750.00	 766.67	 22.00	 43	 7.93	 
bmem_snacks_108	 2	 1	 Cheetos.bmp	 1.621070e+01	 12	 999000	 120	 999000	 999	 1.722839e+01	 750.00	 766.67	 3.00	 38	 9.07	 
bmem_snacks_108	 2	 1	 DoritosSourSpicy.bmp	 1.821278e+01	 11	 9.882699e+02	 110	 7.500476e+02	 98	 1.924722e+01	 766.67	 766.67	 14.00	 9	 8.07	 
bmem_snacks_108	 2	 1	 Bamba.bmp	 2.121618e+01	 22	 1.056871e+03	 2200	 7.667106e+02	 98	 2.225064e+01	 766.67	 716.67	 54.00	 49	 4.38	 
bmem_snacks_108	 2	 1	 Twist.bmp	 2.321839e+01	 24	 999000	 240	 999000	 999	 2.423618e+01	 766.67	 716.67	 52.00	 4	 4.82	 
bmem_snacks_108	 2	 1	 Halva2.bmp	 2.720628e+01	 22	 9.227788e+02	 220	 7.167084e+02	 98	 2.824084e+01	 766.67	 733.33	 49.00	 33	 4.87	 
bmem_snacks_108	 2	 1	 Dubonim.bmp	 2.920844e+01	 11	 9.846046e+02	 110	 7.667112e+02	 98	 3.024292e+01	 783.33	 733.33	 9.00	 22	 8.11	 
bmem_snacks_108	 2	 1	 HappyHippo.bmp	 3.421404e+01	 24	 999000	 240	 999000	 999	 3.523197e+01	 783.33	 733.33	 47.00	 57	 4.91	 
bmem_snacks_108	 2	 1	 Tictac.bmp	 4.120502e+01	 22	 9.560385e+02	 220	 7.333750e+02	 98	 4.223971e+01	 783.33	 750.00	 43.00	 56	 5.40	 
bmem_snacks_108	 2	 1	 BagaleShtuhim.bmp	 4.320744e+01	 22	 9.776056e+02	 220	 7.500456e+02	 98	 4.424192e+01	 783.33	 766.67	 48.00	 39	 4.89	 
bmem_snacks_108	 2	 1	 Mekupelet.bmp	 4.621099e+01	 24	 999000	 240	 999000	 999	 4.722870e+01	 783.33	 766.67	 50.00	 59	 4.87	 
