subjectID	order	runNum	itemName	onsetTime	shuff_trialType	RT	respInTime	AudioTime	response	fixationTime	ladder1	ladder2	bidIndex	BDMtrialIndex	bidValue
bmem_snacks_108	 2	 7	 Smarties.bmp	 8.131200e+02	 24	 999000	 240	 999000	 999	 8.141379e+02	 683.33	 750.00	 57.00	 58	 3.93	 
bmem_snacks_108	 2	 7	 DoritosGrill.bmp	 8.181090e+02	 12	 999000	 120	 999000	 999	 8.191267e+02	 683.33	 750.00	 18.00	 13	 8.04	 
bmem_snacks_108	 2	 7	 ClickXLbrown4.bmp	 8.201112e+02	 12	 999000	 120	 999000	 999	 8.211290e+02	 683.33	 750.00	 7.00	 55	 8.60	 
bmem_snacks_108	 2	 7	 ClickXLwhite4.bmp	 8.221134e+02	 12	 999000	 120	 999000	 999	 8.231313e+02	 683.33	 750.00	 19.00	 48	 8.04	 
bmem_snacks_108	 2	 7	 BambaSweet.bmp	 8.281201e+02	 24	 999000	 240	 999000	 999	 8.291379e+02	 683.33	 750.00	 58.00	 19	 3.87	 
bmem_snacks_108	 2	 7	 TapuchipsCrunch.bmp	 8.301224e+02	 12	 999000	 120	 999000	 999	 8.311402e+02	 683.33	 750.00	 22.00	 43	 7.93	 
bmem_snacks_108	 2	 7	 ChocolateParaMilk3.bmp	 8.331091e+02	 12	 999000	 120	 999000	 999	 8.341269e+02	 683.33	 750.00	 15.00	 16	 8.07	 
bmem_snacks_108	 2	 7	 Mentos.bmp	 8.351113e+02	 22	 9.536999e+02	 220	 7.500588e+02	 98	 8.361458e+02	 683.33	 766.67	 51.00	 40	 4.84	 
bmem_snacks_108	 2	 7	 Bounty.bmp	 8.391158e+02	 22	 1.013267e+03	 2200	 7.667158e+02	 98	 8.401503e+02	 683.33	 716.67	 46.00	 15	 4.91	 
bmem_snacks_108	 2	 7	 ChocolateParaSucariotKoftzot2.bmp	 8.411181e+02	 12	 999000	 120	 999000	 999	 8.421359e+02	 683.33	 716.67	 4.00	 17	 8.62	 
bmem_snacks_108	 2	 7	 ClickBalls5.bmp	 8.461236e+02	 12	 999000	 120	 999000	 999	 8.471414e+02	 683.33	 716.67	 12.00	 11	 8.09	 
bmem_snacks_108	 2	 7	 HispusimShatiah.bmp	 8.531148e+02	 24	 999000	 240	 999000	 999	 8.541326e+02	 683.33	 716.67	 42.00	 44	 5.40	 
bmem_snacks_108	 2	 7	 KifkefMaklot2.bmp	 8.551172e+02	 24	 999000	 240	 999000	 999	 8.561348e+02	 683.33	 716.67	 55.00	 34	 4.31	 
bmem_snacks_108	 2	 7	 Tictac.bmp	 8.581204e+02	 22	 9.446173e+02	 220	 7.167056e+02	 98	 8.591549e+02	 683.33	 733.33	 43.00	 56	 5.40	 
bmem_snacks_108	 2	 7	 SkittlesSour4.bmp	 8.611238e+02	 24	 999000	 240	 999000	 999	 8.621416e+02	 683.33	 733.33	 44.00	 42	 5.33	 
bmem_snacks_108	 2	 7	 BagaleShtuhim.bmp	 8.651116e+02	 22	 9.614348e+02	 220	 7.333792e+02	 98	 8.661461e+02	 683.33	 750.00	 48.00	 39	 4.89	 
bmem_snacks_108	 2	 7	 Popco.bmp	 8.691161e+02	 11	 9.089809e+02	 110	 6.833930e+02	 98	 8.701506e+02	 700.00	 750.00	 11.00	 3	 8.09	 
bmem_snacks_108	 2	 7	 BisliPizza3.bmp	 8.731206e+02	 12	 999000	 120	 999000	 999	 8.741384e+02	 700.00	 750.00	 21.00	 54	 8.02	 
bmem_snacks_108	 2	 7	 ClickBisquit2.bmp	 8.761240e+02	 12	 999000	 120	 999000	 999	 8.771418e+02	 700.00	 750.00	 10.00	 36	 8.11	 
bmem_snacks_108	 2	 7	 Hit.bmp	 8.821140e+02	 11	 9.350718e+02	 110	 7.000401e+02	 98	 8.831484e+02	 716.67	 750.00	 8.00	 52	 8.53	 
bmem_snacks_108	 2	 7	 HappyHippo.bmp	 8.841162e+02	 24	 999000	 240	 999000	 999	 8.851340e+02	 716.67	 750.00	 47.00	 57	 4.91	 
bmem_snacks_108	 2	 7	 CrunchShokoVanil.bmp	 8.871195e+02	 24	 999000	 240	 999000	 999	 8.881374e+02	 716.67	 750.00	 41.00	 10	 5.40	 
bmem_snacks_108	 2	 7	 Tapuchips.bmp	 8.891218e+02	 12	 999000	 120	 999000	 999	 8.901396e+02	 716.67	 750.00	 5.00	 24	 8.62	 
bmem_snacks_108	 2	 7	 BisliOnion.bmp	 8.911072e+02	 11	 9.338667e+02	 110	 7.167180e+02	 98	 8.921419e+02	 733.33	 750.00	 17.00	 8	 8.04	 
bmem_snacks_108	 2	 7	 Twist.bmp	 8.931096e+02	 24	 999000	 240	 999000	 999	 8.941274e+02	 733.33	 750.00	 52.00	 4	 4.82	 
bmem_snacks_108	 2	 7	 Bamba.bmp	 8.961130e+02	 22	 9.440722e+02	 220	 7.500369e+02	 98	 8.971474e+02	 733.33	 766.67	 54.00	 49	 4.38	 
bmem_snacks_108	 2	 7	 Halva2.bmp	 9.001177e+02	 22	 1.003437e+03	 2200	 7.667084e+02	 98	 9.011519e+02	 733.33	 716.67	 49.00	 33	 4.87	 
bmem_snacks_108	 2	 7	 CrunchBisquitBrown3.bmp	 9.021197e+02	 11	 9.613851e+02	 110	 7.333858e+02	 98	 9.031541e+02	 750.00	 716.67	 16.00	 21	 8.07	 
bmem_snacks_108	 2	 7	 DoritosSourSpicy.bmp	 9.041221e+02	 11	 9.829718e+02	 110	 7.500523e+02	 98	 9.051564e+02	 766.67	 716.67	 14.00	 9	 8.07	 
bmem_snacks_108	 2	 7	 Shugi.bmp	 9.061073e+02	 24	 999000	 240	 999000	 999	 9.071253e+02	 766.67	 716.67	 45.00	 23	 4.93	 
bmem_snacks_108	 2	 7	 Snickers.bmp	 9.081098e+02	 24	 999000	 240	 999000	 999	 9.091275e+02	 766.67	 716.67	 39.00	 2	 5.89	 
bmem_snacks_108	 2	 7	 CrunchBisquitWhite2.bmp	 9.101121e+02	 12	 999000	 120	 999000	 999	 9.111298e+02	 766.67	 716.67	 20.00	 30	 8.02	 
bmem_snacks_108	 2	 7	 Tortit.bmp	 9.141164e+02	 24	 999000	 240	 999000	 999	 9.151343e+02	 766.67	 716.67	 56.00	 41	 4.31	 
bmem_snacks_108	 2	 7	 BambaNugat.bmp	 9.181210e+02	 24	 999000	 240	 999000	 999	 9.191387e+02	 766.67	 716.67	 40.00	 37	 5.42	 
bmem_snacks_108	 2	 7	 Mekupelet.bmp	 9.201064e+02	 24	 999000	 240	 999000	 999	 9.211244e+02	 766.67	 716.67	 50.00	 59	 4.87	 
bmem_snacks_108	 2	 7	 Dubonim.bmp	 9.221086e+02	 11	 9.884668e+02	 110	 7.667145e+02	 98	 9.231432e+02	 783.33	 716.67	 9.00	 22	 8.11	 
bmem_snacks_108	 2	 7	 SkittlesFruits2.bmp	 9.241110e+02	 24	 999000	 240	 999000	 999	 9.251288e+02	 783.33	 716.67	 53.00	 45	 4.82	 
bmem_snacks_108	 2	 7	 Cheetos.bmp	 9.261133e+02	 12	 999000	 120	 999000	 999	 9.271310e+02	 783.33	 716.67	 3.00	 38	 9.07	 
bmem_snacks_108	 2	 7	 BisliGrill.bmp	 9.321200e+02	 12	 999000	 120	 999000	 999	 9.331378e+02	 783.33	 716.67	 6.00	 25	 8.60	 
bmem_snacks_108	 2	 7	 Apropo.bmp	 9.341223e+02	 12	 999000	 120	 999000	 999	 9.351401e+02	 783.33	 716.67	 13.00	 29	 8.09	 
