subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_077 arizona 6 1 PopTartsStrawberry.bmp 4.802041e+00 22 999 220 999 999 6.04 1.083333e+03 9.500000e+02 46 42 1.033333
BMS_077 arizona 6 2 Butterfinger.bmp 9.603885e+00 21 1.188241e+00 210 9.511532e-01 98 10.82 1.083333e+03 9.666667e+02 39 6 1.453333
BMS_077 arizona 6 3 FamousAmos_small.bmp 1.440577e+01 12 999 120 999 999 15.62 1.083333e+03 9.666667e+02 3 15 2.986667
BMS_077 arizona 6 4 PringlesRed.bmp 1.920762e+01 12 999 120 999 999 20.42 1.083333e+03 9.666667e+02 17 43 2.506667
BMS_077 arizona 6 5 Slimjim.bmp 2.400942e+01 22 999 220 999 999 25.23 1.083333e+03 9.666667e+02 52 49 0.606667
BMS_077 arizona 6 6 Whatchamacallit.bmp 2.881127e+01 22 999 220 999 999 30.03 1.083333e+03 9.666667e+02 34 56 1.526667
BMS_077 arizona 6 7 Doritosranch.bmp 3.361312e+01 22 999 220 999 999 34.83 1.083333e+03 9.666667e+02 54 13 0.106667
BMS_077 arizona 6 8 Dots_one.bmp 3.841496e+01 21 1.113165e+00 210 9.667527e-01 98 39.63 1.083333e+03 9.833333e+02 49 14 0.813333
BMS_077 arizona 6 9 AnimalCrackers.bmp 4.321681e+01 22 999 220 999 999 44.43 1.083333e+03 9.833333e+02 40 4 1.213333
BMS_077 arizona 6 10 Snickers.bmp 4.800198e+01 12 999 120 999 999 49.22 1.083333e+03 9.833333e+02 21 50 2.393333
BMS_077 arizona 6 11 Milkduds.bmp 5.280387e+01 22 999 220 999 999 54.02 1.083333e+03 9.833333e+02 48 34 1.000000
BMS_077 arizona 6 12 Riprolls.bmp 5.760568e+01 11 8.924508e-01 11 1.084549e+00 98 58.82 1.100000e+03 9.833333e+02 14 46 2.546667
BMS_077 arizona 6 13 Twix.bmp 6.240752e+01 11 1.143514e+00 110 1.100102e+00 98 63.62 1.116667e+03 9.833333e+02 18 55 2.486667
BMS_077 arizona 6 14 Milano.bmp 6.720937e+01 12 999 120 999 999 68.43 1.116667e+03 9.833333e+02 5 33 2.986667
BMS_077 arizona 6 15 3Musketeers.bmp 7.201121e+01 22 999 220 999 999 73.23 1.116667e+03 9.833333e+02 37 2 1.480000
BMS_077 arizona 6 16 Ghiradelli_milk.bmp 7.681306e+01 12 999 120 999 999 78.03 1.116667e+03 9.833333e+02 15 21 2.526667
BMS_077 arizona 6 17 Sourpatch.bmp 8.161494e+01 12 999 120 999 999 82.83 1.116667e+03 9.833333e+02 6 52 2.966667
BMS_077 arizona 6 18 FigNewton_small.bmp 8.641675e+01 22 999 220 999 999 87.63 1.116667e+03 9.833333e+02 55 16 0.040000
BMS_077 arizona 6 19 Skittles.bmp 9.121864e+01 12 999 120 999 999 92.44 1.116667e+03 9.833333e+02 24 48 2.006667
BMS_077 arizona 6 20 Oreos.bmp 9.600381e+01 12 999 120 999 999 97.22 1.116667e+03 9.833333e+02 9 38 2.820000
BMS_077 arizona 6 21 Hersheykisses.bmp 1.008057e+02 22 999 220 999 999 102.02 1.116667e+03 9.833333e+02 36 25 1.513333
BMS_077 arizona 6 22 Cheezits.bmp 1.056075e+02 12 999 120 999 999 106.82 1.116667e+03 9.833333e+02 23 9 2.013333
BMS_077 arizona 6 23 Keeblerfudgestripes.bmp 1.104093e+02 12 999 120 999 999 111.63 1.116667e+03 9.833333e+02 2 28 2.993333
BMS_077 arizona 6 24 Nutterbutter.bmp 1.152112e+02 21 1.143902e+00 210 9.833982e-01 98 116.43 1.116667e+03 1.000000e+03 45 37 1.046667
BMS_077 arizona 6 25 Jollyrancherred.bmp 1.200130e+02 11 1.400064e+00 1100 1.116748e+00 98 121.23 1.066667e+03 1.000000e+03 12 27 2.626667
BMS_077 arizona 6 26 Lollipopred.bmp 1.248148e+02 21 1.116284e+00 210 1.000092e+00 98 126.03 1.066667e+03 1.016667e+03 43 32 1.053333
BMS_077 arizona 6 27 Funyuns_small.bmp 1.296167e+02 22 999 220 999 999 130.83 1.066667e+03 1.016667e+03 42 20 1.053333
BMS_077 arizona 6 28 MilkyWay.bmp 1.344185e+02 12 999 120 999 999 135.64 1.066667e+03 1.016667e+03 20 35 2.466667
BMS_077 arizona 6 29 Toberlorone.bmp 1.392038e+02 11 1.012388e+00 11 1.066759e+00 98 140.42 1.083333e+03 1.016667e+03 8 54 2.953333
BMS_077 arizona 6 30 Reeses.bmp 1.440056e+02 12 999 120 999 999 145.22 1.083333e+03 1.016667e+03 11 45 2.653333
BMS_077 arizona 6 31 PeanutMMs.bmp 1.488074e+02 22 999 220 999 999 150.02 1.083333e+03 1.016667e+03 33 40 1.526667
BMS_077 arizona 6 32 Laffytaffyred_one.bmp 1.536093e+02 22 999 220 999 999 154.83 1.083333e+03 1.016667e+03 51 30 0.613333
BMS_077 arizona 6 33 Milano.bmp 1.584111e+02 12 999 120 999 999 159.63 1.083333e+03 1.016667e+03 5 33 2.986667
BMS_077 arizona 6 34 Butterfinger.bmp 1.632130e+02 21 1.151126e+00 210 1.016739e+00 98 164.43 1.083333e+03 1.033333e+03 39 6 1.453333
BMS_077 arizona 6 35 FigNewton_small.bmp 1.680148e+02 22 999 220 999 999 169.23 1.083333e+03 1.033333e+03 55 16 0.040000
BMS_077 arizona 6 36 PringlesRed.bmp 1.728167e+02 12 999 120 999 999 174.03 1.083333e+03 1.033333e+03 17 43 2.506667
BMS_077 arizona 6 37 Skittles.bmp 1.776185e+02 12 999 120 999 999 178.84 1.083333e+03 1.033333e+03 24 48 2.006667
BMS_077 arizona 6 38 Jollyrancherred.bmp 1.824037e+02 11 1.156493e+00 110 1.083419e+00 98 183.62 1100 1.033333e+03 12 27 2.626667
BMS_077 arizona 6 39 Dots_one.bmp 1.872055e+02 21 1.200486e+00 2100 1.033408e+00 98 188.42 1100 9.833333e+02 49 14 0.813333
