subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_093 arizona 2 1 Fritos.bmp 4.801804e+00 21 1.067489e+00 210 8.843868e-01 98 6.02 8.166667e+02 9.000000e+02 45 18 0.593333
BMS_093 arizona 2 2 PayDay.bmp 9.603652e+00 12 999 120 999 999 10.82 8.166667e+02 9.000000e+02 24 39 1.193333
BMS_093 arizona 2 3 KitKat_small.bmp 1.440550e+01 12 999 120 999 999 15.62 8.166667e+02 9.000000e+02 15 29 1.360000
BMS_093 arizona 2 4 Riprolls.bmp 1.920739e+01 21 1.082905e+00 210 9.031609e-01 98 20.42 8.166667e+02 9.166667e+02 43 46 0.746667
BMS_093 arizona 2 5 AnimalCrackers.bmp 2.400919e+01 11 9.951076e-01 110 8.198967e-01 98 25.23 8.333333e+02 9.166667e+02 18 4 1.340000
BMS_093 arizona 2 6 Lollipopred.bmp 2.881104e+01 22 999 220 999 999 30.03 8.333333e+02 9.166667e+02 46 32 0.593333
BMS_093 arizona 2 7 Reeses.bmp 3.361293e+01 12 999 120 999 999 34.83 8.333333e+02 9.166667e+02 20 45 1.280000
BMS_093 arizona 2 8 Nutterbutter.bmp 3.841477e+01 22 999 220 999 999 39.63 8.333333e+02 9.166667e+02 36 37 0.866667
BMS_093 arizona 2 9 Goldfish.bmp 4.321662e+01 21 1.090676e+00 210 9.167649e-01 98 44.43 8.333333e+02 9.333333e+02 39 23 0.806667
BMS_093 arizona 2 10 Funyuns_small.bmp 4.801843e+01 22 999 220 999 999 49.24 8.333333e+02 9.333333e+02 33 20 1.080000
BMS_093 arizona 2 11 FrootLoops.bmp 5.280364e+01 22 999 220 999 999 54.02 8.333333e+02 9.333333e+02 40 19 0.800000
BMS_093 arizona 2 12 MilkyWay.bmp 5.760545e+01 11 9.908529e-01 110 8.334527e-01 98 58.82 8.500000e+02 9.333333e+02 14 35 1.366667
BMS_093 arizona 2 13 Laysclassic.bmp 6.240733e+01 22 999 220 999 999 63.62 8.500000e+02 9.333333e+02 42 31 0.780000
BMS_093 arizona 2 14 Dots_one.bmp 6.720914e+01 22 999 220 999 999 68.43 8.500000e+02 9.333333e+02 51 14 0.193333
BMS_093 arizona 2 15 TeddyGrahamschocolate.bmp 7.201098e+01 22 999 220 999 999 73.23 8.500000e+02 9.333333e+02 37 53 0.860000
BMS_093 arizona 2 16 Sourpatch.bmp 7.681283e+01 21 1.188462e+00 210 9.334608e-01 98 78.03 8.500000e+02 9.500000e+02 49 52 0.253333
BMS_093 arizona 2 17 Snickers.bmp 8.161468e+01 12 999 120 999 999 82.83 8.500000e+02 9.500000e+02 9 50 1.620000
BMS_093 arizona 2 18 Jollyrancherred.bmp 8.641652e+01 22 999 220 999 999 87.63 8.500000e+02 9.500000e+02 52 27 0.120000
BMS_093 arizona 2 19 100grand_small.bmp 9.121837e+01 12 999 120 999 999 92.44 8.500000e+02 9.500000e+02 11 1 1.406667
BMS_093 arizona 2 20 Almondjoy.bmp 9.600355e+01 12 999 120 999 999 97.22 8.500000e+02 9.500000e+02 17 3 1.353333
BMS_093 arizona 2 21 Laffytaffyred_one.bmp 1.008054e+02 22 999 220 999 999 102.02 8.500000e+02 9.500000e+02 55 30 0.033333
BMS_093 arizona 2 22 FigNewton_small.bmp 1.056073e+02 22 999 220 999 999 106.82 8.500000e+02 9.500000e+02 54 16 0.066667
BMS_093 arizona 2 23 FamousAmos_small.bmp 1.104091e+02 22 999 220 999 999 111.63 8.500000e+02 9.500000e+02 34 15 0.926667
BMS_093 arizona 2 24 Granolabar.bmp 1.152109e+02 12 999 120 999 999 116.43 8.500000e+02 9.500000e+02 23 24 1.226667
BMS_093 arizona 2 25 Ghiradelli_milk.bmp 1.200128e+02 12 999 120 999 999 121.23 8.500000e+02 9.500000e+02 2 21 1.873333
BMS_093 arizona 2 26 Milkduds.bmp 1.248146e+02 12 999 120 999 999 126.03 8.500000e+02 9.500000e+02 3 34 1.820000
BMS_093 arizona 2 27 Butterfinger.bmp 1.296165e+02 11 1.095829e+00 110 8.501198e-01 98 130.83 8.666667e+02 9.500000e+02 12 6 1.406667
BMS_093 arizona 2 28 Whatchamacallit.bmp 1.344183e+02 11 1.032983e+00 110 8.667934e-01 98 135.64 8.833333e+02 9.500000e+02 8 56 1.646667
BMS_093 arizona 2 29 Hersheykisses.bmp 1.392035e+02 22 999 220 999 999 140.42 8.833333e+02 9.500000e+02 48 25 0.286667
BMS_093 arizona 2 30 Milano.bmp 1.440054e+02 12 999 120 999 999 145.22 8.833333e+02 9.500000e+02 6 33 1.686667
BMS_093 arizona 2 31 Cheezits.bmp 1.488072e+02 12 999 120 999 999 150.02 8.833333e+02 9.500000e+02 21 9 1.266667
BMS_093 arizona 2 32 MrGoodbar.bmp 1.536090e+02 12 999 120 999 999 154.83 8.833333e+02 9.500000e+02 5 36 1.720000
BMS_093 arizona 2 33 FigNewton_small.bmp 1.584109e+02 22 999 220 999 999 159.63 8.833333e+02 9.500000e+02 54 16 0.066667
BMS_093 arizona 2 34 Whatchamacallit.bmp 1.632128e+02 11 1.063551e+00 110 8.834437e-01 98 164.43 9.000000e+02 9.500000e+02 8 56 1.646667
BMS_093 arizona 2 35 TeddyGrahamschocolate.bmp 1.680146e+02 22 999 220 999 999 169.23 9.000000e+02 9.500000e+02 37 53 0.860000
BMS_093 arizona 2 36 FamousAmos_small.bmp 1.728164e+02 22 999 220 999 999 174.03 9.000000e+02 9.500000e+02 34 15 0.926667
BMS_093 arizona 2 37 PayDay.bmp 1.776183e+02 12 999 120 999 999 178.84 9.000000e+02 9.500000e+02 24 39 1.193333
BMS_093 arizona 2 38 FrootLoops.bmp 1.824034e+02 22 999 220 999 999 183.62 9.000000e+02 9.500000e+02 40 19 0.800000
BMS_093 arizona 2 39 Milkduds.bmp 1.872053e+02 12 999 120 999 999 188.42 9.000000e+02 9.500000e+02 3 34 1.820000
BMS_093 arizona 2 40 Dots_one.bmp 1.920071e+02 22 999 220 999 999 193.22 9.000000e+02 9.500000e+02 51 14 0.193333
BMS_093 arizona 2 41 Granolabar.bmp 1.968090e+02 12 999 120 999 999 198.03 9.000000e+02 9.500000e+02 23 24 1.226667
BMS_093 arizona 2 42 MrGoodbar.bmp 2.016109e+02 12 999 120 999 999 202.83 9.000000e+02 9.500000e+02 5 36 1.720000
BMS_093 arizona 2 43 Milano.bmp 2.064127e+02 12 999 120 999 999 207.63 9.000000e+02 9.500000e+02 6 33 1.686667
BMS_093 arizona 2 44 Snickers.bmp 2.112145e+02 12 999 120 999 999 212.43 9.000000e+02 9.500000e+02 9 50 1.620000
BMS_093 arizona 2 45 Lollipopred.bmp 2.160164e+02 22 999 220 999 999 217.23 9.000000e+02 9.500000e+02 46 32 0.593333
BMS_093 arizona 2 46 AnimalCrackers.bmp 2.208183e+02 11 1.080066e+00 110 9.001138e-01 98 222.04 9.166667e+02 9.500000e+02 18 4 1.340000
BMS_093 arizona 2 47 KitKat_small.bmp 2.256034e+02 12 999 120 999 999 226.82 9.166667e+02 9.500000e+02 15 29 1.360000
BMS_093 arizona 2 48 MilkyWay.bmp 2.304053e+02 11 1.081999e+00 110 9.167516e-01 98 231.62 9.333333e+02 9.500000e+02 14 35 1.366667
BMS_093 arizona 2 49 Reeses.bmp 2.352071e+02 12 999 120 999 999 236.42 9.333333e+02 9.500000e+02 20 45 1.280000
BMS_093 arizona 2 50 Nutterbutter.bmp 2.400090e+02 22 999 220 999 999 241.23 9.333333e+02 9.500000e+02 36 37 0.866667
BMS_093 arizona 2 51 Butterfinger.bmp 2.448108e+02 11 9.855070e-01 110 9.334287e-01 98 246.03 9.500000e+02 9.500000e+02 12 6 1.406667
BMS_093 arizona 2 52 Laffytaffyred_one.bmp 2.496126e+02 22 999 220 999 999 250.83 9.500000e+02 9.500000e+02 55 30 0.033333
BMS_093 arizona 2 53 Laysclassic.bmp 2.544145e+02 22 999 220 999 999 255.63 9.500000e+02 9.500000e+02 42 31 0.780000
BMS_093 arizona 2 54 100grand_small.bmp 2.592163e+02 12 999 120 999 999 260.43 9.500000e+02 9.500000e+02 11 1 1.406667
BMS_093 arizona 2 55 Funyuns_small.bmp 2.640182e+02 22 999 220 999 999 265.24 9.500000e+02 9.500000e+02 33 20 1.080000
BMS_093 arizona 2 56 Fritos.bmp 2.688033e+02 21 1.170940e+00 210 9.501087e-01 98 270.02 9.500000e+02 9.666667e+02 45 18 0.593333
BMS_093 arizona 2 57 Jollyrancherred.bmp 2.736052e+02 22 999 220 999 999 274.82 9.500000e+02 9.666667e+02 52 27 0.120000
BMS_093 arizona 2 58 Cheezits.bmp 2.784070e+02 12 999 120 999 999 279.62 9.500000e+02 9.666667e+02 21 9 1.266667
BMS_093 arizona 2 59 Goldfish.bmp 2.832089e+02 21 1.133423e+00 210 9.667555e-01 98 284.43 9.500000e+02 9.833333e+02 39 23 0.806667
BMS_093 arizona 2 60 Ghiradelli_milk.bmp 2.880108e+02 12 999 120 999 999 289.23 9.500000e+02 9.833333e+02 2 21 1.873333
BMS_093 arizona 2 61 Riprolls.bmp 2.928126e+02 21 1.053741e+00 210 9.834477e-01 98 294.03 9.500000e+02 1.000000e+03 43 46 0.746667
BMS_093 arizona 2 62 Almondjoy.bmp 2.976144e+02 12 999 120 999 999 298.83 9.500000e+02 1.000000e+03 17 3 1.353333
BMS_093 arizona 2 63 Hersheykisses.bmp 3.024163e+02 22 999 220 999 999 303.63 9.500000e+02 1.000000e+03 48 25 0.286667
BMS_093 arizona 2 64 Sourpatch.bmp 3.072181e+02 21 1.200173e+00 2100 1.000127e+00 98 308.44 9.500000e+02 9.500000e+02 49 52 0.253333
