subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_080 arizona 6 1 Reeses.bmp 4.801845e+00 21 1.230932e+00 2100 9.510616e-01 98 6.02 8.166667e+02 9.000000e+02 40 45 1.540000
BMS_080 arizona 6 2 BabyRuth.bmp 9.603734e+00 21 1.133072e+00 210 9.034208e-01 98 10.82 8.166667e+02 9.166667e+02 46 5 1.193333
BMS_080 arizona 6 3 Lollipopred.bmp 1.440558e+01 22 999 220 999 999 15.62 8.166667e+02 9.166667e+02 52 32 0.673333
BMS_080 arizona 6 4 RitzBitz2.bmp 1.920738e+01 12 999 120 999 999 20.42 8.166667e+02 9.166667e+02 14 47 2.406667
BMS_080 arizona 6 5 Hersheykisses.bmp 2.400927e+01 12 999 120 999 999 25.23 8.166667e+02 9.166667e+02 18 25 2.320000
BMS_080 arizona 6 6 SourSkittles.bmp 2.881112e+01 11 1.024693e+00 110 8.199136e-01 98 30.03 8.333333e+02 9.166667e+02 11 51 2.600000
BMS_080 arizona 6 7 FamousAmos_small.bmp 3.361296e+01 22 999 220 999 999 34.83 8.333333e+02 9.166667e+02 39 15 1.553333
BMS_080 arizona 6 8 FlamingCheetos.bmp 3.841477e+01 12 999 120 999 999 39.63 8.333333e+02 9.166667e+02 3 17 2.973333
BMS_080 arizona 6 9 Dots_one.bmp 4.321661e+01 22 999 220 999 999 44.43 8.333333e+02 9.166667e+02 55 14 0.433333
BMS_080 arizona 6 10 Redvines_small.bmp 4.800178e+01 21 1.128032e+00 210 9.167892e-01 98 49.22 8.333333e+02 9.333333e+02 42 44 1.480000
BMS_080 arizona 6 11 Snickers.bmp 5.280363e+01 22 999 220 999 999 54.02 8.333333e+02 9.333333e+02 34 50 1.740000
BMS_080 arizona 6 12 MrGoodbar.bmp 5.760548e+01 22 999 220 999 999 58.82 8.333333e+02 9.333333e+02 37 36 1.620000
BMS_080 arizona 6 13 Butterfinger.bmp 6.240732e+01 22 999 220 999 999 63.62 8.333333e+02 9.333333e+02 51 6 0.720000
BMS_080 arizona 6 14 CheesyDoritos.bmp 6.720917e+01 11 1.063657e+00 110 8.334301e-01 98 68.43 8.500000e+02 9.333333e+02 17 7 2.340000
BMS_080 arizona 6 15 Laffytaffyred_one.bmp 7.201106e+01 22 999 220 999 999 73.23 8.500000e+02 9.333333e+02 54 30 0.506667
BMS_080 arizona 6 16 Milkduds.bmp 7.681286e+01 12 999 120 999 999 78.03 8.500000e+02 9.333333e+02 12 34 2.593333
BMS_080 arizona 6 17 3Musketeers.bmp 8.161475e+01 22 999 220 999 999 82.83 8.500000e+02 9.333333e+02 45 2 1.320000
