subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_087 arizona 5 1 Nutterbutter.bmp 4.801847e+00 12 999 120 999 999 6.02 9.500000e+02 8.833333e+02 17 37 1.826667
BMS_087 arizona 5 2 MilkyWay.bmp 9.603691e+00 12 999 120 999 999 10.82 9.500000e+02 8.833333e+02 23 35 1.500000
BMS_087 arizona 5 3 Riprolls.bmp 1.440558e+01 22 999 220 999 999 15.62 9.500000e+02 8.833333e+02 37 46 1.033333
BMS_087 arizona 5 4 Redvines_small.bmp 1.920738e+01 22 999 220 999 999 20.42 9.500000e+02 8.833333e+02 40 44 1.020000
BMS_087 arizona 5 5 Skittles.bmp 2.400927e+01 12 999 120 999 999 25.23 9.500000e+02 8.833333e+02 15 48 2.013333
BMS_087 arizona 5 6 Cheezits.bmp 2.881112e+01 12 999 120 999 999 30.03 9.500000e+02 8.833333e+02 5 9 2.680000
BMS_087 arizona 5 7 Funyuns_small.bmp 3.361296e+01 22 999 220 999 999 34.83 9.500000e+02 8.833333e+02 55 20 0.180000
BMS_087 arizona 5 8 Laysclassic.bmp 3.841481e+01 22 999 220 999 999 39.63 9.500000e+02 8.833333e+02 46 31 0.560000
BMS_087 arizona 5 9 PringlesRed.bmp 4.321665e+01 21 1.133024e+00 210 8.844513e-01 98 44.43 9.500000e+02 9.000000e+02 43 43 0.846667
BMS_087 arizona 5 10 FamousAmos_small.bmp 4.800179e+01 11 1.184865e+00 110 9.532591e-01 98 49.22 9.666667e+02 9.000000e+02 8 15 2.520000
BMS_087 arizona 5 11 Hersheymilk_several.bmp 5.280367e+01 21 1.132005e+00 210 9.001291e-01 98 54.02 9.666667e+02 9.166667e+02 49 26 0.506667
BMS_087 arizona 5 12 Ghiradelli_milk_Almonds.bmp 5.760552e+01 21 1.238184e+00 2100 9.167676e-01 98 58.82 9.666667e+02 8.666667e+02 39 22 1.020000
BMS_087 arizona 5 13 Toberlorone.bmp 6.240733e+01 12 999 120 999 999 63.62 9.666667e+02 8.666667e+02 9 54 2.506667
BMS_087 arizona 5 14 Laffytaffyred_one.bmp 6.720921e+01 22 999 220 999 999 68.43 9.666667e+02 8.666667e+02 51 30 0.300000
BMS_087 arizona 5 15 AnimalCrackers.bmp 7.201102e+01 12 999 120 999 999 73.23 9.666667e+02 8.666667e+02 20 4 1.686667
BMS_087 arizona 5 16 TeddyGrahamschocolate.bmp 7.681290e+01 11 1.322801e+00 1100 9.667906e-01 98 78.03 9.166667e+02 8.666667e+02 18 53 1.760000
BMS_087 arizona 5 17 Dots_one.bmp 8.161475e+01 22 999 220 999 999 82.83 9.166667e+02 8.666667e+02 34 14 1.040000
BMS_087 arizona 5 18 Doritosranch.bmp 8.641656e+01 22 999 220 999 999 87.63 9.166667e+02 8.666667e+02 33 13 1.040000
BMS_087 arizona 5 19 Oreos.bmp 9.120173e+01 12 999 120 999 999 92.42 9.166667e+02 8.666667e+02 6 38 2.560000
BMS_087 arizona 5 20 SourSkittles.bmp 9.600357e+01 21 1.313131e+00 2100 8.667854e-01 98 97.22 9.166667e+02 8.166667e+02 45 51 0.566667
BMS_087 arizona 5 21 PayDay.bmp 1.008054e+02 22 999 220 999 999 102.02 9.166667e+02 8.166667e+02 54 39 0.206667
BMS_087 arizona 5 22 BabyRuth.bmp 1.056073e+02 22 999 220 999 999 106.82 9.166667e+02 8.166667e+02 48 5 0.506667
BMS_087 arizona 5 23 Milkduds.bmp 1.104092e+02 12 999 120 999 999 111.63 9.166667e+02 8.166667e+02 3 34 2.793333
BMS_087 arizona 5 24 Whatchamacallit.bmp 1.152110e+02 12 999 120 999 999 116.43 9.166667e+02 8.166667e+02 2 56 2.946667
BMS_087 arizona 5 25 Chocolate_mm.bmp 1.200128e+02 11 1.234905e+00 1100 9.167589e-01 98 121.23 8.666667e+02 8.166667e+02 12 11 2.420000
BMS_087 arizona 5 26 Ghiradelli_milk.bmp 1.248147e+02 11 1.089031e+00 110 8.667847e-01 98 126.03 8.833333e+02 8.166667e+02 14 21 2.013333
BMS_087 arizona 5 27 Reeses.bmp 1.296165e+02 12 999 120 999 999 130.83 8.833333e+02 8.166667e+02 24 45 1.500000
BMS_087 arizona 5 28 Granolabar.bmp 1.344017e+02 22 999 220 999 999 135.62 8.833333e+02 8.166667e+02 36 24 1.033333
BMS_087 arizona 5 29 Slimjim.bmp 1.392035e+02 22 999 220 999 999 140.42 8.833333e+02 8.166667e+02 42 49 1.013333
BMS_087 arizona 5 30 Cheetos.bmp 1.440054e+02 12 999 120 999 999 145.22 8.833333e+02 8.166667e+02 21 8 1.513333
BMS_087 arizona 5 31 FigNewton_small.bmp 1.488072e+02 22 999 220 999 999 150.02 8.833333e+02 8.166667e+02 52 16 0.286667
