subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_087 arizona 3 1 Hersheymilk_several.bmp 4.801848e+00 21 1.087192e+00 210 8.177095e-01 98 6.02 8.833333e+02 8.333333e+02 49 26 0.506667
BMS_087 arizona 3 2 FamousAmos_small.bmp 9.603734e+00 11 1.156130e+00 110 8.864868e-01 98 10.82 9.000000e+02 8.333333e+02 8 15 2.520000
BMS_087 arizona 3 3 Dots_one.bmp 1.440554e+01 22 999 220 999 999 15.62 9.000000e+02 8.333333e+02 34 14 1.040000
BMS_087 arizona 3 4 SourSkittles.bmp 1.920743e+01 21 1.187540e+00 210 8.366455e-01 98 20.42 9.000000e+02 8.500000e+02 45 51 0.566667
BMS_087 arizona 3 5 PringlesRed.bmp 2.400923e+01 21 1.104740e+00 210 8.501319e-01 98 25.23 9.000000e+02 8.666667e+02 43 43 0.846667
BMS_087 arizona 3 6 Riprolls.bmp 2.881108e+01 22 999 220 999 999 30.03 9.000000e+02 8.666667e+02 37 46 1.033333
BMS_087 arizona 3 7 Chocolate_mm.bmp 3.361296e+01 11 1.144096e+00 110 9.001177e-01 98 34.83 9.166667e+02 8.666667e+02 12 11 2.420000
BMS_087 arizona 3 8 CheesyDoritos.bmp 3.841481e+01 12 999 120 999 999 39.63 9.166667e+02 8.666667e+02 11 7 2.473333
BMS_087 arizona 3 9 Laysclassic.bmp 4.321666e+01 22 999 220 999 999 44.43 9.166667e+02 8.666667e+02 46 31 0.560000
BMS_087 arizona 3 10 Toberlorone.bmp 4.800183e+01 12 999 120 999 999 49.22 9.166667e+02 8.666667e+02 9 54 2.506667
BMS_087 arizona 3 11 TeddyGrahamschocolate.bmp 5.280367e+01 11 1.175213e+00 110 9.168080e-01 98 54.02 9.333333e+02 8.666667e+02 18 53 1.760000
BMS_087 arizona 3 12 BabyRuth.bmp 5.760548e+01 22 999 220 999 999 58.82 9.333333e+02 8.666667e+02 48 5 0.506667
BMS_087 arizona 3 13 Cheezits.bmp 6.240732e+01 12 999 120 999 999 63.62 9.333333e+02 8.666667e+02 5 9 2.680000
