subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_088 ariozona 3 1 Sourpatch.bmp 4.801889e+00 12 999 120 999 999 6.04 1.016667e+03 1.016667e+03 18 52 1.086667
BMS_088 ariozona 3 2 AnimalCrackers.bmp 9.603693e+00 21 1.209631e+00 2100 1.017792e+00 98 10.82 1.016667e+03 9.666667e+02 40 4 1.033333
BMS_088 ariozona 3 3 CheesyDoritos.bmp 1.440558e+01 12 999 120 999 999 15.62 1.016667e+03 9.666667e+02 3 7 2.026667
BMS_088 ariozona 3 4 Hersheymilk_several.bmp 1.920739e+01 22 999 220 999 999 20.42 1.016667e+03 9.666667e+02 39 26 1.040000
BMS_088 ariozona 3 5 Ghiradelli_milk.bmp 2.400928e+01 12 999 120 999 999 25.23 1.016667e+03 9.666667e+02 6 21 2.013333
BMS_088 ariozona 3 6 Twix.bmp 2.881112e+01 12 999 120 999 999 30.03 1.016667e+03 9.666667e+02 12 55 1.986667
BMS_088 ariozona 3 7 PringlesRed.bmp 3.361293e+01 22 999 220 999 999 34.83 1.016667e+03 9.666667e+02 36 43 1.046667
BMS_088 ariozona 3 8 Toberlorone.bmp 3.841482e+01 11 1.272622e+00 1100 1.017921e+00 98 39.63 9.666667e+02 9.666667e+02 15 54 1.100000
BMS_088 ariozona 3 9 100grand_small.bmp 4.321662e+01 21 1.111853e+00 210 9.667401e-01 98 44.43 9.666667e+02 9.833333e+02 42 1 1.026667
BMS_088 ariozona 3 10 Granolabar.bmp 4.800183e+01 22 999 220 999 999 49.22 9.666667e+02 9.833333e+02 49 24 0.113333
BMS_088 ariozona 3 11 Riprolls.bmp 5.280368e+01 22 999 220 999 999 54.02 9.666667e+02 9.833333e+02 54 46 0.100000
BMS_088 ariozona 3 12 Jollyrancherred.bmp 5.760549e+01 21 1.181991e+00 210 9.834024e-01 98 58.82 9.666667e+02 1.000000e+03 46 27 0.153333
BMS_088 ariozona 3 13 Laysclassic.bmp 6.240733e+01 12 999 120 999 999 63.62 9.666667e+02 1.000000e+03 20 31 1.073333
BMS_088 ariozona 3 14 Reeses.bmp 6.720918e+01 22 999 220 999 999 68.43 9.666667e+02 1.000000e+03 45 45 1.013333
BMS_088 ariozona 3 15 RitzBitz2.bmp 7.201107e+01 22 999 220 999 999 73.23 9.666667e+02 1.000000e+03 37 47 1.046667
BMS_088 ariozona 3 16 Lollipopred.bmp 7.681288e+01 22 999 220 999 999 78.03 9.666667e+02 1.000000e+03 34 32 1.046667
BMS_088 ariozona 3 17 Chocolate_mm.bmp 8.161472e+01 12 999 120 999 999 82.83 9.666667e+02 1.000000e+03 8 11 2.006667
BMS_088 ariozona 3 18 FlamingCheetos.bmp 8.641657e+01 12 999 120 999 999 87.63 9.666667e+02 1.000000e+03 21 17 1.066667
BMS_088 ariozona 3 19 Keeblerfudgestripes.bmp 9.120174e+01 22 999 220 999 999 92.42 9.666667e+02 1.000000e+03 43 28 1.020000
BMS_088 ariozona 3 20 Oreos.bmp 9.600363e+01 11 1.070758e+00 110 9.667435e-01 98 97.22 9.833333e+02 1.000000e+03 11 38 1.986667
BMS_088 ariozona 3 21 Butterfinger.bmp 1.008054e+02 12 999 120 999 999 102.02 9.833333e+02 1.000000e+03 2 6 2.040000
BMS_088 ariozona 3 22 Goldfish.bmp 1.056073e+02 11 6.912095e-01 11 9.834154e-01 98 106.82 1.000000e+03 1.000000e+03 17 23 1.086667
BMS_088 ariozona 3 23 Slimjim.bmp 1.104091e+02 21 1.216205e+00 2100 1.000086e+00 98 111.63 1.000000e+03 9.500000e+02 48 49 0.126667
BMS_088 ariozona 3 24 Snickers.bmp 1.152110e+02 12 999 120 999 999 116.43 1.000000e+03 9.500000e+02 23 50 1.066667
BMS_088 ariozona 3 25 PopTartsCinnamon.bmp 1.200129e+02 22 999 220 999 999 121.23 1.000000e+03 9.500000e+02 33 41 1.053333
BMS_088 ariozona 3 26 FigNewton_small.bmp 1.248147e+02 22 999 220 999 999 126.03 1.000000e+03 9.500000e+02 52 16 0.100000
BMS_088 ariozona 3 27 Doritosranch.bmp 1.296165e+02 12 999 120 999 999 130.83 1.000000e+03 9.500000e+02 5 13 2.020000
BMS_088 ariozona 3 28 FrootLoops.bmp 1.344017e+02 22 999 220 999 999 135.62 1.000000e+03 9.500000e+02 55 19 0.093333
BMS_088 ariozona 3 29 FamousAmos_small.bmp 1.392035e+02 11 9.729618e-01 11 1.000085e+00 98 140.42 1.016667e+03 9.500000e+02 9 15 2.000000
