subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_078 arizona 2 1 AnimalCrackers.bmp 4.801847e+00 12 999 120 999 999 6.02 8.833333e+02 8.833333e+02 23 4 1.540000
BMS_078 arizona 2 2 Laffytaffyred_one.bmp 9.603691e+00 22 999 220 999 999 10.82 8.833333e+02 8.833333e+02 33 30 1.073333
BMS_078 arizona 2 3 100grand_small.bmp 1.440554e+01 22 999 220 999 999 15.62 8.833333e+02 8.833333e+02 43 1 0.833333
BMS_078 arizona 2 4 Slimjim.bmp 1.920742e+01 22 999 220 999 999 20.42 8.833333e+02 8.833333e+02 51 49 0.380000
BMS_078 arizona 2 5 CheesyDoritos.bmp 2.400927e+01 11 1.260897e+00 1100 8.845448e-01 98 25.23 8.333333e+02 8.833333e+02 9 7 2.026667
BMS_078 arizona 2 6 Hersheymilk_several.bmp 2.881108e+01 21 1.140102e+00 210 8.866467e-01 98 30.03 8.333333e+02 9.000000e+02 42 26 0.853333
BMS_078 arizona 2 7 FamousAmos_small.bmp 3.361292e+01 12 999 120 999 999 34.83 8.333333e+02 9.000000e+02 14 15 1.993333
BMS_078 arizona 2 8 Fritos.bmp 3.841477e+01 21 1.196399e+00 210 9.001238e-01 98 39.63 8.333333e+02 9.166667e+02 48 18 0.586667
BMS_078 arizona 2 9 Cheetos.bmp 4.321661e+01 12 999 120 999 999 44.43 8.333333e+02 9.166667e+02 21 8 1.680000
BMS_078 arizona 2 10 Crunch.bmp 4.800178e+01 12 999 120 999 999 49.22 8.333333e+02 9.166667e+02 3 12 2.980000
BMS_078 arizona 2 11 Funyuns_small.bmp 5.280367e+01 11 1.138500e+00 110 8.334100e-01 98 54.02 8.500000e+02 9.166667e+02 17 20 1.946667
BMS_078 arizona 2 12 MrGoodbar.bmp 5.760548e+01 22 999 220 999 999 58.82 8.500000e+02 9.166667e+02 37 36 1.060000
BMS_078 arizona 2 13 Ghiradelli_milk_Almonds.bmp 6.240732e+01 12 999 120 999 999 63.62 8.500000e+02 9.166667e+02 24 22 1.533333
BMS_078 arizona 2 14 Keeblerfudgestripes.bmp 6.720921e+01 22 999 220 999 999 68.43 8.500000e+02 9.166667e+02 34 28 1.066667
BMS_078 arizona 2 15 Chocolate_mm.bmp 7.201106e+01 12 999 120 999 999 73.23 8.500000e+02 9.166667e+02 12 11 2.000000
BMS_078 arizona 2 16 SourSkittles.bmp 7.681290e+01 12 999 120 999 999 78.03 8.500000e+02 9.166667e+02 6 51 2.340000
BMS_078 arizona 2 17 PopTartsStrawberry.bmp 8.161475e+01 12 999 120 999 999 82.83 8.500000e+02 9.166667e+02 8 42 2.033333
BMS_078 arizona 2 18 Sourpatch.bmp 8.641655e+01 22 999 220 999 999 87.63 8.500000e+02 9.166667e+02 39 52 1.053333
BMS_078 arizona 2 19 FigNewton_small.bmp 9.120177e+01 21 1.152397e+00 210 9.167907e-01 98 92.42 8.500000e+02 9.333333e+02 40 16 1.013333
BMS_078 arizona 2 20 Nutterbutter.bmp 9.600357e+01 22 999 220 999 999 97.22 8.500000e+02 9.333333e+02 55 37 0.020000
BMS_078 arizona 2 21 Twix.bmp 1.008054e+02 12 999 120 999 999 102.02 8.500000e+02 9.333333e+02 2 55 2.993333
BMS_078 arizona 2 22 Milkduds.bmp 1.056073e+02 21 1.250897e+00 2100 9.334635e-01 98 106.82 8.500000e+02 8.833333e+02 46 34 0.660000
BMS_078 arizona 2 23 Laysclassic.bmp 1.104091e+02 11 1.128058e+00 110 8.501076e-01 98 111.63 8.666667e+02 8.833333e+02 15 31 1.986667
