subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_082 arizona 3 1 PopTartsStrawberry.bmp 4.801805e+00 22 999 220 999 999 6.02 9.500000e+02 8.833333e+02 34 42 0.513333
BMS_082 arizona 3 2 Almondjoy.bmp 9.603650e+00 22 999 220 999 999 10.82 9.500000e+02 8.833333e+02 37 3 0.500000
BMS_082 arizona 3 3 Goldfish.bmp 1.440554e+01 22 999 220 999 999 15.62 9.500000e+02 8.833333e+02 49 23 0.420000
BMS_082 arizona 3 4 Ghiradelli_milk.bmp 1.920734e+01 12 999 120 999 999 20.42 9.500000e+02 8.833333e+02 6 21 1.060000
BMS_082 arizona 3 5 Funyuns_small.bmp 2.400919e+01 12 999 120 999 999 25.23 9.500000e+02 8.833333e+02 8 20 1.040000
BMS_082 arizona 3 6 Jollyrancherred.bmp 2.881107e+01 22 999 220 999 999 30.03 9.500000e+02 8.833333e+02 55 27 0.233333
BMS_082 arizona 3 7 Toberlorone.bmp 3.361292e+01 12 999 120 999 999 34.83 9.500000e+02 8.833333e+02 20 54 0.780000
BMS_082 arizona 3 8 Laffytaffyred_one.bmp 3.841477e+01 11 1.225531e+00 1100 9.511475e-01 98 39.63 9.000000e+02 8.833333e+02 17 30 0.986667
BMS_082 arizona 3 9 BabyRuth.bmp 4.321661e+01 22 999 220 999 999 44.43 9.000000e+02 8.833333e+02 39 5 0.493333
BMS_082 arizona 3 10 Milano.bmp 4.800174e+01 12 999 120 999 999 49.22 9.000000e+02 8.833333e+02 12 33 1.020000
BMS_082 arizona 3 11 MilkyWay.bmp 5.280359e+01 21 1.141624e+00 210 8.866757e-01 98 54.02 9.000000e+02 9.000000e+02 40 35 0.493333
BMS_082 arizona 3 12 Whatchamacallit.bmp 5.760544e+01 21 1.147769e+00 210 9.001320e-01 98 58.82 9.000000e+02 9.166667e+02 42 56 0.486667
BMS_082 arizona 3 13 Oreos.bmp 6.240732e+01 22 999 220 999 999 63.62 9.000000e+02 9.166667e+02 33 38 0.513333
BMS_082 arizona 3 14 FrootLoops.bmp 6.720917e+01 12 999 120 999 999 68.43 9.000000e+02 9.166667e+02 23 19 0.566667
BMS_082 arizona 3 15 FigNewton_small.bmp 7.201101e+01 21 1.182263e+00 210 9.167783e-01 98 73.23 9.000000e+02 9.333333e+02 48 16 0.440000
BMS_082 arizona 3 16 Crunch.bmp 7.681282e+01 22 999 220 999 999 78.03 9.000000e+02 9.333333e+02 45 12 0.473333
BMS_082 arizona 3 17 Hersheymilk_several.bmp 8.161471e+01 22 999 220 999 999 82.83 9.000000e+02 9.333333e+02 54 26 0.286667
BMS_082 arizona 3 18 Keeblerfudgestripes.bmp 8.641651e+01 12 999 120 999 999 87.63 9.000000e+02 9.333333e+02 2 28 1.466667
BMS_082 arizona 3 19 SourSkittles.bmp 9.120172e+01 12 999 120 999 999 92.42 9.000000e+02 9.333333e+02 18 51 0.940000
BMS_082 arizona 3 20 Twix.bmp 9.600353e+01 12 999 120 999 999 97.22 9.000000e+02 9.333333e+02 14 55 1.006667
BMS_082 arizona 3 21 Snickers.bmp 1.008054e+02 22 999 220 999 999 102.02 9.000000e+02 9.333333e+02 36 50 0.506667
BMS_082 arizona 3 22 Skittles.bmp 1.056072e+02 11 1.163083e+00 110 9.000764e-01 98 106.82 9.166667e+02 9.333333e+02 15 48 1.000000
BMS_082 arizona 3 23 3Musketeers.bmp 1.104091e+02 12 999 120 999 999 111.63 9.166667e+02 9.333333e+02 21 2 0.740000
BMS_082 arizona 3 24 Fritos.bmp 1.152110e+02 22 999 220 999 999 116.43 9.166667e+02 9.333333e+02 43 18 0.480000
BMS_082 arizona 3 25 AnimalCrackers.bmp 1.200128e+02 12 999 120 999 999 121.23 9.166667e+02 9.333333e+02 3 4 1.240000
BMS_082 arizona 3 26 MrGoodbar.bmp 1.248146e+02 12 999 120 999 999 126.03 9.166667e+02 9.333333e+02 24 36 0.566667
BMS_082 arizona 3 27 Granolabar.bmp 1.296164e+02 11 1.171859e+00 110 9.167635e-01 98 130.83 9.333333e+02 9.333333e+02 9 24 1.040000
BMS_082 arizona 3 28 PringlesRed.bmp 1.344017e+02 22 999 220 999 999 135.62 9.333333e+02 9.333333e+02 51 43 0.366667
BMS_082 arizona 3 29 CheesyDoritos.bmp 1.392035e+02 22 999 220 999 999 140.42 9.333333e+02 9.333333e+02 52 7 0.340000
BMS_082 arizona 3 30 PayDay.bmp 1.440054e+02 21 1.452958e+00 2100 9.334360e-01 98 145.22 9.333333e+02 8.833333e+02 46 39 0.466667
BMS_082 arizona 3 31 Sourpatch.bmp 1.488072e+02 12 999 120 999 999 150.02 9.333333e+02 8.833333e+02 5 52 1.166667
BMS_082 arizona 3 32 Cheezits.bmp 1.536090e+02 11 1.157228e+00 110 9.334191e-01 98 154.83 9.500000e+02 8.833333e+02 11 9 1.020000
BMS_082 arizona 3 33 Keeblerfudgestripes.bmp 1.584109e+02 12 999 120 999 999 159.63 9.500000e+02 8.833333e+02 2 28 1.466667
BMS_082 arizona 3 34 Milano.bmp 1.632127e+02 12 999 120 999 999 164.43 9.500000e+02 8.833333e+02 12 33 1.020000
BMS_082 arizona 3 35 Twix.bmp 1.680145e+02 12 999 120 999 999 169.23 9.500000e+02 8.833333e+02 14 55 1.006667
BMS_082 arizona 3 36 PringlesRed.bmp 1.728164e+02 22 999 220 999 999 174.03 9.500000e+02 8.833333e+02 51 43 0.366667
BMS_082 arizona 3 37 Fritos.bmp 1.776016e+02 22 999 220 999 999 178.82 9.500000e+02 8.833333e+02 43 18 0.480000
BMS_082 arizona 3 38 Granolabar.bmp 1.824034e+02 11 1.163867e+00 110 9.500905e-01 98 183.62 9.666667e+02 8.833333e+02 9 24 1.040000
BMS_082 arizona 3 39 MrGoodbar.bmp 1.872053e+02 12 999 120 999 999 188.42 9.666667e+02 8.833333e+02 24 36 0.566667
BMS_082 arizona 3 40 FrootLoops.bmp 1.920071e+02 12 999 120 999 999 193.22 9.666667e+02 8.833333e+02 23 19 0.566667
BMS_082 arizona 3 41 AnimalCrackers.bmp 1.968089e+02 12 999 120 999 999 198.03 9.666667e+02 8.833333e+02 3 4 1.240000
BMS_082 arizona 3 42 CheesyDoritos.bmp 2.016108e+02 22 999 220 999 999 202.83 9.666667e+02 8.833333e+02 52 7 0.340000
BMS_082 arizona 3 43 Laffytaffyred_one.bmp 2.064127e+02 11 1.183605e+00 110 9.667897e-01 98 207.63 9.833333e+02 8.833333e+02 17 30 0.986667
BMS_082 arizona 3 44 Oreos.bmp 2.112145e+02 22 999 220 999 999 212.43 9.833333e+02 8.833333e+02 33 38 0.513333
BMS_082 arizona 3 45 Almondjoy.bmp 2.160164e+02 22 999 220 999 999 217.23 9.833333e+02 8.833333e+02 37 3 0.500000
BMS_082 arizona 3 46 PayDay.bmp 2.208015e+02 21 1.132794e+00 210 8.834332e-01 98 222.02 9.833333e+02 9.000000e+02 46 39 0.466667
BMS_082 arizona 3 47 Cheezits.bmp 2.256034e+02 11 1.335937e+00 1100 9.834033e-01 98 226.82 9.333333e+02 9.000000e+02 11 9 1.020000
BMS_082 arizona 3 48 3Musketeers.bmp 2.304052e+02 12 999 120 999 999 231.62 9.333333e+02 9.000000e+02 21 2 0.740000
BMS_082 arizona 3 49 Toberlorone.bmp 2.352070e+02 12 999 120 999 999 236.42 9.333333e+02 9.000000e+02 20 54 0.780000
BMS_082 arizona 3 50 Snickers.bmp 2.400089e+02 22 999 220 999 999 241.23 9.333333e+02 9.000000e+02 36 50 0.506667
BMS_082 arizona 3 51 Hersheymilk_several.bmp 2.448108e+02 22 999 220 999 999 246.03 9.333333e+02 9.000000e+02 54 26 0.286667
BMS_082 arizona 3 52 FigNewton_small.bmp 2.496126e+02 21 1.142705e+00 210 9.000850e-01 98 250.83 9.333333e+02 9.166667e+02 48 16 0.440000
BMS_082 arizona 3 53 Funyuns_small.bmp 2.544144e+02 12 999 120 999 999 255.63 9.333333e+02 9.166667e+02 8 20 1.040000
