subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_082 arizona 4 1 Milano.bmp 4.801846e+00 12 999 120 999 999 6.02 8.833333e+02 9.500000e+02 12 33 1.020000
BMS_082 arizona 4 2 Jollyrancherred.bmp 9.603734e+00 22 999 220 999 999 10.82 8.833333e+02 9.500000e+02 55 27 0.233333
BMS_082 arizona 4 3 Keeblerfudgestripes.bmp 1.440554e+01 12 999 120 999 999 15.62 8.833333e+02 9.500000e+02 2 28 1.466667
BMS_082 arizona 4 4 Ghiradelli_milk.bmp 1.920738e+01 12 999 120 999 999 20.42 8.833333e+02 9.500000e+02 6 21 1.060000
BMS_082 arizona 4 5 FigNewton_small.bmp 2.400923e+01 21 1.196481e+00 210 9.513722e-01 98 25.23 8.833333e+02 9.666667e+02 48 16 0.440000
BMS_082 arizona 4 6 Whatchamacallit.bmp 2.881107e+01 21 1.181586e+00 210 9.667625e-01 98 30.03 8.833333e+02 9.833333e+02 42 56 0.486667
BMS_082 arizona 4 7 Snickers.bmp 3.361292e+01 22 999 220 999 999 34.83 8.833333e+02 9.833333e+02 36 50 0.506667
BMS_082 arizona 4 8 Goldfish.bmp 3.841477e+01 22 999 220 999 999 39.63 8.833333e+02 9.833333e+02 49 23 0.420000
BMS_082 arizona 4 9 Hersheymilk_several.bmp 4.321665e+01 22 999 220 999 999 44.43 8.833333e+02 9.833333e+02 54 26 0.286667
BMS_082 arizona 4 10 Funyuns_small.bmp 4.800178e+01 12 999 120 999 999 49.22 8.833333e+02 9.833333e+02 8 20 1.040000
BMS_082 arizona 4 11 Fritos.bmp 5.280367e+01 22 999 220 999 999 54.02 8.833333e+02 9.833333e+02 43 18 0.480000
BMS_082 arizona 4 12 Laffytaffyred_one.bmp 5.760548e+01 11 1.112229e+00 110 8.865897e-01 98 58.82 9.000000e+02 9.833333e+02 17 30 0.986667
BMS_082 arizona 4 13 FrootLoops.bmp 6.240736e+01 12 999 120 999 999 63.62 9.000000e+02 9.833333e+02 23 19 0.566667
