subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_063 arizona 2 1 Milkduds.bmp 4.801801e+00 22 999 220 999 999 6.02 8.166667e+02 7.500000e+02 46 34 1.500000
BMS_063 arizona 2 2 KitKat_small.bmp 9.603648e+00 12 999 120 999 999 10.82 8.166667e+02 7.500000e+02 24 29 1.960000
BMS_063 arizona 2 3 Crunch.bmp 1.440553e+01 11 1.210659e+00 1100 8.179654e-01 98 15.62 7.666667e+02 7.500000e+02 12 12 2.033333
BMS_063 arizona 2 4 Ghiradelli_milk_Almonds.bmp 1.920734e+01 12 999 120 999 999 20.42 7.666667e+02 7.500000e+02 2 22 2.886667
BMS_063 arizona 2 5 RitzBitz2.bmp 2.400918e+01 12 999 120 999 999 25.23 7.666667e+02 7.500000e+02 20 47 1.986667
BMS_063 arizona 2 6 Jollyrancherred.bmp 2.881103e+01 22 999 220 999 999 30.03 7.666667e+02 7.500000e+02 51 27 1.013333
BMS_063 arizona 2 7 Laffytaffyred_one.bmp 3.361287e+01 21 1.073476e+00 210 7.533847e-01 98 34.83 7.666667e+02 7.666667e+02 45 30 1.500000
BMS_063 arizona 2 8 Granolabar.bmp 3.841476e+01 22 999 220 999 999 39.63 7.666667e+02 7.666667e+02 36 24 1.713333
BMS_063 arizona 2 9 Nutterbutter.bmp 4.321660e+01 22 999 220 999 999 44.43 7.666667e+02 7.666667e+02 52 37 1.013333
BMS_063 arizona 2 10 Riprolls.bmp 4.800178e+01 11 1.082564e+00 110 7.667439e-01 98 49.22 7.833333e+02 7.666667e+02 14 46 2.026667
BMS_063 arizona 2 11 Toberlorone.bmp 5.280362e+01 12 999 120 999 999 54.02 7.833333e+02 7.666667e+02 3 54 2.433333
BMS_063 arizona 2 12 PeanutMMs.bmp 5.760542e+01 22 999 220 999 999 58.82 7.833333e+02 7.666667e+02 37 40 1.713333
BMS_063 arizona 2 13 Goldfish.bmp 6.240727e+01 11 1.119056e+00 110 7.834481e-01 98 63.62 8.000000e+02 7.666667e+02 8 23 2.146667
BMS_063 arizona 2 14 MilkyWay.bmp 6.720911e+01 12 999 120 999 999 68.43 8.000000e+02 7.666667e+02 9 35 2.066667
BMS_063 arizona 2 15 Butterfinger.bmp 7.201096e+01 12 999 120 999 999 73.23 8.000000e+02 7.666667e+02 15 6 2.006667
BMS_063 arizona 2 16 Reeses.bmp 7.681280e+01 22 999 220 999 999 78.03 8.000000e+02 7.666667e+02 54 45 0.893333
BMS_063 arizona 2 17 Sourpatch.bmp 8.163132e+01 12 999 120 999 999 82.85 8.000000e+02 7.666667e+02 11 52 2.040000
BMS_063 arizona 2 18 FrootLoops.bmp 8.641649e+01 21 1.098843e+00 210 7.667861e-01 98 87.63 8.000000e+02 7.833333e+02 49 19 1.213333
BMS_063 arizona 2 19 Hersheymilk_several.bmp 9.120167e+01 21 1.194682e+00 210 7.834389e-01 98 92.42 8.000000e+02 8.000000e+02 39 26 1.626667
BMS_063 arizona 2 20 Hersheykisses.bmp 9.600351e+01 12 999 120 999 999 97.22 8.000000e+02 8.000000e+02 21 25 1.973333
BMS_063 arizona 2 21 FlamingCheetos.bmp 1.008054e+02 12 999 120 999 999 102.02 8.000000e+02 8.000000e+02 6 17 2.226667
BMS_063 arizona 2 22 3Musketeers.bmp 1.056072e+02 12 999 120 999 999 106.82 8.000000e+02 8.000000e+02 23 2 1.966667
BMS_063 arizona 2 23 Milano.bmp 1.104091e+02 12 999 120 999 999 111.63 8.000000e+02 8.000000e+02 5 33 2.346667
BMS_063 arizona 2 24 Doritosranch.bmp 1.152109e+02 21 1.279459e+00 2100 8.001082e-01 98 116.43 8.000000e+02 7.500000e+02 43 13 1.520000
BMS_063 arizona 2 25 Skittles.bmp 1.200128e+02 22 999 220 999 999 121.23 8.000000e+02 7.500000e+02 33 48 1.753333
BMS_063 arizona 2 26 Fritos.bmp 1.248146e+02 22 999 220 999 999 126.03 8.000000e+02 7.500000e+02 34 18 1.746667
BMS_063 arizona 2 27 ChipsAhoy_small.bmp 1.296164e+02 12 999 120 999 999 130.83 8.000000e+02 7.500000e+02 17 10 2.000000
BMS_063 arizona 2 28 PopTartsCinnamon.bmp 1.344016e+02 22 999 220 999 999 135.62 8.000000e+02 7.500000e+02 42 41 1.553333
BMS_063 arizona 2 29 MrGoodbar.bmp 1.392034e+02 22 999 220 999 999 140.42 8.000000e+02 7.500000e+02 55 36 0.813333
BMS_063 arizona 2 30 Laysclassic.bmp 1.440053e+02 22 999 220 999 999 145.22 8.000000e+02 7.500000e+02 40 31 1.613333
BMS_063 arizona 2 31 Funyuns_small.bmp 1.488072e+02 22 999 220 999 999 150.02 8.000000e+02 7.500000e+02 48 20 1.306667
BMS_063 arizona 2 32 CheesyDoritos.bmp 1.536090e+02 11 1.156360e+00 110 8.000856e-01 98 154.83 8.166667e+02 7.500000e+02 18 7 1.986667
BMS_063 arizona 2 33 Granolabar.bmp 1.584109e+02 22 999 220 999 999 159.63 8.166667e+02 7.500000e+02 36 24 1.713333
BMS_063 arizona 2 34 Hersheykisses.bmp 1.632127e+02 12 999 120 999 999 164.43 8.166667e+02 7.500000e+02 21 25 1.973333
BMS_063 arizona 2 35 PopTartsCinnamon.bmp 1.680146e+02 22 999 220 999 999 169.23 8.166667e+02 7.500000e+02 42 41 1.553333
BMS_063 arizona 2 36 CheesyDoritos.bmp 1.728164e+02 11 1.517972e+00 1100 8.167796e-01 98 174.03 7.666667e+02 7.500000e+02 18 7 1.986667
BMS_063 arizona 2 37 Milkduds.bmp 1.776015e+02 22 999 220 999 999 178.82 7.666667e+02 7.500000e+02 46 34 1.500000
BMS_063 arizona 2 38 Nutterbutter.bmp 1.824034e+02 22 999 220 999 999 183.62 7.666667e+02 7.500000e+02 52 37 1.013333
BMS_063 arizona 2 39 Doritosranch.bmp 1.872052e+02 21 9.851547e-01 210 7.501014e-01 98 188.42 7.666667e+02 7.666667e+02 43 13 1.520000
BMS_063 arizona 2 40 Funyuns_small.bmp 1.920071e+02 22 999 220 999 999 193.22 7.666667e+02 7.666667e+02 48 20 1.306667
BMS_063 arizona 2 41 ChipsAhoy_small.bmp 1.968089e+02 12 999 120 999 999 198.03 7.666667e+02 7.666667e+02 17 10 2.000000
BMS_063 arizona 2 42 3Musketeers.bmp 2.016108e+02 12 999 120 999 999 202.83 7.666667e+02 7.666667e+02 23 2 1.966667
BMS_063 arizona 2 43 RitzBitz2.bmp 2.064126e+02 12 999 120 999 999 207.63 7.666667e+02 7.666667e+02 20 47 1.986667
BMS_063 arizona 2 44 FrootLoops.bmp 2.112144e+02 21 1.112932e+00 210 7.667929e-01 98 212.43 7.666667e+02 7.833333e+02 49 19 1.213333
BMS_063 arizona 2 45 Jollyrancherred.bmp 2.160163e+02 22 999 220 999 999 217.23 7.666667e+02 7.833333e+02 51 27 1.013333
BMS_063 arizona 2 46 MrGoodbar.bmp 2.208015e+02 22 999 220 999 999 222.02 7.666667e+02 7.833333e+02 55 36 0.813333
