subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_073 arizona 3 1 CheesyDoritos.bmp 4.801888e+00 12 999 120 999 999 6.02 8.166667e+02 8.166667e+02 2 7 2.973333
BMS_073 arizona 3 2 Ghiradelli_milk_Almonds.bmp 9.603735e+00 22 999 220 999 999 10.82 8.166667e+02 8.166667e+02 40 22 1.033333
BMS_073 arizona 3 3 TeddyGrahamschocolate.bmp 1.440554e+01 12 999 120 999 999 15.62 8.166667e+02 8.166667e+02 20 53 1.993333
BMS_073 arizona 3 4 Skittles.bmp 1.920743e+01 22 999 220 999 999 20.42 8.166667e+02 8.166667e+02 34 48 1.060000
BMS_073 arizona 3 5 Whatchamacallit.bmp 2.400923e+01 22 999 220 999 999 25.23 8.166667e+02 8.166667e+02 46 56 0.126667
BMS_073 arizona 3 6 Crunch.bmp 2.881108e+01 22 999 220 999 999 30.03 8.166667e+02 8.166667e+02 51 12 0.073333
BMS_073 arizona 3 7 Funyuns_small.bmp 3.361292e+01 22 999 220 999 999 34.83 8.166667e+02 8.166667e+02 52 20 0.066667
BMS_073 arizona 3 8 Reeses.bmp 3.841477e+01 12 999 120 999 999 39.63 8.166667e+02 8.166667e+02 15 45 2.446667
BMS_073 arizona 3 9 MilkyWay.bmp 4.321662e+01 22 999 220 999 999 44.43 8.166667e+02 8.166667e+02 33 35 1.060000
BMS_073 arizona 3 10 PopTartsCinnamon.bmp 4.800179e+01 12 999 120 999 999 49.22 8.166667e+02 8.166667e+02 24 41 1.520000
BMS_073 arizona 3 11 Dots_one.bmp 5.280368e+01 21 1.147812e+00 210 8.179790e-01 98 54.02 8.166667e+02 8.333333e+02 49 14 0.080000
BMS_073 arizona 3 12 Ghiradelli_milk.bmp 5.760548e+01 22 999 220 999 999 58.82 8.166667e+02 8.333333e+02 55 21 0.046667
BMS_073 arizona 3 13 PayDay.bmp 6.240733e+01 21 1.086261e+00 210 8.334414e-01 98 63.62 8.166667e+02 8.500000e+02 43 39 0.673333
BMS_073 arizona 3 14 Snickers.bmp 6.720917e+01 11 1.069420e+00 110 8.200019e-01 98 68.43 8.333333e+02 8.500000e+02 14 50 2.466667
BMS_073 arizona 3 15 Lollipopred.bmp 7.201102e+01 22 999 220 999 999 73.23 8.333333e+02 8.500000e+02 54 32 0.060000
BMS_073 arizona 3 16 Riprolls.bmp 7.681287e+01 12 999 120 999 999 78.03 8.333333e+02 8.500000e+02 3 46 2.973333
BMS_073 arizona 3 17 Nutterbutter.bmp 8.161475e+01 22 999 220 999 999 82.83 8.333333e+02 8.500000e+02 42 37 1.026667
BMS_073 arizona 3 18 Milano.bmp 8.644920e+01 11 1.054369e+00 110 8.334565e-01 98 87.67 8.500000e+02 8.500000e+02 12 33 2.940000
BMS_073 arizona 3 19 Jollyrancherred.bmp 9.120177e+01 22 999 220 999 999 92.42 8.500000e+02 8.500000e+02 37 27 1.046667
BMS_073 arizona 3 20 FamousAmos_small.bmp 9.600358e+01 11 1.194003e+00 110 8.500999e-01 98 97.22 8.666667e+02 8.500000e+02 18 15 1.993333
BMS_073 arizona 3 21 PeanutMMs.bmp 1.008055e+02 12 999 120 999 999 102.02 8.666667e+02 8.500000e+02 11 40 2.946667
BMS_073 arizona 3 22 FrootLoops.bmp 1.056073e+02 22 999 220 999 999 106.82 8.666667e+02 8.500000e+02 48 19 0.093333
BMS_073 arizona 3 23 Almondjoy.bmp 1.104091e+02 21 1.098370e+00 210 8.501268e-01 98 111.63 8.666667e+02 8.666667e+02 39 3 1.040000
BMS_073 arizona 3 24 AnimalCrackers.bmp 1.152110e+02 12 999 120 999 999 116.43 8.666667e+02 8.666667e+02 5 4 2.960000
BMS_073 arizona 3 25 Redvines_small.bmp 1.200128e+02 12 999 120 999 999 121.23 8.666667e+02 8.666667e+02 6 44 2.960000
BMS_073 arizona 3 26 KitKat_small.bmp 1.248147e+02 21 1.111935e+00 210 8.667541e-01 98 126.03 8.666667e+02 8.833333e+02 45 29 0.566667
BMS_073 arizona 3 27 Oreos.bmp 1.296332e+02 12 999 120 999 999 130.85 8.666667e+02 8.833333e+02 23 38 1.953333
BMS_073 arizona 3 28 Toberlorone.bmp 1.344017e+02 12 999 120 999 999 135.62 8.666667e+02 8.833333e+02 9 54 2.953333
BMS_073 arizona 3 29 Butterfinger.bmp 1.392035e+02 12 999 120 999 999 140.42 8.666667e+02 8.833333e+02 17 6 2.000000
BMS_073 arizona 3 30 Chocolate_mm.bmp 1.440054e+02 22 999 220 999 999 145.22 8.666667e+02 8.833333e+02 36 11 1.046667
BMS_073 arizona 3 31 PringlesRed.bmp 1.488073e+02 12 999 120 999 999 150.02 8.666667e+02 8.833333e+02 21 43 1.980000
BMS_073 arizona 3 32 Laffytaffyred_one.bmp 1.536091e+02 11 1.142527e+00 110 8.667866e-01 98 154.83 8.833333e+02 8.833333e+02 8 30 2.953333
BMS_073 arizona 3 33 Jollyrancherred.bmp 1.584109e+02 22 999 220 999 999 159.63 8.833333e+02 8.833333e+02 37 27 1.046667
BMS_073 arizona 3 34 PopTartsCinnamon.bmp 1.632128e+02 12 999 120 999 999 164.43 8.833333e+02 8.833333e+02 24 41 1.520000
BMS_073 arizona 3 35 Nutterbutter.bmp 1.680146e+02 22 999 220 999 999 169.23 8.833333e+02 8.833333e+02 42 37 1.026667
BMS_073 arizona 3 36 Reeses.bmp 1.728164e+02 12 999 120 999 999 174.03 8.833333e+02 8.833333e+02 15 45 2.446667
BMS_073 arizona 3 37 Dots_one.bmp 1.776016e+02 21 1.190984e+00 210 8.834488e-01 98 178.82 8.833333e+02 9.000000e+02 49 14 0.080000
BMS_073 arizona 3 38 Ghiradelli_milk_Almonds.bmp 1.824035e+02 22 999 220 999 999 183.62 8.833333e+02 9.000000e+02 40 22 1.033333
BMS_073 arizona 3 39 Crunch.bmp 1.872054e+02 22 999 220 999 999 188.42 8.833333e+02 9.000000e+02 51 12 0.073333
