subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_067 arizona 4 1 Doritosranch.bmp 4.801805e+00 22 999 220 999 999 6.04 8.833333e+02 8.833333e+02 33 13 0.833333
BMS_067 arizona 4 2 PopTartsCinnamon.bmp 9.603693e+00 12 999 120 999 999 10.82 8.833333e+02 8.833333e+02 11 41 1.520000
BMS_067 arizona 4 3 BabyRuth.bmp 1.440554e+01 22 999 220 999 999 15.62 8.833333e+02 8.833333e+02 37 5 0.766667
BMS_067 arizona 4 4 Dots_one.bmp 1.920738e+01 22 999 220 999 999 20.42 8.833333e+02 8.833333e+02 52 14 0.020000
BMS_067 arizona 4 5 Milano.bmp 2.402587e+01 12 999 120 999 999 25.24 8.833333e+02 8.833333e+02 3 33 2.333333
BMS_067 arizona 4 6 Riprolls.bmp 2.881104e+01 22 999 220 999 999 30.03 8.833333e+02 8.833333e+02 55 46 0.020000
BMS_067 arizona 4 7 Whatchamacallit.bmp 3.361292e+01 21 1.125761e+00 210 8.848790e-01 98 34.83 8.833333e+02 9.000000e+02 39 56 0.766667
BMS_067 arizona 4 8 Skittles.bmp 3.841473e+01 22 999 220 999 999 39.63 8.833333e+02 9.000000e+02 46 48 0.740000
BMS_067 arizona 4 9 FamousAmos_small.bmp 4.321657e+01 22 999 220 999 999 44.43 8.833333e+02 9.000000e+02 42 15 0.753333
BMS_067 arizona 4 10 PringlesRed.bmp 4.800179e+01 22 999 220 999 999 49.22 8.833333e+02 9.000000e+02 48 43 0.493333
BMS_067 arizona 4 11 Milkduds.bmp 5.280364e+01 12 999 120 999 999 54.02 8.833333e+02 9.000000e+02 6 34 1.740000
BMS_067 arizona 4 12 Ghiradelli_milk.bmp 5.760548e+01 12 999 120 999 999 58.82 8.833333e+02 9.000000e+02 2 21 2.513333
BMS_067 arizona 4 13 PopTartsStrawberry.bmp 6.240729e+01 11 1.109423e+00 110 8.846377e-01 98 63.62 9.000000e+02 9.000000e+02 8 42 1.726667
BMS_067 arizona 4 14 MilkyWay.bmp 6.720913e+01 22 999 220 999 999 68.43 9.000000e+02 9.000000e+02 40 35 0.760000
BMS_067 arizona 4 15 Chocolate_mm.bmp 7.201102e+01 12 999 120 999 999 73.23 9.000000e+02 9.000000e+02 24 11 1.246667
BMS_067 arizona 4 16 RitzBitz2.bmp 7.681283e+01 12 999 120 999 999 78.03 9.000000e+02 9.000000e+02 9 47 1.720000
BMS_067 arizona 4 17 Cheezits.bmp 8.161471e+01 22 999 220 999 999 82.83 9.000000e+02 9.000000e+02 51 9 0.020000
BMS_067 arizona 4 18 Funyuns_small.bmp 8.641652e+01 11 1.173189e+00 110 9.000721e-01 98 87.63 9.166667e+02 9.000000e+02 12 20 1.506667
BMS_067 arizona 4 19 Laffytaffyred_one.bmp 9.120169e+01 21 1.131971e+00 210 9.000889e-01 98 92.42 9.166667e+02 9.166667e+02 43 30 0.753333
BMS_067 arizona 4 20 KitKat_small.bmp 9.600354e+01 21 999 2 9.167307e-01 999 97.22 9.166667e+02 8.666667e+02 45 29 0.740000
BMS_067 arizona 4 21 Hersheymilk_several.bmp 1.008054e+02 12 999 120 999 999 102.02 9.166667e+02 8.666667e+02 20 26 1.320000
BMS_067 arizona 4 22 Nutterbutter.bmp 1.056073e+02 12 999 120 999 999 106.82 9.166667e+02 8.666667e+02 21 37 1.300000
BMS_067 arizona 4 23 Redvines_small.bmp 1.104091e+02 21 1.083554e+00 210 8.667474e-01 98 111.63 9.166667e+02 8.833333e+02 49 44 0.026667
BMS_067 arizona 4 24 Keeblerfudgestripes.bmp 1.152109e+02 12 999 120 999 999 116.43 9.166667e+02 8.833333e+02 23 28 1.253333
BMS_067 arizona 4 25 FlamingCheetos.bmp 1.200128e+02 12 999 120 999 999 121.23 9.166667e+02 8.833333e+02 5 17 1.973333
BMS_067 arizona 4 26 Snickers.bmp 1.248147e+02 22 999 220 999 999 126.03 9.166667e+02 8.833333e+02 34 50 0.806667
BMS_067 arizona 4 27 CheesyDoritos.bmp 1.296165e+02 22 999 220 999 999 130.83 9.166667e+02 8.833333e+02 36 7 0.780000
