subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_091 arizona 2 1 Lollipopred.bmp 4.801894e+00 21 1.005452e+00 210 7.512670e-01 98 6.04 7.500000e+02 7.666667e+02 49 32 0.873333
BMS_091 arizona 2 2 BabyRuth.bmp 9.603651e+00 22 999 220 999 999 10.82 7.500000e+02 7.666667e+02 42 5 1.053333
BMS_091 arizona 2 3 TeddyGrahamschocolate.bmp 1.440554e+01 12 999 120 999 999 15.62 7.500000e+02 7.666667e+02 9 53 2.026667
BMS_091 arizona 2 4 Fritos.bmp 1.920734e+01 12 999 120 999 999 20.42 7.500000e+02 7.666667e+02 21 18 1.733333
BMS_091 arizona 2 5 Oreos.bmp 2.400919e+01 11 9.941610e-01 110 7.512299e-01 98 25.23 7.666667e+02 7.666667e+02 12 38 2.006667
BMS_091 arizona 2 6 Butterfinger.bmp 2.881104e+01 21 1.065324e+00 210 7.678318e-01 98 30.03 7.666667e+02 7.833333e+02 43 6 1.046667
BMS_091 arizona 2 7 FlamingCheetos.bmp 3.361288e+01 12 999 120 999 999 34.83 7.666667e+02 7.833333e+02 3 17 2.960000
BMS_091 arizona 2 8 Nutterbutter.bmp 3.841473e+01 22 999 220 999 999 39.63 7.666667e+02 7.833333e+02 46 37 1.026667
BMS_091 arizona 2 9 Twix.bmp 4.321657e+01 12 999 120 999 999 44.43 7.666667e+02 7.833333e+02 17 55 1.813333
BMS_091 arizona 2 10 100grand_small.bmp 4.800179e+01 22 999 220 999 999 49.22 7.666667e+02 7.833333e+02 36 1 1.446667
BMS_091 arizona 2 11 Dots_one.bmp 5.283695e+01 22 999 220 999 999 54.05 7.666667e+02 7.833333e+02 48 14 0.946667
BMS_091 arizona 2 12 3Musketeers.bmp 5.760548e+01 11 9.718701e-01 110 7.667527e-01 98 58.82 7.833333e+02 7.833333e+02 18 2 1.786667
BMS_091 arizona 2 13 FamousAmos_small.bmp 6.240728e+01 12 999 120 999 999 63.62 7.833333e+02 7.833333e+02 6 15 2.513333
BMS_091 arizona 2 14 Crunch.bmp 6.720917e+01 22 999 220 999 999 68.43 7.833333e+02 7.833333e+02 37 12 1.326667
BMS_091 arizona 2 15 Snickers.bmp 7.201102e+01 12 999 120 999 999 73.23 7.833333e+02 7.833333e+02 15 50 1.846667
BMS_091 arizona 2 16 Chocolate_mm.bmp 7.681282e+01 21 9.865377e-01 210 7.834142e-01 98 78.03 7.833333e+02 8.000000e+02 39 11 1.253333
BMS_091 arizona 2 17 Granolabar.bmp 8.161471e+01 22 999 220 999 999 82.83 7.833333e+02 8.000000e+02 33 24 1.513333
BMS_091 arizona 2 18 Cheezits.bmp 8.641656e+01 12 999 120 999 999 87.63 7.833333e+02 8.000000e+02 5 9 2.533333
BMS_091 arizona 2 19 Whatchamacallit.bmp 9.120169e+01 21 1.078622e+00 210 8.000741e-01 98 92.42 7.833333e+02 8.166667e+02 45 56 1.040000
BMS_091 arizona 2 20 Laysclassic.bmp 9.600358e+01 22 999 220 999 999 97.22 7.833333e+02 8.166667e+02 40 31 1.253333
BMS_091 arizona 2 21 Slimjim.bmp 1.008054e+02 22 999 220 999 999 102.02 7.833333e+02 8.166667e+02 51 49 0.840000
BMS_091 arizona 2 22 Hersheymilk_several.bmp 1.056072e+02 22 999 220 999 999 106.82 7.833333e+02 8.166667e+02 54 26 0.526667
BMS_091 arizona 2 23 Milano.bmp 1.104257e+02 12 999 120 999 999 111.64 7.833333e+02 8.166667e+02 2 33 2.966667
BMS_091 arizona 2 24 SourSkittles.bmp 1.152109e+02 11 1.179307e+00 110 7.834043e-01 98 116.43 8.000000e+02 8.166667e+02 14 51 1.993333
BMS_091 arizona 2 25 Jollyrancherred.bmp 1.200128e+02 22 999 220 999 999 121.23 8.000000e+02 8.166667e+02 55 27 0.526667
BMS_091 arizona 2 26 Almondjoy.bmp 1.248147e+02 22 999 220 999 999 126.03 8.000000e+02 8.166667e+02 52 3 0.780000
BMS_091 arizona 2 27 PeanutMMs.bmp 1.296165e+02 12 999 120 999 999 130.83 8.000000e+02 8.166667e+02 24 40 1.720000
BMS_091 arizona 2 28 PopTartsStrawberry.bmp 1.344017e+02 12 999 120 999 999 135.62 8.000000e+02 8.166667e+02 11 42 2.013333
BMS_091 arizona 2 29 ChipsAhoy_small.bmp 1.392035e+02 11 1.000873e+00 110 8.000754e-01 98 140.42 8.166667e+02 8.166667e+02 8 10 2.340000
BMS_091 arizona 2 30 MilkyWay.bmp 1.440054e+02 22 999 220 999 999 145.22 8.166667e+02 8.166667e+02 34 35 1.506667
BMS_091 arizona 2 31 AnimalCrackers.bmp 1.488072e+02 12 999 120 999 999 150.02 8.166667e+02 8.166667e+02 20 4 1.740000
BMS_091 arizona 2 32 Milkduds.bmp 1.536091e+02 12 999 120 999 999 154.83 8.166667e+02 8.166667e+02 23 34 1.720000
BMS_091 arizona 2 33 100grand_small.bmp 1.584109e+02 22 999 220 999 999 159.63 8.166667e+02 8.166667e+02 36 1 1.446667
BMS_091 arizona 2 34 Slimjim.bmp 1.632127e+02 22 999 220 999 999 164.43 8.166667e+02 8.166667e+02 51 49 0.840000
BMS_091 arizona 2 35 Nutterbutter.bmp 1.680146e+02 22 999 220 999 999 169.23 8.166667e+02 8.166667e+02 46 37 1.026667
BMS_091 arizona 2 36 Chocolate_mm.bmp 1.728164e+02 21 1.104938e+00 210 8.167508e-01 98 174.03 8.166667e+02 8.333333e+02 39 11 1.253333
BMS_091 arizona 2 37 TeddyGrahamschocolate.bmp 1.776016e+02 12 999 120 999 999 178.82 8.166667e+02 8.333333e+02 9 53 2.026667
BMS_091 arizona 2 38 SourSkittles.bmp 1.824035e+02 11 1.015904e+00 110 8.167321e-01 98 183.62 8.333333e+02 8.333333e+02 14 51 1.993333
BMS_091 arizona 2 39 FlamingCheetos.bmp 1.872053e+02 12 999 120 999 999 188.42 8.333333e+02 8.333333e+02 3 17 2.960000
BMS_091 arizona 2 40 MilkyWay.bmp 1.920072e+02 22 999 220 999 999 193.22 8.333333e+02 8.333333e+02 34 35 1.506667
BMS_091 arizona 2 41 Lollipopred.bmp 1.968090e+02 21 1.011357e+00 210 8.334105e-01 98 198.03 8.333333e+02 8.500000e+02 49 32 0.873333
BMS_091 arizona 2 42 Cheezits.bmp 2.016108e+02 12 999 120 999 999 202.83 8.333333e+02 8.500000e+02 5 9 2.533333
BMS_091 arizona 2 43 Fritos.bmp 2.064127e+02 12 999 120 999 999 207.63 8.333333e+02 8.500000e+02 21 18 1.733333
BMS_091 arizona 2 44 Almondjoy.bmp 2.112145e+02 22 999 220 999 999 212.43 8.333333e+02 8.500000e+02 52 3 0.780000
BMS_091 arizona 2 45 ChipsAhoy_small.bmp 2.160163e+02 11 1.027034e+00 110 8.334085e-01 98 217.23 8.500000e+02 8.500000e+02 8 10 2.340000
BMS_091 arizona 2 46 Oreos.bmp 2.208015e+02 11 1.115869e+00 110 8.500758e-01 98 222.02 8.666667e+02 8.500000e+02 12 38 2.006667
BMS_091 arizona 2 47 Crunch.bmp 2.256034e+02 22 999 220 999 999 226.82 8.666667e+02 8.500000e+02 37 12 1.326667
BMS_091 arizona 2 48 AnimalCrackers.bmp 2.304052e+02 12 999 120 999 999 231.62 8.666667e+02 8.500000e+02 20 4 1.740000
BMS_091 arizona 2 49 Snickers.bmp 2.352071e+02 12 999 120 999 999 236.42 8.666667e+02 8.500000e+02 15 50 1.846667
BMS_091 arizona 2 50 Laysclassic.bmp 2.400089e+02 22 999 220 999 999 241.23 8.666667e+02 8.500000e+02 40 31 1.253333
BMS_091 arizona 2 51 Dots_one.bmp 2.448108e+02 22 999 220 999 999 246.03 8.666667e+02 8.500000e+02 48 14 0.946667
BMS_091 arizona 2 52 Jollyrancherred.bmp 2.496126e+02 22 999 220 999 999 250.83 8.666667e+02 8.500000e+02 55 27 0.526667
BMS_091 arizona 2 53 3Musketeers.bmp 2.544144e+02 11 1.390942e+00 1100 8.667441e-01 98 255.63 8.166667e+02 8.500000e+02 18 2 1.786667
BMS_091 arizona 2 54 Butterfinger.bmp 2.592163e+02 21 1.255063e+00 2100 8.500690e-01 98 260.43 8.166667e+02 8.000000e+02 43 6 1.046667
BMS_091 arizona 2 55 PopTartsStrawberry.bmp 2.640015e+02 12 999 120 999 999 265.22 8.166667e+02 8.000000e+02 11 42 2.013333
BMS_091 arizona 2 56 PeanutMMs.bmp 2.688033e+02 12 999 120 999 999 270.02 8.166667e+02 8.000000e+02 24 40 1.720000
BMS_091 arizona 2 57 Milkduds.bmp 2.736052e+02 12 999 120 999 999 274.82 8.166667e+02 8.000000e+02 23 34 1.720000
BMS_091 arizona 2 58 Granolabar.bmp 2.784070e+02 22 999 220 999 999 279.62 8.166667e+02 8.000000e+02 33 24 1.513333
BMS_091 arizona 2 59 Hersheymilk_several.bmp 2.832089e+02 22 999 220 999 999 284.43 8.166667e+02 8.000000e+02 54 26 0.526667
BMS_091 arizona 2 60 Twix.bmp 2.880107e+02 12 999 120 999 999 289.23 8.166667e+02 8.000000e+02 17 55 1.813333
BMS_091 arizona 2 61 Whatchamacallit.bmp 2.928125e+02 21 1.064922e+00 210 8.000786e-01 98 294.03 8.166667e+02 8.166667e+02 45 56 1.040000
BMS_091 arizona 2 62 FamousAmos_small.bmp 2.976144e+02 12 999 120 999 999 298.83 8.166667e+02 8.166667e+02 6 15 2.513333
BMS_091 arizona 2 63 BabyRuth.bmp 3.024163e+02 22 999 220 999 999 303.63 8.166667e+02 8.166667e+02 42 5 1.053333
BMS_091 arizona 2 64 Milano.bmp 3.072014e+02 12 999 120 999 999 308.42 8.166667e+02 8.166667e+02 2 33 2.966667
