subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_087 arizona 2 1 PringlesRed.bmp 4.801845e+00 21 1.214245e+00 2100 8.844583e-01 98 6.02 8.833333e+02 8.333333e+02 43 43 0.846667
BMS_087 arizona 2 2 Hersheymilk_several.bmp 9.603691e+00 21 1.224543e+00 2100 8.365535e-01 98 10.82 8.833333e+02 7.833333e+02 49 26 0.506667
BMS_087 arizona 2 3 FamousAmos_small.bmp 1.440558e+01 11 1.150669e+00 110 8.866217e-01 98 15.62 9.000000e+02 7.833333e+02 8 15 2.520000
BMS_087 arizona 2 4 Toberlorone.bmp 1.920743e+01 12 999 120 999 999 20.42 9.000000e+02 7.833333e+02 9 54 2.506667
BMS_087 arizona 2 5 AnimalCrackers.bmp 2.400923e+01 12 999 120 999 999 25.23 9.000000e+02 7.833333e+02 20 4 1.686667
BMS_087 arizona 2 6 Riprolls.bmp 2.881108e+01 22 999 220 999 999 30.03 9.000000e+02 7.833333e+02 37 46 1.033333
BMS_087 arizona 2 7 FigNewton_small.bmp 3.361292e+01 22 999 220 999 999 34.83 9.000000e+02 7.833333e+02 52 16 0.286667
BMS_087 arizona 2 8 SourSkittles.bmp 3.841477e+01 21 1.097482e+00 210 7.834514e-01 98 39.63 9.000000e+02 8.000000e+02 45 51 0.566667
BMS_087 arizona 2 9 Chocolate_mm.bmp 4.321666e+01 11 1.273489e+00 1100 9.001287e-01 98 44.43 8.500000e+02 8.000000e+02 12 11 2.420000
BMS_087 arizona 2 10 Doritosranch.bmp 4.800179e+01 22 999 220 999 999 49.22 8.500000e+02 8.000000e+02 33 13 1.040000
BMS_087 arizona 2 11 Funyuns_small.bmp 5.280363e+01 22 999 220 999 999 54.02 8.500000e+02 8.000000e+02 55 20 0.180000
BMS_087 arizona 2 12 Laysclassic.bmp 5.760552e+01 22 999 220 999 999 58.82 8.500000e+02 8.000000e+02 46 31 0.560000
BMS_087 arizona 2 13 Oreos.bmp 6.240737e+01 12 999 120 999 999 63.62 8.500000e+02 8.000000e+02 6 38 2.560000
BMS_087 arizona 2 14 Redvines_small.bmp 6.720917e+01 22 999 220 999 999 68.43 8.500000e+02 8.000000e+02 40 44 1.020000
BMS_087 arizona 2 15 Milkduds.bmp 7.201102e+01 12 999 120 999 999 73.23 8.500000e+02 8.000000e+02 3 34 2.793333
BMS_087 arizona 2 16 TeddyGrahamschocolate.bmp 7.681290e+01 11 1.064344e+00 110 8.501052e-01 98 78.03 8.666667e+02 8.000000e+02 18 53 1.760000
BMS_087 arizona 2 17 Ghiradelli_milk_Almonds.bmp 8.161471e+01 21 1.037545e+00 210 8.001133e-01 98 82.83 8.666667e+02 8.166667e+02 39 22 1.020000
BMS_087 arizona 2 18 Cheezits.bmp 8.641655e+01 12 999 120 999 999 87.63 8.666667e+02 8.166667e+02 5 9 2.680000
