subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_072 arizona 6 1 MilkyWay.bmp 4.801846e+00 21 1.180336e+00 210 9.513807e-01 98 6.04 9.500000e+02 9.666667e+02 48 35 0.040000
BMS_072 arizona 6 2 Slimjim.bmp 9.603734e+00 21 5.473653e-01 21 9.679325e-01 98 10.82 9.500000e+02 9.833333e+02 42 49 0.046667
BMS_072 arizona 6 3 Twix.bmp 1.440558e+01 11 1.171604e+00 110 9.511463e-01 98 15.62 9.666667e+02 9.833333e+02 15 55 0.300000
BMS_072 arizona 6 4 FamousAmos_small.bmp 1.920738e+01 22 999 220 999 999 20.42 9.666667e+02 9.833333e+02 51 15 0.033333
BMS_072 arizona 6 5 AnimalCrackers.bmp 2.400927e+01 12 999 120 999 999 25.23 9.666667e+02 9.833333e+02 14 4 0.320000
BMS_072 arizona 6 6 3Musketeers.bmp 2.881112e+01 22 999 220 999 999 30.03 9.666667e+02 9.833333e+02 43 2 0.040000
BMS_072 arizona 6 7 KitKat_small.bmp 3.361292e+01 11 1.221104e+00 1100 9.667423e-01 98 34.83 9.166667e+02 9.833333e+02 17 29 0.213333
BMS_072 arizona 6 8 Whatchamacallit.bmp 3.841477e+01 22 999 220 999 999 39.63 9.166667e+02 9.833333e+02 54 56 0.033333
BMS_072 arizona 6 9 Doritosranch.bmp 4.321666e+01 22 999 220 999 999 44.43 9.166667e+02 9.833333e+02 34 13 0.046667
BMS_072 arizona 6 10 SourSkittles.bmp 4.800183e+01 22 999 220 999 999 49.22 9.166667e+02 9.833333e+02 33 51 0.053333
BMS_072 arizona 6 11 Ghiradelli_milk_Almonds.bmp 5.280364e+01 12 999 120 999 999 54.02 9.166667e+02 9.833333e+02 2 22 1.213333
BMS_072 arizona 6 12 Milano.bmp 5.760552e+01 12 999 120 999 999 58.82 9.166667e+02 9.833333e+02 5 33 1.026667
BMS_072 arizona 6 13 Funyuns_small.bmp 6.240733e+01 22 999 220 999 999 63.62 9.166667e+02 9.833333e+02 45 20 0.040000
BMS_072 arizona 6 14 Redvines_small.bmp 6.720917e+01 22 999 220 999 999 68.43 9.166667e+02 9.833333e+02 39 44 0.046667
BMS_072 arizona 6 15 PeanutMMs.bmp 7.201102e+01 12 999 120 999 999 73.23 9.166667e+02 9.833333e+02 23 40 0.073333
BMS_072 arizona 6 16 MrGoodbar.bmp 7.681291e+01 22 999 220 999 999 78.03 9.166667e+02 9.833333e+02 36 36 0.046667
BMS_072 arizona 6 17 Nutterbutter.bmp 8.161476e+01 22 999 220 999 999 82.83 9.166667e+02 9.833333e+02 37 37 0.046667
