subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_078 arizona 6 1 Snickers.bmp 4.801888e+00 12 999 120 999 999 6.02 8.833333e+02 8.833333e+02 5 50 2.360000
BMS_078 arizona 6 2 FamousAmos_small.bmp 9.603693e+00 12 999 120 999 999 10.82 8.833333e+02 8.833333e+02 14 15 1.993333
BMS_078 arizona 6 3 Laysclassic.bmp 1.440558e+01 11 1.258411e+00 1100 8.845251e-01 98 15.62 8.333333e+02 8.833333e+02 15 31 1.986667
BMS_078 arizona 6 4 FlamingCheetos.bmp 1.920739e+01 11 1.021622e+00 110 8.334468e-01 98 20.42 8.500000e+02 8.833333e+02 11 17 2.013333
BMS_078 arizona 6 5 Twix.bmp 2.400923e+01 12 999 120 999 999 25.23 8.500000e+02 8.833333e+02 2 55 2.993333
BMS_078 arizona 6 6 Funyuns_small.bmp 2.881108e+01 11 1.097858e+00 110 8.501020e-01 98 30.03 8.666667e+02 8.833333e+02 17 20 1.946667
BMS_078 arizona 6 7 FigNewton_small.bmp 3.361296e+01 21 1.073919e+00 210 8.865724e-01 98 34.83 8.666667e+02 9.000000e+02 40 16 1.013333
BMS_078 arizona 6 8 Ghiradelli_milk_Almonds.bmp 3.841477e+01 12 999 120 999 999 39.63 8.666667e+02 9.000000e+02 24 22 1.533333
BMS_078 arizona 6 9 100grand_small.bmp 4.321666e+01 22 999 220 999 999 44.43 8.666667e+02 9.000000e+02 43 1 0.833333
BMS_078 arizona 6 10 Reeses.bmp 4.800183e+01 12 999 120 999 999 49.22 8.666667e+02 9.000000e+02 18 45 1.886667
BMS_078 arizona 6 11 Slimjim.bmp 5.280363e+01 22 999 220 999 999 54.02 8.666667e+02 9.000000e+02 51 49 0.380000
BMS_078 arizona 6 12 Ghiradelli_milk.bmp 5.760548e+01 22 999 220 999 999 58.82 8.666667e+02 9.000000e+02 36 21 1.060000
BMS_078 arizona 6 13 MrGoodbar.bmp 6.240733e+01 22 999 220 999 999 63.62 8.666667e+02 9.000000e+02 37 36 1.060000
BMS_078 arizona 6 14 Sourpatch.bmp 6.720917e+01 22 999 220 999 999 68.43 8.666667e+02 9.000000e+02 39 52 1.053333
BMS_078 arizona 6 15 Chocolate_mm.bmp 7.201102e+01 12 999 120 999 999 73.23 8.666667e+02 9.000000e+02 12 11 2.000000
BMS_078 arizona 6 16 SourSkittles.bmp 7.681290e+01 12 999 120 999 999 78.03 8.666667e+02 9.000000e+02 6 51 2.340000
BMS_078 arizona 6 17 Granolabar.bmp 8.161471e+01 22 999 220 999 999 82.83 8.666667e+02 9.000000e+02 54 24 0.026667
BMS_078 arizona 6 18 Hersheykisses.bmp 8.641655e+01 22 999 220 999 999 87.63 8.666667e+02 9.000000e+02 49 25 0.540000
BMS_078 arizona 6 19 CheesyDoritos.bmp 9.120173e+01 11 1.117266e+00 110 8.667731e-01 98 92.42 8.833333e+02 9.000000e+02 9 7 2.026667
BMS_078 arizona 6 20 Cheetos.bmp 9.600357e+01 12 999 120 999 999 97.22 8.833333e+02 9.000000e+02 21 8 1.680000
BMS_078 arizona 6 21 Keeblerfudgestripes.bmp 1.008054e+02 22 999 220 999 999 102.02 8.833333e+02 9.000000e+02 34 28 1.066667
BMS_078 arizona 6 22 Hersheymilk_several.bmp 1.056073e+02 21 1.148657e+00 210 9.001133e-01 98 106.82 8.833333e+02 9.166667e+02 42 26 0.853333
BMS_078 arizona 6 23 AnimalCrackers.bmp 1.104091e+02 12 999 120 999 999 111.63 8.833333e+02 9.166667e+02 23 4 1.540000
BMS_078 arizona 6 24 Milkduds.bmp 1.152110e+02 21 1.181961e+00 210 9.167785e-01 98 116.43 8.833333e+02 9.333333e+02 46 34 0.660000
BMS_078 arizona 6 25 Skittles.bmp 1.200128e+02 22 999 220 999 999 121.23 8.833333e+02 9.333333e+02 45 48 0.726667
BMS_078 arizona 6 26 PopTartsStrawberry.bmp 1.248146e+02 12 999 120 999 999 126.03 8.833333e+02 9.333333e+02 8 42 2.033333
BMS_078 arizona 6 27 Fritos.bmp 1.296165e+02 21 1.156485e+00 210 9.334430e-01 98 130.83 8.833333e+02 9.500000e+02 48 18 0.586667
BMS_078 arizona 6 28 Crunch.bmp 1.344017e+02 12 999 120 999 999 135.62 8.833333e+02 9.500000e+02 3 12 2.980000
BMS_078 arizona 6 29 PringlesRed.bmp 1.392035e+02 12 999 120 999 999 140.42 8.833333e+02 9.500000e+02 20 43 1.706667
BMS_078 arizona 6 30 Laffytaffyred_one.bmp 1.440054e+02 22 999 220 999 999 145.22 8.833333e+02 9.500000e+02 33 30 1.073333
BMS_078 arizona 6 31 Dots_one.bmp 1.488072e+02 22 999 220 999 999 150.02 8.833333e+02 9.500000e+02 52 14 0.033333
BMS_078 arizona 6 32 Nutterbutter.bmp 1.536091e+02 22 999 220 999 999 154.83 8.833333e+02 9.500000e+02 55 37 0.020000
BMS_078 arizona 6 33 MrGoodbar.bmp 1.584109e+02 22 999 220 999 999 159.63 8.833333e+02 9.500000e+02 37 36 1.060000
BMS_078 arizona 6 34 AnimalCrackers.bmp 1.632128e+02 12 999 120 999 999 164.43 8.833333e+02 9.500000e+02 23 4 1.540000
BMS_078 arizona 6 35 100grand_small.bmp 1.680146e+02 22 999 220 999 999 169.23 8.833333e+02 9.500000e+02 43 1 0.833333
BMS_078 arizona 6 36 Ghiradelli_milk_Almonds.bmp 1.728165e+02 12 999 120 999 999 174.03 8.833333e+02 9.500000e+02 24 22 1.533333
BMS_078 arizona 6 37 Twix.bmp 1.776016e+02 12 999 120 999 999 178.82 8.833333e+02 9.500000e+02 2 55 2.993333
BMS_078 arizona 6 38 Dots_one.bmp 1.824035e+02 22 999 220 999 999 183.62 8.833333e+02 9.500000e+02 52 14 0.033333
BMS_078 arizona 6 39 Funyuns_small.bmp 1.872053e+02 11 1.132707e+00 110 8.834125e-01 98 188.42 9.000000e+02 9.500000e+02 17 20 1.946667
BMS_078 arizona 6 40 Sourpatch.bmp 1.920071e+02 22 999 220 999 999 193.22 9.000000e+02 9.500000e+02 39 52 1.053333
BMS_078 arizona 6 41 FigNewton_small.bmp 1.968090e+02 21 1.179013e+00 210 9.500847e-01 98 198.03 9.000000e+02 9.666667e+02 40 16 1.013333
BMS_078 arizona 6 42 SourSkittles.bmp 2.016108e+02 12 999 120 999 999 202.83 9.000000e+02 9.666667e+02 6 51 2.340000
BMS_078 arizona 6 43 Reeses.bmp 2.064127e+02 12 999 120 999 999 207.63 9.000000e+02 9.666667e+02 18 45 1.886667
BMS_078 arizona 6 44 Snickers.bmp 2.112145e+02 12 999 120 999 999 212.43 9.000000e+02 9.666667e+02 5 50 2.360000
BMS_078 arizona 6 45 Milkduds.bmp 2.160164e+02 21 1.203579e+00 2100 9.667817e-01 98 217.23 9.000000e+02 9.166667e+02 46 34 0.660000
BMS_078 arizona 6 46 Hersheymilk_several.bmp 2.208015e+02 21 1.116451e+00 210 9.167944e-01 98 222.02 9.000000e+02 9.333333e+02 42 26 0.853333
BMS_078 arizona 6 47 Laysclassic.bmp 2.256034e+02 11 1.102580e+00 110 9.000973e-01 98 226.82 9.166667e+02 9.333333e+02 15 31 1.986667
BMS_078 arizona 6 48 Chocolate_mm.bmp 2.304053e+02 12 999 120 999 999 231.62 9.166667e+02 9.333333e+02 12 11 2.000000
BMS_078 arizona 6 49 Fritos.bmp 2.352071e+02 21 1.231876e+00 2100 9.334543e-01 98 236.42 9.166667e+02 8.833333e+02 48 18 0.586667
BMS_078 arizona 6 50 PringlesRed.bmp 2.400089e+02 12 999 120 999 999 241.23 9.166667e+02 8.833333e+02 20 43 1.706667
BMS_078 arizona 6 51 Crunch.bmp 2.448108e+02 12 999 120 999 999 246.03 9.166667e+02 8.833333e+02 3 12 2.980000
BMS_078 arizona 6 52 Slimjim.bmp 2.496126e+02 22 999 220 999 999 250.83 9.166667e+02 8.833333e+02 51 49 0.380000
BMS_078 arizona 6 53 PopTartsStrawberry.bmp 2.544145e+02 12 999 120 999 999 255.63 9.166667e+02 8.833333e+02 8 42 2.033333
BMS_078 arizona 6 54 Nutterbutter.bmp 2.592163e+02 22 999 220 999 999 260.43 9.166667e+02 8.833333e+02 55 37 0.020000
BMS_078 arizona 6 55 Laffytaffyred_one.bmp 2.640015e+02 22 999 220 999 999 265.22 9.166667e+02 8.833333e+02 33 30 1.073333
BMS_078 arizona 6 56 Hersheykisses.bmp 2.688033e+02 22 999 220 999 999 270.02 9.166667e+02 8.833333e+02 49 25 0.540000
BMS_078 arizona 6 57 CheesyDoritos.bmp 2.736052e+02 11 1.090796e+00 110 9.167912e-01 98 274.82 9.333333e+02 8.833333e+02 9 7 2.026667
BMS_078 arizona 6 58 Ghiradelli_milk.bmp 2.784071e+02 22 999 220 999 999 279.62 9.333333e+02 8.833333e+02 36 21 1.060000
