subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_064 arizona 1 1 Ghiradelli_milk_Almonds.bmp 4.801845e+00 12 999 120 999 999 6.02 950 950 3 22 1.720000
BMS_064 arizona 1 2 Keeblerfudgestripes.bmp 9.603691e+00 12 999 120 999 999 10.82 950 950 20 28 1.173333
BMS_064 arizona 1 3 FamousAmos_small.bmp 1.440554e+01 12 999 120 999 999 15.64 950 950 2 15 1.740000
BMS_064 arizona 1 4 KitKat_small.bmp 1.920742e+01 12 999 120 999 999 20.42 950 950 21 29 1.153333
BMS_064 arizona 1 5 Funyuns_small.bmp 2.400927e+01 22 999 220 999 999 25.23 950 950 51 20 0.666667
BMS_064 arizona 1 6 Butterfinger.bmp 2.881111e+01 22 999 220 999 999 30.03 950 950 39 6 0.886667
BMS_064 arizona 1 7 Redvines_small.bmp 3.361292e+01 21 1.329418e+00 2100 9.512715e-01 98 34.83 950 900 48 44 0.773333
BMS_064 arizona 1 8 Granolabar.bmp 3.841480e+01 12 999 120 999 999 39.63 950 900 5 24 1.513333
BMS_064 arizona 1 9 Chocolate_mm.bmp 4.321661e+01 21 1.196720e+00 210 9.001072e-01 98 44.43 950 9.166667e+02 40 11 0.886667
BMS_064 arizona 1 10 BabyRuth.bmp 4.801845e+01 12 999 120 999 999 49.24 950 9.166667e+02 23 5 1.080000
BMS_064 arizona 1 11 TeddyGrahamschocolate.bmp 5.280363e+01 12 999 120 999 999 54.02 950 9.166667e+02 14 53 1.253333
BMS_064 arizona 1 12 Slimjim.bmp 5.760551e+01 22 999 220 999 999 58.82 950 9.166667e+02 54 49 0.580000
BMS_064 arizona 1 13 CheesyDoritos.bmp 6.240736e+01 11 1.267975e+00 1100 9.532238e-01 98 63.62 900 9.166667e+02 15 7 1.240000
BMS_064 arizona 1 14 Lollipopred.bmp 6.720916e+01 22 999 220 999 999 68.43 900 9.166667e+02 55 32 0.406667
BMS_064 arizona 1 15 Doritosranch.bmp 7.201105e+01 22 999 220 999 999 73.23 900 9.166667e+02 36 13 0.926667
BMS_064 arizona 1 16 Hersheymilk_several.bmp 7.681289e+01 21 1.184341e+00 210 9.167713e-01 98 78.03 900 9.333333e+02 46 26 0.806667
BMS_064 arizona 1 17 PopTartsStrawberry.bmp 8.161474e+01 22 999 220 999 999 82.83 900 9.333333e+02 34 42 0.946667
BMS_064 arizona 1 18 Crunch.bmp 8.641654e+01 12 999 120 999 999 87.63 900 9.333333e+02 18 12 1.173333
BMS_064 arizona 1 19 Riprolls.bmp 9.121839e+01 21 1.211801e+00 2100 9.334187e-01 98 92.44 900 8.833333e+02 42 46 0.880000
BMS_064 arizona 1 20 RitzBitz2.bmp 9.600356e+01 12 999 120 999 999 97.22 900 8.833333e+02 12 47 1.273333
BMS_064 arizona 1 21 Oreos.bmp 1.008054e+02 11 1.205781e+00 1100 9.000982e-01 98 102.02 850 8.833333e+02 9 38 1.333333
BMS_064 arizona 1 22 FlamingCheetos.bmp 1.056073e+02 12 999 120 999 999 106.82 850 8.833333e+02 6 17 1.493333
BMS_064 arizona 1 23 Reeses.bmp 1.104091e+02 11 1.133237e+00 110 8.501208e-01 98 111.63 8.666667e+02 8.833333e+02 17 45 1.186667
