subjid test_comp runnum runtrial itemname onsettime trialtype RT respInTime Ausdiotime response fixationtime ladder1 ladder2 bidindex itemnameIndex bid
BMS_065 arizona 1 1 Twix.bmp 4.801847e+00 12 999 120 999 999 6.02 950 950 15 55 1.773333
BMS_065 arizona 1 2 Sourpatch.bmp 9.603691e+00 21 1.316089e+00 2100 9.511305e-01 98 10.82 950 900 45 52 0.753333
BMS_065 arizona 1 3 PringlesRed.bmp 1.442217e+01 12 999 120 999 999 15.64 950 900 11 43 1.973333
BMS_065 arizona 1 4 Laffytaffyred_one.bmp 1.920738e+01 12 999 120 999 999 20.42 950 900 20 30 1.493333
BMS_065 arizona 1 5 KitKat_small.bmp 2.400919e+01 22 1.393627e+00 22 999 98 25.23 950 900 52 29 0.506667
BMS_065 arizona 1 6 Dots_one.bmp 2.881107e+01 22 999 220 999 999 30.03 950 900 51 14 0.533333
BMS_065 arizona 1 7 Oreos.bmp 3.361292e+01 22 999 220 999 999 34.83 950 900 34 38 1.060000
BMS_065 arizona 1 8 Ghiradelli_milk_Almonds.bmp 3.841476e+01 22 999 220 999 999 39.63 950 900 42 22 1.026667
BMS_065 arizona 1 9 Laysclassic.bmp 4.321657e+01 11 1.249175e+00 1100 9.511357e-01 98 44.43 900 900 14 31 1.780000
BMS_065 arizona 1 10 AnimalCrackers.bmp 4.800174e+01 12 999 120 999 999 49.22 900 900 24 4 1.326667
BMS_065 arizona 1 11 FamousAmos_small.bmp 5.280359e+01 12 999 120 999 999 54.02 900 900 17 15 1.606667
BMS_065 arizona 1 12 Slimjim.bmp 5.760547e+01 12 999 120 999 999 58.82 900 900 6 49 2.026667
BMS_065 arizona 1 13 Snickers.bmp 6.240732e+01 22 999 220 999 999 63.62 900 900 55 50 0.473333
BMS_065 arizona 1 14 ChipsAhoy_small.bmp 6.720912e+01 12 999 120 999 999 68.43 900 900 21 10 1.486667
BMS_065 arizona 1 15 RitzBitz2.bmp 7.201097e+01 22 999 220 999 999 73.23 900 900 40 47 1.033333
BMS_065 arizona 1 16 Crunch.bmp 7.681281e+01 22 999 220 999 999 78.03 900 900 46 12 0.733333
BMS_065 arizona 1 17 Chocolate_mm.bmp 8.161470e+01 22 999 220 999 999 82.83 900 900 36 11 1.053333
BMS_065 arizona 1 18 Jollyrancherred.bmp 8.641655e+01 12 999 120 999 999 87.63 900 900 9 27 1.980000
BMS_065 arizona 1 19 Granolabar.bmp 9.120168e+01 12 999 120 999 999 92.42 900 900 3 24 2.466667
BMS_065 arizona 1 20 Funyuns_small.bmp 9.600356e+01 22 999 220 999 999 97.22 900 900 54 20 0.473333
BMS_065 arizona 1 21 TeddyGrahamschocolate.bmp 1.008054e+02 11 1.304455e+00 1100 9.000911e-01 98 102.02 850 900 18 53 1.540000
BMS_065 arizona 1 22 CheesyDoritos.bmp 1.056072e+02 11 1.238501e+00 1100 8.500909e-01 98 106.82 800 900 8 7 2.000000
BMS_065 arizona 1 23 Riprolls.bmp 1.104091e+02 21 1.257718e+00 2100 9.000682e-01 98 111.63 800 850 43 46 1.000000
BMS_065 arizona 1 24 MrGoodbar.bmp 1.152109e+02 21 1.153911e+00 210 8.500634e-01 98 116.43 800 8.666667e+02 39 36 1.040000
BMS_065 arizona 1 25 BabyRuth.bmp 1.200127e+02 22 999 220 999 999 121.23 800 8.666667e+02 48 5 0.600000
BMS_065 arizona 1 26 3Musketeers.bmp 1.248146e+02 11 1.073127e+00 110 8.000755e-01 98 126.03 8.166667e+02 8.666667e+02 12 2 1.946667
BMS_065 arizona 1 27 Redvines_small.bmp 1.296164e+02 12 999 120 999 999 130.83 8.166667e+02 8.666667e+02 23 44 1.466667
BMS_065 arizona 1 28 SourSkittles.bmp 1.344017e+02 12 999 120 999 999 135.62 8.166667e+02 8.666667e+02 2 51 2.526667
BMS_065 arizona 1 29 FlamingCheetos.bmp 1.392035e+02 22 999 220 999 999 140.42 8.166667e+02 8.666667e+02 37 17 1.053333
BMS_065 arizona 1 30 Cheetos.bmp 1.440053e+02 12 999 120 999 999 145.22 8.166667e+02 8.666667e+02 5 8 2.206667
BMS_065 arizona 1 31 Milkduds.bmp 1.488072e+02 21 1.203581e+00 2100 8.667518e-01 98 150.02 8.166667e+02 8.166667e+02 49 34 0.573333
BMS_065 arizona 1 32 FigNewton_small.bmp 1.536090e+02 22 999 220 999 999 154.83 8.166667e+02 8.166667e+02 33 16 1.060000
BMS_065 arizona 1 33 SourSkittles.bmp 1.584108e+02 12 999 120 999 999 159.63 8.166667e+02 8.166667e+02 2 51 2.526667
BMS_065 arizona 1 34 Granolabar.bmp 1.632127e+02 12 999 120 999 999 164.43 8.166667e+02 8.166667e+02 3 24 2.466667
BMS_065 arizona 1 35 Redvines_small.bmp 1.680145e+02 12 999 120 999 999 169.23 8.166667e+02 8.166667e+02 23 44 1.466667
BMS_065 arizona 1 36 KitKat_small.bmp 1.728164e+02 22 999 220 999 999 174.03 8.166667e+02 8.166667e+02 52 29 0.506667
BMS_065 arizona 1 37 Riprolls.bmp 1.776016e+02 21 1.161277e+00 210 8.167480e-01 98 178.82 8.166667e+02 8.333333e+02 43 46 1.000000
BMS_065 arizona 1 38 3Musketeers.bmp 1.824034e+02 11 1.197428e+00 110 8.167305e-01 98 183.62 8.333333e+02 8.333333e+02 12 2 1.946667
BMS_065 arizona 1 39 Funyuns_small.bmp 1.872052e+02 22 999 220 999 999 188.42 8.333333e+02 8.333333e+02 54 20 0.473333
BMS_065 arizona 1 40 Laysclassic.bmp 1.920071e+02 11 1.203608e+00 1100 8.334115e-01 98 193.22 7.833333e+02 8.333333e+02 14 31 1.780000
BMS_065 arizona 1 41 Cheetos.bmp 1.968089e+02 12 999 120 999 999 198.03 7.833333e+02 8.333333e+02 5 8 2.206667
BMS_065 arizona 1 42 AnimalCrackers.bmp 2.016108e+02 12 999 120 999 999 202.83 7.833333e+02 8.333333e+02 24 4 1.326667
BMS_065 arizona 1 43 FlamingCheetos.bmp 2.064127e+02 22 999 220 999 999 207.63 7.833333e+02 8.333333e+02 37 17 1.053333
BMS_065 arizona 1 44 Snickers.bmp 2.112145e+02 22 999 220 999 999 212.43 7.833333e+02 8.333333e+02 55 50 0.473333
BMS_065 arizona 1 45 CheesyDoritos.bmp 2.160164e+02 11 1.055400e+00 110 7.834066e-01 98 217.23 8.000000e+02 8.333333e+02 8 7 2.000000
BMS_065 arizona 1 46 ChipsAhoy_small.bmp 2.208015e+02 12 999 120 999 999 222.02 8.000000e+02 8.333333e+02 21 10 1.486667
BMS_065 arizona 1 47 Slimjim.bmp 2.256033e+02 12 999 120 999 999 226.82 8.000000e+02 8.333333e+02 6 49 2.026667
BMS_065 arizona 1 48 Sourpatch.bmp 2.304052e+02 21 1.236662e+00 2100 8.334240e-01 98 231.62 8.000000e+02 7.833333e+02 45 52 0.753333
BMS_065 arizona 1 49 FamousAmos_small.bmp 2.352071e+02 12 999 120 999 999 236.42 8.000000e+02 7.833333e+02 17 15 1.606667
BMS_065 arizona 1 50 PringlesRed.bmp 2.400089e+02 12 999 120 999 999 241.23 8.000000e+02 7.833333e+02 11 43 1.973333
BMS_065 arizona 1 51 Twix.bmp 2.448107e+02 12 999 120 999 999 246.03 8.000000e+02 7.833333e+02 15 55 1.773333
BMS_065 arizona 1 52 RitzBitz2.bmp 2.496126e+02 22 999 220 999 999 250.83 8.000000e+02 7.833333e+02 40 47 1.033333
